x,y,TOTAL_RAIN,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,LOCAL_YEAR,MAX_REL_HUMIDITY,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST,ID,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,PROVINCE_CODE,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,STATION_NAME
-119.60222222222222,49.463055555555556,9.9,43,,0,27,,,1126150,11.7,1968,98,1968-08-27 00:00:00,,8,,17.3,,,,22.8,9.9,,0,,0,,0,1126150.1968.8.27,,0,BC,,0.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,35,,0,28,,,1126150,7.2,1968,92,1968-08-28 00:00:00,,8,,15.6,,,,23.9,0,,0,,0,,0,1126150.1968.8.28,,0,BC,,2.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,40,,0,29,,,1126150,6.7,1968,94,1968-08-29 00:00:00,,8,,16.4,,,,26.1,0,,0,,0,,0,1126150.1968.8.29,,0,BC,,1.6,PENTICTON A
-119.60222222222222,49.463055555555556,0,42,,0,30,,,1126150,8.9,1968,92,1968-08-30 00:00:00,,8,,17,,,,25,0,,0,,0,,0,1126150.1968.8.30,,0,BC,,1,PENTICTON A
-119.60222222222222,49.463055555555556,0,33,,0,31,,,1126150,9.4,1968,94,1968-08-31 00:00:00,,8,,19.4,,,,29.4,0,,0,,0,,0,1126150.1968.8.31,,1.4,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,0,40,,2,1,,T,1126150,14.4,1968,73,1968-09-01 00:00:00,,9,T,20,,,,25.6,0,,0,,0,,48,1126150.1968.9.1,,2,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,0,31,,0,2,,,1126150,6.7,1968,81,1968-09-02 00:00:00,,9,,15,,,,23.3,0,,0,,0,,0,1126150.1968.9.2,,0,BC,,3,PENTICTON A
-119.60222222222222,49.463055555555556,0,30,,0,3,,,1126150,7.8,1968,86,1968-09-03 00:00:00,,9,,16.4,,,,25,0,,0,,0,,0,1126150.1968.9.3,,0,BC,,1.6,PENTICTON A
-119.60222222222222,49.463055555555556,0,36,,0,4,,T,1126150,13.9,1968,78,1968-09-04 00:00:00,,9,T,20,,,,26.1,0,,0,,0,,0,1126150.1968.9.4,,2,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,0,42,,0,5,,,1126150,9.4,1968,94,1968-09-05 00:00:00,,9,,18.3,,,,27.2,0,,0,,0,,0,1126150.1968.9.5,,0.3,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,0.3,45,,36,6,,,1126150,13.9,1968,85,1968-09-06 00:00:00,,9,,18.6,,,,23.3,0.3,,0,,0,,50,1126150.1968.9.6,,0.6,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,2.3,36,,0,7,,,1126150,11.1,1968,95,1968-09-07 00:00:00,,9,,17.5,,,,23.9,2.3,,0,,0,,0,1126150.1968.9.7,,0,BC,,0.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,32,,18,8,,,1126150,8.3,1968,92,1968-09-08 00:00:00,,9,,18.1,,,,27.8,0,,0,,0,,43,1126150.1968.9.8,,0.1,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,0,27,,18,9,,,1126150,7.2,1968,96,1968-09-09 00:00:00,,9,,18.3,,,,29.4,0,,0,,0,,48,1126150.1968.9.9,,0.3,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,0,36,,0,10,,,1126150,11.1,1968,76,1968-09-10 00:00:00,,9,,18.6,,,,26.1,0,,0,,0,,0,1126150.1968.9.10,,0.6,BC,,0,PENTICTON A
-119.60222222222222,49.463055555555556,3.3,50,,0,11,,,1126150,12.2,1968,94,1968-09-11 00:00:00,,9,,17.8,,,,23.3,3.3,,0,,0,,0,1126150.1968.9.11,,0,BC,,0.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,30,,0,12,,,1126150,8.9,1968,96,1968-09-12 00:00:00,,9,,16.1,,,,23.3,0,,0,,0,,0,1126150.1968.9.12,,0,BC,,1.9,PENTICTON A
-119.60222222222222,49.463055555555556,0.3,47,,18,13,,,1126150,13.9,1968,82,1968-09-13 00:00:00,,9,,16.7,,,,19.4,0.3,,0,,0,,58,1126150.1968.9.13,,0,BC,,1.3,PENTICTON A
-119.60222222222222,49.463055555555556,0.5,44,,29,14,,,1126150,10.6,1968,66,1968-09-14 00:00:00,,9,,15.9,,,,21.1,0.5,,0,,0,,56,1126150.1968.9.14,,0,BC,,2.1,PENTICTON A
-119.60222222222222,49.463055555555556,0,37,,0,15,,,1126150,7.8,1968,75,1968-09-15 00:00:00,,9,,13.9,,,,20,0,,0,,0,,0,1126150.1968.9.15,,0,BC,,4.1,PENTICTON A
-119.60222222222222,49.463055555555556,0.8,52,,0,16,,,1126150,4.4,1968,95,1968-09-16 00:00:00,,9,,10.8,,,,17.2,0.8,,0,,0,,0,1126150.1968.9.16,,0,BC,,7.2,PENTICTON A
-119.60222222222222,49.463055555555556,1.5,51,,20,17,,,1126150,11.7,1968,87,1968-09-17 00:00:00,,9,,14.8,,,,17.8,1.5,,0,,0,,48,1126150.1968.9.17,,0,BC,,3.2,PENTICTON A
-119.60222222222222,49.463055555555556,1.3,40,,0,18,,,1126150,7.8,1968,88,1968-09-18 00:00:00,,9,,12.5,,,,17.2,1.3,,0,,0,,0,1126150.1968.9.18,,0,BC,,5.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,32,,0,19,,,1126150,0.6,1968,92,1968-09-19 00:00:00,,9,,8.7,,,,16.7,0,,0,,0,,0,1126150.1968.9.19,,0,BC,,9.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,51,,0,20,,T,1126150,3.9,1968,76,1968-09-20 00:00:00,,9,T,8.9,,,,13.9,0,,0,,0,,0,1126150.1968.9.20,,0,BC,,9.1,PENTICTON A
-119.60222222222222,49.463055555555556,0,45,,0,21,,,1126150,2.8,1968,93,1968-09-21 00:00:00,,9,,10.6,,,,18.3,0,,0,,0,,0,1126150.1968.9.21,,0,BC,,7.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,44,,16,22,,T,1126150,0.6,1968,90,1968-09-22 00:00:00,,9,T,8.1,,,,15.6,0,,0,,0,,42,1126150.1968.9.22,,0,BC,,9.9,PENTICTON A
-119.60222222222222,49.463055555555556,0,23,,0,23,,,1126150,2.8,1968,93,1968-09-23 00:00:00,,9,,12.5,,,,22.2,0,,0,,0,,0,1126150.1968.9.23,,0,BC,,5.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,37,,16,24,,,1126150,3.3,1968,93,1968-09-24 00:00:00,,9,,13.6,,,,23.9,0,,0,,0,,45,1126150.1968.9.24,,0,BC,,4.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,48,,0,25,,,1126150,7.2,1968,92,1968-09-25 00:00:00,,9,,14.5,,,,21.7,0,,0,,0,,0,1126150.1968.9.25,,0,BC,,3.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,55,,0,26,,,1126150,6.1,1968,93,1968-09-26 00:00:00,,9,,13.1,,,,20,0,,0,,0,,0,1126150.1968.9.26,,0,BC,,4.9,PENTICTON A
-119.60222222222222,49.463055555555556,0.3,41,,27,27,,,1126150,8.9,1968,83,1968-09-27 00:00:00,,9,,14.5,,,,20,0.3,,0,,0,,60,1126150.1968.9.27,,0,BC,,3.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,48,,0,28,,,1126150,2.8,1968,89,1968-09-28 00:00:00,,9,,10.6,,,,18.3,0,,0,,0,,0,1126150.1968.9.28,,0,BC,,7.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,37,,0,29,,,1126150,1.7,1968,97,1968-09-29 00:00:00,,9,,13.1,,,,24.4,0,,0,,0,,0,1126150.1968.9.29,,0,BC,,4.9,PENTICTON A
-119.60222222222222,49.463055555555556,0,47,,0,30,,,1126150,5,1968,93,1968-09-30 00:00:00,,9,,12.2,,,,19.4,0,,0,,0,,0,1126150.1968.9.30,,0,BC,,5.8,PENTICTON A
-119.60222222222222,49.463055555555556,0,28,,36,1,,,1126150,5,1968,62,1968-10-01 00:00:00,,10,,10.9,,,,16.7,0,,0,,0,,32,1126150.1968.10.1,,0,BC,,7.1,PENTICTON A
-119.60222222222222,49.463055555555556,0,37,,0,2,,,1126150,-2.2,1968,81,1968-10-02 00:00:00,,10,,6.1,,,,14.4,0,,0,,0,,0,1126150.1968.10.2,,0,BC,,11.9,PENTICTON A
-119.60222222222222,49.463055555555556,0,24,,20,3,,,1126150,-2.2,1968,88,1968-10-03 00:00:00,,10,,8.9,,,,20,0,,0,,0,,48,1126150.1968.10.3,,0,BC,,9.1,PENTICTON A
-119.60222222222222,49.463055555555556,0,32,,20,4,,T,1126150,10.6,1968,50,1968-10-04 00:00:00,,10,T,14.8,,,,18.9,0,,0,,0,,56,1126150.1968.10.4,,0,BC,,3.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,40,,18,5,,,1126150,2.2,1968,80,1968-10-05 00:00:00,,10,,9.2,,,,16.1,0,,0,,0,,48,1126150.1968.10.5,,0,BC,,8.8,PENTICTON A
-119.60222222222222,49.463055555555556,1.5,57,,18,6,,,1126150,5.6,1968,96,1968-10-06 00:00:00,,10,,9.8,,,,13.9,1.5,,0,,0,,48,1126150.1968.10.6,,0,BC,,8.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,53,,0,7,,T,1126150,4.4,1968,96,1968-10-07 00:00:00,,10,T,9.7,,,,15,0,,0,,0,,0,1126150.1968.10.7,,0,BC,,8.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,44,,0,8,,,1126150,-1.7,1968,94,1968-10-08 00:00:00,,10,,7.2,,,,16.1,0,,0,,0,,0,1126150.1968.10.8,,0,BC,,10.8,PENTICTON A
-119.60222222222222,49.463055555555556,0,50,,16,9,,T,1126150,1.1,1968,90,1968-10-09 00:00:00,,10,T,7,,,,12.8,0,,0,,0,,43,1126150.1968.10.9,,0,BC,,11,PENTICTON A
-119.60222222222222,49.463055555555556,0,45,,20,10,,,1126150,5.6,1968,75,1968-10-10 00:00:00,,10,,10.6,,,,15.6,0,,0,,0,,42,1126150.1968.10.10,,0,BC,,7.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,69,,0,11,,T,1126150,2.2,1968,90,1968-10-11 00:00:00,,10,T,5.8,,,,9.4,0,,0,,0,,0,1126150.1968.10.11,,0,BC,,12.2,PENTICTON A
-119.60222222222222,49.463055555555556,2,57,,0,12,,,1126150,7.2,1968,96,1968-10-12 00:00:00,,10,,9.7,,,,12.2,2,,0,,0,,0,1126150.1968.10.12,,0,BC,,8.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,54,,0,13,,T,1126150,5.6,1968,96,1968-10-13 00:00:00,,10,T,8.9,,,,12.2,0,,0,,0,,0,1126150.1968.10.13,,0,BC,,9.1,PENTICTON A
-119.60222222222222,49.463055555555556,2.5,58,,0,14,,,1126150,0,1968,96,1968-10-14 00:00:00,,10,,4.7,,,,9.4,2.5,,0,,0,,0,1126150.1968.10.14,,0,BC,,13.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,35,,18,15,,T,1126150,1.7,1968,93,1968-10-15 00:00:00,,10,T,7.5,,,,13.3,0,,0,,0,,43,1126150.1968.10.15,,0,BC,,10.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,37,,20,16,,T,1126150,-3.9,1968,94,1968-10-16 00:00:00,,10,T,4.5,,,,12.8,0,,0,,0,,48,1126150.1968.10.16,,0,BC,,13.5,PENTICTON A
-119.60222222222222,49.463055555555556,1,48,,18,17,,,1126150,7.2,1968,90,1968-10-17 00:00:00,,10,,10,,,,12.8,1,,0,,0,,51,1126150.1968.10.17,,0,BC,,8,PENTICTON A
-119.60222222222222,49.463055555555556,0,38,,0,18,,,1126150,1.7,1968,97,1968-10-18 00:00:00,,10,,8.1,,,,14.4,0,,0,,0,,0,1126150.1968.10.18,,0,BC,,9.9,PENTICTON A
-119.60222222222222,49.463055555555556,1,41,,20,19,,,1126150,8.3,1968,77,1968-10-19 00:00:00,,10,,10.3,,,,12.2,1,,0,,0,,56,1126150.1968.10.19,,0,BC,,7.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,44,,0,20,,,1126150,1.7,1968,95,1968-10-20 00:00:00,,10,,7.8,,,,13.9,0,,0,,0,,0,1126150.1968.10.20,,0,BC,,10.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,53,,18,21,,,1126150,-2.8,1968,95,1968-10-21 00:00:00,,10,,3.9,,,,10.6,0,,0,,0,,60,1126150.1968.10.21,,0,BC,,14.1,PENTICTON A
-119.60222222222222,49.463055555555556,0,53,,20,22,,,1126150,2.8,1968,88,1968-10-22 00:00:00,,10,,7.5,,,,12.2,0,,0,,0,,47,1126150.1968.10.22,,0,BC,,10.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,48,,20,23,,T,1126150,5,1968,84,1968-10-23 00:00:00,,10,T,10,,,,15,0,,0,,0,,69,1126150.1968.10.23,,0,BC,,8,PENTICTON A
-119.60222222222222,49.463055555555556,0,56,,0,24,,,1126150,7.2,1968,96,1968-10-24 00:00:00,,10,,12.8,,,,18.3,0,,0,,0,,0,1126150.1968.10.24,,0,BC,,5.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,34,,0,25,,,1126150,3.9,1968,100,1968-10-25 00:00:00,,10,,9.8,,,,15.6,0,,0,,0,,0,1126150.1968.10.25,,0,BC,,8.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,37,,0,26,,,1126150,-1.7,1968,87,1968-10-26 00:00:00,,10,,5.8,,,,13.3,0,,0,,0,,0,1126150.1968.10.26,,0,BC,,12.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,46,,18,27,,,1126150,-1.1,1968,83,1968-10-27 00:00:00,,10,,5.3,,,,11.7,0,,0,,0,,32,1126150.1968.10.27,,0,BC,,12.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,51,,18,28,,,1126150,7.8,1968,66,1968-10-28 00:00:00,,10,,10.3,,,,12.8,0,,0,,0,,40,1126150.1968.10.28,,0,BC,,7.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,55,,18,29,,T,1126150,0,1968,92,1968-10-29 00:00:00,,10,T,6.4,,,,12.8,0,,0,,0,,71,1126150.1968.10.29,,0,BC,,11.6,PENTICTON A
-119.60222222222222,49.463055555555556,0,63,,18,30,,T,1126150,3.9,1968,84,1968-10-30 00:00:00,,10,T,7.5,,,,11.1,0,,0,,0,,32,1126150.1968.10.30,,0,BC,,10.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,39,,0,31,,,1126150,-1.1,1968,90,1968-10-31 00:00:00,,10,,5.3,,,,11.7,0,,0,,0,,0,1126150.1968.10.31,,0,BC,,12.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,57,,0,1,,,1126150,-4.4,1968,94,1968-11-01 00:00:00,,11,,2.3,,,,8.9,0,,0,,0,,0,1126150.1968.11.1,,0,BC,,15.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,77,,18,2,,T,1126150,-3.3,1968,91,1968-11-02 00:00:00,,11,T,2.3,,,,7.8,0,,0,,0,,39,1126150.1968.11.2,,0,BC,,15.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,57,,0,3,,T,1126150,3.3,1968,89,1968-11-03 00:00:00,,11,T,6.7,,,,10,0,,0,,0,,0,1126150.1968.11.3,,0,BC,,11.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,55,,0,4,,,1126150,-4.4,1968,94,1968-11-04 00:00:00,,11,,2,,,,8.3,0,,0,,0,,0,1126150.1968.11.4,,0,BC,,16,PENTICTON A
-119.60222222222222,49.463055555555556,0,64,,0,5,,T,1126150,-3.3,1968,93,1968-11-05 00:00:00,,11,T,2.5,,,,8.3,0,,0,,0,,0,1126150.1968.11.5,,0,BC,,15.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,61,,0,6,,,1126150,-1.1,1968,95,1968-11-06 00:00:00,,11,,3.6,,,,8.3,0,,0,,0,,0,1126150.1968.11.6,,0,BC,,14.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,57,,20,7,,,1126150,-5,1968,92,1968-11-07 00:00:00,,11,,1.1,,,,7.2,0,,0,,0,,40,1126150.1968.11.7,,0,BC,,16.9,PENTICTON A
-119.60222222222222,49.463055555555556,8.6,59,,18,8,,,1126150,3.3,1968,91,1968-11-08 00:00:00,,11,,5.3,,,,7.2,8.6,,0,,0,,43,1126150.1968.11.8,,0,BC,,12.7,PENTICTON A
-119.60222222222222,49.463055555555556,0.5,78,,0,9,,,1126150,-1.1,1968,97,1968-11-09 00:00:00,,11,,3.6,,,,8.3,0.5,,0,,0,,0,1126150.1968.11.9,,0,BC,,14.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,58,,18,10,,,1126150,-2.2,1968,97,1968-11-10 00:00:00,,11,,2.8,,,,7.8,0,,0,,0,,40,1126150.1968.11.10,,0,BC,,15.2,PENTICTON A
-119.60222222222222,49.463055555555556,2.3,72,,16,11,,,1126150,3.9,1968,93,1968-11-11 00:00:00,,11,,6.1,,,,8.3,2.3,,0,,0,,40,1126150.1968.11.11,,0,BC,,11.9,PENTICTON A
-119.60222222222222,49.463055555555556,0,38,,20,12,,T,1126150,2.2,1968,85,1968-11-12 00:00:00,,11,T,5.6,,,,8.9,0,,0,,0,,51,1126150.1968.11.12,,0,BC,,12.4,PENTICTON A
-119.60222222222222,49.463055555555556,0,42,,0,13,,,1126150,-1.7,1968,87,1968-11-13 00:00:00,,11,,2.8,,,,7.2,0,,0,,0,,0,1126150.1968.11.13,,0,BC,,15.2,PENTICTON A
-119.60222222222222,49.463055555555556,0,56,,18,14,,,1126150,-2.2,1968,80,1968-11-14 00:00:00,,11,,1.7,,,,5.6,0,,0,,0,,48,1126150.1968.11.14,,0,BC,,16.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,49,,20,15,,T,1126150,0,1968,94,1968-11-15 00:00:00,,11,T,2.2,,,,4.4,0,,0,,0,,48,1126150.1968.11.15,,0,BC,T,15.8,PENTICTON A
-119.60222222222222,49.463055555555556,0,43,,0,16,,,1126150,-3.9,1968,97,1968-11-16 00:00:00,,11,,-0.6,,,,2.8,0,,0,,0,,0,1126150.1968.11.16,,0,BC,,18.6,PENTICTON A
-119.60222222222222,49.463055555555556,0,63,,0,17,,,1126150,-6.7,1968,91,1968-11-17 00:00:00,,11,,-2.5,,,,1.7,0.3,,0.3,,0,,0,1126150.1968.11.17,,0,BC,,20.5,PENTICTON A
-119.60222222222222,49.463055555555556,0.3,71,,16,18,,,1126150,-1.1,1968,90,1968-11-18 00:00:00,,11,,2.3,,,,5.6,0.3,,0,,0,,31,1126150.1968.11.18,,0,BC,T,15.7,PENTICTON A
-119.60222222222222,49.463055555555556,0,78,,20,19,,T,1126150,3.9,1968,87,1968-11-19 00:00:00,,11,T,5.3,,,,6.7,0,,0,,0,,58,1126150.1968.11.19,,0,BC,,12.7,PENTICTON A
-119.60222222222222,49.463055555555556,0.8,74,,20,20,,,1126150,5.6,1968,87,1968-11-20 00:00:00,,11,,7,,,,8.3,0.8,,0,,0,,74,1126150.1968.11.20,,0,BC,,11,PENTICTON A
-119.60222222222222,49.463055555555556,0,74,,20,21,,T,1126150,6.1,1968,86,1968-11-21 00:00:00,,11,T,7.5,,,,8.9,0,,0,,0,,64,1126150.1968.11.21,,0,BC,,10.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,36,,18,22,,T,1126150,6.1,1968,85,1968-11-22 00:00:00,,11,T,9.7,,,,13.3,0,,0,,0,,50,1126150.1968.11.22,,0,BC,,8.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,40,,18,23,,,1126150,1.1,1968,82,1968-11-23 00:00:00,,11,,6.1,,,,11.1,0,,0,,0,,60,1126150.1968.11.23,,0,BC,,11.9,PENTICTON A
-119.60222222222222,49.463055555555556,0,66,,0,24,,,1126150,-2.8,1968,91,1968-11-24 00:00:00,,11,,2.2,,,,7.2,0,,0,,0,,0,1126150.1968.11.24,,0,BC,,15.8,PENTICTON A
-119.60222222222222,49.463055555555556,0,62,,0,25,,,1126150,-3.9,1968,86,1968-11-25 00:00:00,,11,,0.9,,,,5.6,0,,0,,0,,0,1126150.1968.11.25,,0,BC,,17.1,PENTICTON A
-119.60222222222222,49.463055555555556,0,56,,20,26,,,1126150,4.4,1968,73,1968-11-26 00:00:00,,11,,6.1,,,,7.8,0,,0,,0,,58,1126150.1968.11.26,,0,BC,,11.9,PENTICTON A
-119.60222222222222,49.463055555555556,0,60,,18,27,,,1126150,-3.9,1968,92,1968-11-27 00:00:00,,11,,1.7,,,,7.2,0,,0,,0,,51,1126150.1968.11.27,,0,BC,,16.3,PENTICTON A
-119.60222222222222,49.463055555555556,0,68,,20,28,,,1126150,-5,1968,94,1968-11-28 00:00:00,,11,,0.6,,,,6.1,0,,0,,0,,85,1126150.1968.11.28,,0,BC,,17.4,PENTICTON A
-119.60222222222222,49.463055555555556,0.3,63,,18,29,,,1126150,1.1,1968,85,1968-11-29 00:00:00,,11,,4.2,,,,7.2,0.3,,0,,0,,69,1126150.1968.11.29,,0,BC,T,13.8,PENTICTON A
-119.60222222222222,49.463055555555556,0,52,,18,30,,,1126150,-3.9,1968,84,1968-11-30 00:00:00,,11,,0,,,,3.9,0,,0,,0,,69,1126150.1968.11.30,,0,BC,,18,PENTICTON A
-119.60222222222222,49.463055555555556,0,67,,16,1,,T,1126150,0,1968,84,1968-12-01 00:00:00,,12,,2.5,,,,5,0,,0,,0,,42,1126150.1968.12.1,,0,BC,T,15.5,PENTICTON A
-119.60222222222222,49.463055555555556,0,67,,20,2,,T,1126150,0,1968,89,1968-12-02 00:00:00,,12,,2.2,,,,4.4,0,,0,,0,,56,1126150.1968.12.2,,0,BC,T,15.8,PENTICTON A
-119.60222222222222,49.463055555555556,3,67,,18,3,,,1126150,0,1968,95,1968-12-03 00:00:00,,12,,4.2,,,,8.3,6.1,,3,,0,,50,1126150.1968.12.3,,0,BC,,13.8,PENTICTON A
-119.60222222222222,49.463055555555556,0,71,T,0,4,,,1126150,-8.3,1968,94,1968-12-04 00:00:00,,12,,-3.6,,,,1.1,0,,0,,0,,0,1126150.1968.12.4,,0,BC,,21.6,PENTICTON A
-119.60222222222222,49.463055555555556,0,59,T,20,5,,T,1126150,-5.6,1968,97,1968-12-05 00:00:00,,12,,-0.9,,,,3.9,0,,0,,0,,43,1126150.1968.12.5,,0,BC,T,18.9,PENTICTON A
-119.60222222222222,49.463055555555556,0,60,,0,6,,,1126150,-8.3,1968,89,1968-12-06 00:00:00,,12,,-3.6,,,,1.1,0,,0,,0,,0,1126150.1968.12.6,,0,BC,,21.6,PENTICTON A
-119.60222222222222,49.463055555555556,0,47,,18,7,,T,1126150,0.6,1968,89,1968-12-07 00:00:00,,12,T,3.1,,,,5.6,0,,0,,0,,51,1126150.1968.12.7,,0,BC,,14.9,PENTICTON A
-119.60222222222222,49.463055555555556,0.3,73,,18,8,,,1126150,1.1,1968,92,1968-12-08 00:00:00,,12,,3.6,,,,6.1,0.3,,0,,0,,40,1126150.1968.12.8,,0,BC,T,14.4,PENTICTON A
-119.60222222222222,49.463055555555556,2,66,,20,9,,,1126150,2.2,1968,88,1968-12-09 00:00:00,,12,,4.7,,,,7.2,2,,0,,0,,51,1126150.1968.12.9,,0,BC,,13.3,PENTICTON A
-119.60222222222222,49.463055555555556,5.6,71,,0,10,,,1126150,0.6,1968,97,1968-12-10 00:00:00,,12,,3.1,,,,5.6,9.7,,1,,0,,0,1126150.1968.12.10,,0,BC,,14.9,PENTICTON A
