x,y,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,STATION_NAME,MAX_TEMPERATURE,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,LOCAL_YEAR,ID,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,LOCAL_MONTH
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,11.1,,0,,28,,,,-1.7,,,,1163780,0,,,BC,1951-03-28 00:00:00,,0,1951,1163780.1951.3.28,,4.7,,,0,,13.3,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,7.8,,0,,29,,,,4.4,,,,1163780,0,,,BC,1951-03-29 00:00:00,T,0,1951,1163780.1951.3.29,,6.1,,,0,,11.9,T,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,13.3,,0,,30,,,,-1.7,,,,1163780,0,,,BC,1951-03-30 00:00:00,,0,1951,1163780.1951.3.30,,5.8,,,0,,12.2,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.4,,0,,31,,,,-2.8,,,,1163780,0,,,BC,1951-03-31 00:00:00,,0,1951,1163780.1951.3.31,,5.8,,,0,,12.2,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.7,,0,,1,,,,-4.4,,,,1163780,0,,,BC,1951-04-01 00:00:00,,0,1951,1163780.1951.4.1,,6.2,,,0,,11.8,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.9,,0,,2,,,,-1.1,,,,1163780,0,,,BC,1951-04-02 00:00:00,,0,1951,1163780.1951.4.2,,8.9,,,0,,9.1,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.1,,0,,3,,,,0.6,,,,1163780,0,,,BC,1951-04-03 00:00:00,,0,1951,1163780.1951.4.3,,10.9,,,0,,7.1,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15,,0,,4,,,,-2.8,,,,1163780,0,,,BC,1951-04-04 00:00:00,,0,1951,1163780.1951.4.4,,6.1,,,0,,11.9,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.7,,0,,5,,,,-3.3,,,,1163780,0,,,BC,1951-04-05 00:00:00,,0,1951,1163780.1951.4.5,,6.7,,,0,,11.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.8,,0,,6,,,,-3.9,,,,1163780,0,,,BC,1951-04-06 00:00:00,,0,1951,1163780.1951.4.6,,7,,,0,,11,,4
