x,y,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,HEATING_DEGREE_DAYS,LOCAL_DAY,TOTAL_PRECIPITATION,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,ID,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW,STATION_NAME,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE,SNOW_ON_GROUND,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,PROVINCE_CODE,LOCAL_DATE,LOCAL_YEAR,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST
-122.67888888888889,53.89083333333333,,-5.6,18.3,8,0,2,,32,1096450.1970.2.8,,1096450,0,PRINCE GEORGE A,,,75,-0.3,,,5,38,,,BC,1970-02-08 00:00:00,1970,99,,,0,0,,,18
-122.67888888888889,53.89083333333333,,-6.7,18.3,9,0,2,,0,1096450.1970.2.9,,1096450,0,PRINCE GEORGE A,,,68,-0.3,,,6.1,36,,,BC,1970-02-09 00:00:00,1970,98,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-5.6,21.7,10,0,2,T,0,1096450.1970.2.10,,1096450,0,PRINCE GEORGE A,,,93,-3.7,,,-1.7,36,,,BC,1970-02-10 00:00:00,1970,100,,,0,0,T,,0
-122.67888888888889,53.89083333333333,,-5,22.2,11,0,2,T,0,1096450.1970.2.11,,1096450,0,PRINCE GEORGE A,,,94,-4.2,,,-3.3,36,,,BC,1970-02-11 00:00:00,1970,100,,,0,0,T,,0
-122.67888888888889,53.89083333333333,,-5,21.9,12,0,2,T,0,1096450.1970.2.12,,1096450,0,PRINCE GEORGE A,,,94,-3.9,,,-2.8,36,,T,BC,1970-02-12 00:00:00,1970,98,,,0,0,T,,0
-122.67888888888889,53.89083333333333,,-5.6,22.8,13,0,2,T,0,1096450.1970.2.13,,1096450,0,PRINCE GEORGE A,,,90,-4.8,,,-3.9,33,,T,BC,1970-02-13 00:00:00,1970,96,,,0,0,T,,0
-122.67888888888889,53.89083333333333,,-5.6,22.2,14,0,2,T,0,1096450.1970.2.14,,1096450,0,PRINCE GEORGE A,,,88,-4.2,,,-2.8,33,,T,BC,1970-02-14 00:00:00,1970,96,,,0,0,T,,0
-122.67888888888889,53.89083333333333,,-7.8,19.7,15,2.3,2,,37,1096450.1970.2.15,,1096450,2.3,PRINCE GEORGE A,,,73,-1.7,,,4.4,33,,,BC,1970-02-15 00:00:00,1970,97,,,0,0,,,18
-122.67888888888889,53.89083333333333,,-10.6,24.4,16,1,2,,0,1096450.1970.2.16,,1096450,2,PRINCE GEORGE A,,,90,-6.4,,,-2.2,33,,,BC,1970-02-16 00:00:00,1970,99,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-5,21.1,17,0,2,T,0,1096450.1970.2.17,,1096450,0,PRINCE GEORGE A,,,83,-3.1,,,-1.1,33,,T,BC,1970-02-17 00:00:00,1970,100,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-4.4,18,18,2,2,,0,1096450.1970.2.18,,1096450,1.5,PRINCE GEORGE A,,,70,0,,,4.4,33,,,BC,1970-02-18 00:00:00,1970,100,,,0.5,0,,,0
-122.67888888888889,53.89083333333333,,0.6,14.3,19,0,2,,0,1096450.1970.2.19,,1096450,0,PRINCE GEORGE A,,,63,3.7,,,6.7,33,,,BC,1970-02-19 00:00:00,1970,100,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-2.2,15.7,20,0,2,,0,1096450.1970.2.20,,1096450,0,PRINCE GEORGE A,,,56,2.3,,,6.7,33,,,BC,1970-02-20 00:00:00,1970,92,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-5,18.6,21,0,2,,0,1096450.1970.2.21,,1096450,0,PRINCE GEORGE A,,,71,-0.6,,,3.9,30,,,BC,1970-02-21 00:00:00,1970,94,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-8.3,17.7,22,0,2,,0,1096450.1970.2.22,,1096450,0,PRINCE GEORGE A,,,46,0.3,,,8.9,30,,,BC,1970-02-22 00:00:00,1970,97,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-11.7,20.8,23,0,2,,0,1096450.1970.2.23,,1096450,0,PRINCE GEORGE A,,,53,-2.8,,,6.1,28,,,BC,1970-02-23 00:00:00,1970,99,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-12.2,20.8,24,0,2,,0,1096450.1970.2.24,,1096450,0,PRINCE GEORGE A,,,52,-2.8,,,6.7,28,,,BC,1970-02-24 00:00:00,1970,96,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-2.2,14.6,25,0,2,,0,1096450.1970.2.25,,1096450,0,PRINCE GEORGE A,,,51,3.4,,,8.9,28,,,BC,1970-02-25 00:00:00,1970,89,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-7.8,18.6,26,0,2,,40,1096450.1970.2.26,,1096450,0,PRINCE GEORGE A,,,51,-0.6,,,6.7,28,,,BC,1970-02-26 00:00:00,1970,95,,,0,0,,,36
-122.67888888888889,53.89083333333333,,-9.4,21.9,27,0,2,,40,1096450.1970.2.27,,1096450,0,PRINCE GEORGE A,,,58,-3.9,,,1.7,28,,,BC,1970-02-27 00:00:00,1970,82,,,0,0,,,2
-122.67888888888889,53.89083333333333,,-16.7,27.5,28,0,2,,0,1096450.1970.2.28,,1096450,0,PRINCE GEORGE A,,,57,-9.5,,,-2.2,28,,,BC,1970-02-28 00:00:00,1970,81,,,0,0,,,0
-122.67888888888889,53.89083333333333,,-10.6,23.9,1,0,3,,34,1096450.1970.3.1,,1096450,0,PRINCE GEORGE A,,,56,-5.9,,,-1.1,25,,,BC,1970-03-01 00:00:00,1970,77,,,0,0,,,36
