x,y,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,STATION_NAME,MAX_TEMPERATURE,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,LOCAL_YEAR,ID,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,LOCAL_MONTH
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,6.7,0,0,,3,0,,,-2.8,,,M,1163780,0,M,,BC,2006-03-03 00:00:00,,0,2006,1163780.2006.3.3,,2,0,,0,,16,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,7.6,0,0,,4,0,,,-4.8,,,M,1163780,0,M,,BC,2006-03-04 00:00:00,,0,2006,1163780.2006.3.4,,1.4,0,,0,,16.6,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,9.3,0,0,,5,11,,,-2.8,,,M,1163780,0,M,,BC,2006-03-05 00:00:00,,0,2006,1163780.2006.3.5,,3.3,57,E,0,E,14.7,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,9.8,0,0,,6,12,,,-1.2,,,M,1163780,0,M,,BC,2006-03-06 00:00:00,,0,2006,1163780.2006.3.6,,4.3,35,E,0,E,13.7,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,10.4,0,0,,7,10,,,1.9,,,M,1163780,0,M,,BC,2006-03-07 00:00:00,T,0,2006,1163780.2006.3.7,,6.2,41,E,0,E,11.8,T,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,6,0,0,,8,9,,,0.7,,,M,1163780,0.6,M,,BC,2006-03-08 00:00:00,,0.6,2006,1163780.2006.3.8,T,3.4,59,E,0,E,14.6,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,5.3,4,0,,9,30,,,-4.9,,,M,1163780,0.4,M,,BC,2006-03-09 00:00:00,,4.8,2006,1163780.2006.3.9,,0.2,37,E,4.4,E,17.8,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,5.8,0,0,,10,0,,,-5.4,T,,M,1163780,0,M,,BC,2006-03-10 00:00:00,,0,2006,1163780.2006.3.10,,0.2,0,,0,,17.8,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,6.8,0,0,,11,0,,,-5.6,,,M,1163780,0,M,,BC,2006-03-11 00:00:00,,0,2006,1163780.2006.3.11,,0.6,0,,0,,17.4,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,6.9,0,0,,12,0,,,-6.1,,,M,1163780,0,M,,BC,2006-03-12 00:00:00,,0,2006,1163780.2006.3.12,,0.4,0,,0,,17.6,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,8.9,0,0,,13,10,,,-7.9,,,M,1163780,0,M,,BC,2006-03-13 00:00:00,,0,2006,1163780.2006.3.13,,0.5,39,E,0,E,17.5,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,9.7,0,0,,14,10,,,0.3,,,M,1163780,0,M,,BC,2006-03-14 00:00:00,,0,2006,1163780.2006.3.14,,5,48,E,0,E,13,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,10.2,0,0,,15,14,,,-0.1,,,M,1163780,0,M,,BC,2006-03-15 00:00:00,,0,2006,1163780.2006.3.15,,5.1,41,E,0,E,12.9,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,9.4,0,0,,16,9,,,0.2,,,M,1163780,0,M,,BC,2006-03-16 00:00:00,,0,2006,1163780.2006.3.16,,4.8,52,E,0,E,13.2,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,10.6,0,0,,17,11,,,1.9,,,M,1163780,6.8,M,,BC,2006-03-17 00:00:00,,6.8,2006,1163780.2006.3.17,,6.3,41,E,0,E,11.7,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,7.5,0,0,,18,36,,,-1.2,,,M,1163780,0.2,M,,BC,2006-03-18 00:00:00,,0.2,2006,1163780.2006.3.18,,3.2,33,E,0,E,14.8,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,9.5,0,0,,19,0,,,-1.9,,,M,1163780,0,M,,BC,2006-03-19 00:00:00,,0,2006,1163780.2006.3.19,,3.8,0,,0,,14.2,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,5.8,0,0,,20,0,,,-4.5,,,M,1163780,0,M,,BC,2006-03-20 00:00:00,,0,2006,1163780.2006.3.20,,0.7,0,,0,,17.3,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,12.5,0,0,,21,31,,,1.6,,,M,1163780,0,M,,BC,2006-03-21 00:00:00,,0,2006,1163780.2006.3.21,,7.1,32,E,0,E,10.9,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.6,0,0,,22,12,,,2.5,,,M,1163780,0,M,,BC,2006-03-22 00:00:00,,0,2006,1163780.2006.3.22,,9.1,46,E,0,E,8.9,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.6,0,0,,23,9,,,4.1,,,M,1163780,0,M,,BC,2006-03-23 00:00:00,,0,2006,1163780.2006.3.23,,11.4,44,E,0,E,6.6,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14,0,0,,24,22,,,4.8,,,M,1163780,1.4,M,,BC,2006-03-24 00:00:00,,1.4,2006,1163780.2006.3.24,,9.4,65,,0,,8.6,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,13.2,0,0,,25,0,,,-0.2,,,M,1163780,0,M,,BC,2006-03-25 00:00:00,,0,2006,1163780.2006.3.25,,6.5,0,,0,,11.5,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,12,0,0,,26,21,,,-2.9,,,M,1163780,0,M,,BC,2006-03-26 00:00:00,,0,2006,1163780.2006.3.26,,4.6,37,E,0,E,13.4,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,11.8,0,0,,27,0,,,3.6,,,M,1163780,0,M,,BC,2006-03-27 00:00:00,,0,2006,1163780.2006.3.27,,7.7,0,,0,,10.3,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,11.7,0,0,,28,0,,,3.1,,,M,1163780,0,M,,BC,2006-03-28 00:00:00,,0,2006,1163780.2006.3.28,,7.4,0,,0,,10.6,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.4,0,0,,29,0,,,4.7,,,M,1163780,0.2,M,,BC,2006-03-29 00:00:00,,0.2,2006,1163780.2006.3.29,,11.1,0,,0,,6.9,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.3,0,0,,30,0,,,1.5,,,M,1163780,0,M,,BC,2006-03-30 00:00:00,,0,2006,1163780.2006.3.30,,8.9,0,,0,,9.1,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,13.4,0,0,,31,0,,,5.4,,,M,1163780,0.8,M,,BC,2006-03-31 00:00:00,,0.8,2006,1163780.2006.3.31,,9.4,0,,0,,8.6,,3
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.7,0,0,,1,0,,,2.5,,,M,1163780,0,M,,BC,2006-04-01 00:00:00,,0,2006,1163780.2006.4.1,,8.6,0,,0,,9.4,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.4,0,0,,2,13,,,5.7,,,M,1163780,0,M,,BC,2006-04-02 00:00:00,,0,2006,1163780.2006.4.2,,10.6,39,E,0,E,7.4,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,13,0,0,,3,0,,,2.8,,,M,1163780,0,M,,BC,2006-04-03 00:00:00,,0,2006,1163780.2006.4.3,,7.9,0,,0,,10.1,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.1,0,0,,4,0,,,4.8,,,M,1163780,1.2,M,,BC,2006-04-04 00:00:00,,1.2,2006,1163780.2006.4.4,,10,0,,0,,8,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20,0,0,,5,0,,,1.3,,,M,1163780,0,M,,BC,2006-04-05 00:00:00,,0,2006,1163780.2006.4.5,,10.7,0,,0,,7.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.9,0,0,,6,18,,,9.5,,,M,1163780,0,M,,BC,2006-04-06 00:00:00,,0,2006,1163780.2006.4.6,,14.2,46,E,0,E,3.8,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.4,0,0,,7,0,,,0.7,,,M,1163780,0,M,,BC,2006-04-07 00:00:00,,0,2006,1163780.2006.4.7,,9.6,0,,0,,8.4,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.6,0,0,,8,11,,,4.5,,,M,1163780,0,M,,BC,2006-04-08 00:00:00,,0,2006,1163780.2006.4.8,,11.1,33,E,0,E,6.9,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.4,0,0,,9,0,,,6.3,,,M,1163780,0,M,,BC,2006-04-09 00:00:00,,0,2006,1163780.2006.4.9,,12.4,0,,0,,5.6,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.8,0,0,,10,10,,,6,,,M,1163780,0.8,M,,BC,2006-04-10 00:00:00,,0.8,2006,1163780.2006.4.10,,11.4,32,E,0,E,6.6,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.3,0,0,,11,23,,,1,,,M,1163780,2,M,,BC,2006-04-11 00:00:00,,2,2006,1163780.2006.4.11,,8.2,41,E,0,E,9.8,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.9,0,0,,12,22,,,7.5,,,M,1163780,0,M,,BC,2006-04-12 00:00:00,,0,2006,1163780.2006.4.12,,12.7,59,E,0,E,5.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,12.5,0,0,,13,18,,,0.7,,,M,1163780,0,M,,BC,2006-04-13 00:00:00,T,0,2006,1163780.2006.4.13,,6.6,50,E,0,E,11.4,T,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.3,0,0,,14,22,,,4.6,,,M,1163780,0,M,,BC,2006-04-14 00:00:00,,0,2006,1163780.2006.4.14,,9.5,56,E,0,E,8.5,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,11.4,0,0,,15,9,,,-0.5,,,M,1163780,1,M,,BC,2006-04-15 00:00:00,,1,2006,1163780.2006.4.15,,5.5,39,E,0,E,12.5,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14,0,0,,16,10,,,3.1,,,M,1163780,0,M,,BC,2006-04-16 00:00:00,T,0,2006,1163780.2006.4.16,,8.6,46,E,0,E,9.4,T,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.6,0,0,,17,22,,,-3.2,,,M,1163780,0,M,,BC,2006-04-17 00:00:00,,0,2006,1163780.2006.4.17,,5.7,35,E,0,E,12.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.1,0,0,,18,10,,,1.1,,,M,1163780,0,M,,BC,2006-04-18 00:00:00,,0,2006,1163780.2006.4.18,,9.1,35,E,0,E,8.9,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.2,0,0,,19,10,,,7.1,,,M,1163780,0,M,,BC,2006-04-19 00:00:00,,0,2006,1163780.2006.4.19,,13.7,44,E,0,E,4.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.5,0,0,,20,0,,,10.6,,,M,1163780,0,M,,BC,2006-04-20 00:00:00,,0,2006,1163780.2006.4.20,,16.6,0,,0,,1.4,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.9,0,0,,21,28,,,3.1,,,M,1163780,0.2,M,,BC,2006-04-21 00:00:00,,0.2,2006,1163780.2006.4.21,,9,63,E,0,E,9,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.3,0,0,,22,27,,,1.1,,,M,1163780,0,M,,BC,2006-04-22 00:00:00,,0,2006,1163780.2006.4.22,,8.7,46,E,0,E,9.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.3,0,0,,23,0,,,-1.1,,,M,1163780,0,M,,BC,2006-04-23 00:00:00,,0,2006,1163780.2006.4.23,,9.6,0,,0,,8.4,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.1,0,0,,24,0,,,0.6,,,M,1163780,0,M,,BC,2006-04-24 00:00:00,,0,2006,1163780.2006.4.24,,12.9,0,,0,,5.1,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.6,0,0,,25,21,,,2.3,,,M,1163780,0,M,,BC,2006-04-25 00:00:00,,0,2006,1163780.2006.4.25,,13,41,E,0,E,5,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19,0,0,,26,21,,,3.9,,,M,1163780,0,M,,BC,2006-04-26 00:00:00,,0,2006,1163780.2006.4.26,,11.5,56,E,0,E,6.5,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.8,0,0,,27,0,,,2,,,M,1163780,0,M,,BC,2006-04-27 00:00:00,,0,2006,1163780.2006.4.27,,12.4,0,,0,,5.6,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.9,0,0,,28,20,,,5.9,,,M,1163780,0,M,,BC,2006-04-28 00:00:00,,0,2006,1163780.2006.4.28,,13.9,52,E,0,E,4.1,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.4,0,0,,29,28,,,8.6,,,M,1163780,0,M,,BC,2006-04-29 00:00:00,T,0,2006,1163780.2006.4.29,,16.5,76,E,0,E,1.5,T,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.3,0,0,,30,28,,,5.3,,,M,1163780,0,M,,BC,2006-04-30 00:00:00,,0,2006,1163780.2006.4.30,,11.8,37,E,0,E,6.2,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,13.5,0,0,,1,28,,,4.1,,,M,1163780,0,M,,BC,2006-05-01 00:00:00,T,0,2006,1163780.2006.5.1,,8.8,63,E,0,E,9.2,T,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.5,0,0,,2,27,,,3.8,,,M,1163780,0,M,,BC,2006-05-02 00:00:00,,0,2006,1163780.2006.5.2,,10.7,48,E,0,E,7.3,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.2,0,0,,3,0,,,0.8,,,M,1163780,0,M,,BC,2006-05-03 00:00:00,,0,2006,1163780.2006.5.3,,10.5,0,,0,,7.5,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.6,0,0,,4,0,,,1.2,,,M,1163780,0,M,,BC,2006-05-04 00:00:00,,0,2006,1163780.2006.5.4,,12.9,0,,0,,5.1,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25,0,0,,5,23,,,5,,,M,1163780,0,M,,BC,2006-05-05 00:00:00,,0,2006,1163780.2006.5.5,,15,44,E,0,E,3,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.4,0,0,,6,29,,,7.2,,,M,1163780,0,M,,BC,2006-05-06 00:00:00,T,0,2006,1163780.2006.5.6,,12.8,59,E,0,E,5.2,T,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.2,0,0,,7,22,,,8.4,,,M,1163780,0,M,,BC,2006-05-07 00:00:00,,0,2006,1163780.2006.5.7,,13.3,61,E,0,E,4.7,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.1,0,0,,8,30,,,4.5,,,M,1163780,1.8,M,,BC,2006-05-08 00:00:00,,1.8,2006,1163780.2006.5.8,,9.8,44,E,0,E,8.2,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.1,0,0,,9,0,,,2.3,,,M,1163780,0,M,,BC,2006-05-09 00:00:00,,0,2006,1163780.2006.5.9,,10.7,0,,0,,7.3,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.4,0,0,,10,0,,,6.1,,,M,1163780,0,M,,BC,2006-05-10 00:00:00,,0,2006,1163780.2006.5.10,,13.3,0,,0,,4.7,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17,0,0,,11,22,,,6.9,,,M,1163780,0.4,M,,BC,2006-05-11 00:00:00,,0.4,2006,1163780.2006.5.11,,12,44,E,0,E,6,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,11.9,0,0,,12,27,,,2.8,,,M,1163780,0.6,M,,BC,2006-05-12 00:00:00,,0.6,2006,1163780.2006.5.12,,7.4,59,E,0,E,10.6,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.5,0,0,,13,0,,,-1.6,,,M,1163780,0,M,,BC,2006-05-13 00:00:00,,0,2006,1163780.2006.5.13,,9,0,,0,,9,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.3,0,0,,14,0,,,2.1,,,M,1163780,0,M,,BC,2006-05-14 00:00:00,,0,2006,1163780.2006.5.14,,13.2,0,,0,,4.8,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,31,0,0.3,,15,0,,,5.5,,,M,1163780,0,M,,BC,2006-05-15 00:00:00,,0,2006,1163780.2006.5.15,,18.3,0,,0,,0,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,35.4,0,5.3,,16,0,,,11.1,,,M,1163780,0,M,,BC,2006-05-16 00:00:00,,0,2006,1163780.2006.5.16,,23.3,0,,0,,0,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,31.3,0,3.9,,17,0,,,12.4,,,M,1163780,0,M,,BC,2006-05-17 00:00:00,,0,2006,1163780.2006.5.17,,21.9,0,,0,,0,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,32.5,0,5.5,,18,0,,,14.4,,,M,1163780,0,M,,BC,2006-05-18 00:00:00,,0,2006,1163780.2006.5.18,,23.5,0,,0,,0,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.8,0,1,,19,27,,,11.1,,,M,1163780,0,M,,BC,2006-05-19 00:00:00,,0,2006,1163780.2006.5.19,,19,39,E,0,E,0,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.2,0,0,,20,0,,,13.1,,,M,1163780,3.2,M,,BC,2006-05-20 00:00:00,,3.2,2006,1163780.2006.5.20,,16.7,0,,0,,1.3,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.4,0,0,,21,7,,,8.4,,,M,1163780,1.2,M,,BC,2006-05-21 00:00:00,,1.2,2006,1163780.2006.5.21,,16.4,33,E,0,E,1.6,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.7,0,0,,22,0,,,12.1,,,M,1163780,6.2,M,,BC,2006-05-22 00:00:00,,6.2,2006,1163780.2006.5.22,,14.9,0,,0,,3.1,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.6,0,0,,23,13,,,10,,,M,1163780,2.4,M,,BC,2006-05-23 00:00:00,,2.4,2006,1163780.2006.5.23,,17.3,61,E,0,E,0.7,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17,0,0,,24,11,,,10.4,,,M,1163780,1.6,M,,BC,2006-05-24 00:00:00,,1.6,2006,1163780.2006.5.24,,13.7,50,E,0,E,4.3,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.6,0,0,,25,23,,,7.9,,,M,1163780,0.2,M,,BC,2006-05-25 00:00:00,,0.2,2006,1163780.2006.5.25,,12.8,46,E,0,E,5.2,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.3,0,0,,26,0,,,9,,,M,1163780,4.4,M,,BC,2006-05-26 00:00:00,,4.4,2006,1163780.2006.5.26,,12.7,0,,0,,5.3,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.4,0,0,,27,9,,,9.9,,,M,1163780,4.6,M,,BC,2006-05-27 00:00:00,,4.6,2006,1163780.2006.5.27,,14.2,41,,0,,3.8,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.9,0,0,,28,21,,,6,,,M,1163780,0,M,,BC,2006-05-28 00:00:00,,0,2006,1163780.2006.5.28,,13.5,33,E,0,E,4.5,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.6,0,0,,29,35,,,11,,,M,1163780,4,M,,BC,2006-05-29 00:00:00,,4,2006,1163780.2006.5.29,,15.8,33,E,0,E,2.2,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.8,0,0,,30,0,,,7.4,,,M,1163780,0,M,,BC,2006-05-30 00:00:00,,0,2006,1163780.2006.5.30,,17.1,0,,0,,0.9,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.3,0,0.2,,31,10,,,8.1,,,M,1163780,0,M,,BC,2006-05-31 00:00:00,,0,2006,1163780.2006.5.31,,18.2,35,E,0,E,0,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.9,0,3.4,,1,10,,,15.9,,,M,1163780,0,M,,BC,2006-06-01 00:00:00,T,0,2006,1163780.2006.6.1,,21.4,35,E,0,E,0,T,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.5,0,3,,2,22,,,15.4,,,M,1163780,0,M,,BC,2006-06-02 00:00:00,T,0,2006,1163780.2006.6.2,,21,48,E,0,E,0,T,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.9,0,0,,3,0,,,10.4,,,M,1163780,0,M,,BC,2006-06-03 00:00:00,,0,2006,1163780.2006.6.3,,16.7,0,,0,,1.3,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19,0,0,,4,0,,,9,,,M,1163780,0,M,,BC,2006-06-04 00:00:00,T,0,2006,1163780.2006.6.4,,14,0,,0,,4,T,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.1,0,0,,5,3,,,7.3,,,M,1163780,0,M,,BC,2006-06-05 00:00:00,T,0,2006,1163780.2006.6.5,,16.2,41,E,0,E,1.8,T,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.9,0,0.7,,6,7,,,9.5,,,M,1163780,0,M,,BC,2006-06-06 00:00:00,,0,2006,1163780.2006.6.6,,18.7,33,E,0,E,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,30.5,0,3.5,,7,30,,,12.4,,,M,1163780,0.4,M,,BC,2006-06-07 00:00:00,,0.4,2006,1163780.2006.6.7,,21.5,44,E,0,E,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.3,0,0,,8,28,,,13.5,,,M,1163780,11.8,M,,BC,2006-06-08 00:00:00,,11.8,2006,1163780.2006.6.8,,17.9,39,,0,,0.1,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.3,0,0,,9,0,,,12.3,,,M,1163780,0,M,,BC,2006-06-09 00:00:00,,0,2006,1163780.2006.6.9,,17.8,0,,0,,0.2,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.7,0,2,,10,0,,,11.2,,,M,1163780,0,M,,BC,2006-06-10 00:00:00,,0,2006,1163780.2006.6.10,,20,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.8,0,1.3,,11,2,,,13.7,,,M,1163780,0.4,M,,BC,2006-06-11 00:00:00,,0.4,2006,1163780.2006.6.11,,19.3,44,E,0,E,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.4,0,1.8,,12,0,,,14.1,,,M,1163780,1.8,M,,BC,2006-06-12 00:00:00,,1.8,2006,1163780.2006.6.12,,19.8,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.4,0,0.8,,13,0,,,13.2,,,M,1163780,4,M,,BC,2006-06-13 00:00:00,,4,2006,1163780.2006.6.13,,18.8,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.7,0,0,,14,0,,,15,,,M,1163780,4.2,M,,BC,2006-06-14 00:00:00,,4.2,2006,1163780.2006.6.14,,17.4,0,,0,,0.6,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.4,0,1.4,,15,28,,,13.4,,,M,1163780,0.4,M,,BC,2006-06-15 00:00:00,,0.4,2006,1163780.2006.6.15,,19.4,35,E,0,E,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.7,0,0,,16,23,,,9.9,,,M,1163780,0,M,,BC,2006-06-16 00:00:00,,0,2006,1163780.2006.6.16,,17.3,59,E,0,E,0.7,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21,0,0,,17,22,,,12.1,,,M,1163780,2.4,M,,BC,2006-06-17 00:00:00,,2.4,2006,1163780.2006.6.17,,16.6,37,E,0,E,1.4,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.4,0,0,,18,0,,,10.2,,,M,1163780,0,M,,BC,2006-06-18 00:00:00,,0,2006,1163780.2006.6.18,,17.8,0,,0,,0.2,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.9,0,0,,19,28,,,11.9,,,M,1163780,0,M,,BC,2006-06-19 00:00:00,,0,2006,1163780.2006.6.19,,15.9,46,E,0,E,2.1,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.7,0,0,,20,0,,,10.5,,,M,1163780,0,M,,BC,2006-06-20 00:00:00,T,0,2006,1163780.2006.6.20,,17.1,0,,0,,0.9,T,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.5,0,0,,21,4,,,8.7,,,M,1163780,0,M,,BC,2006-06-21 00:00:00,,0,2006,1163780.2006.6.21,,16.6,32,,0,,1.4,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.4,0,1.5,,22,0,,,11.6,,,M,1163780,0,M,,BC,2006-06-22 00:00:00,,0,2006,1163780.2006.6.22,,19.5,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.5,0,1.8,,23,0,,,12.1,,,M,1163780,0,M,,BC,2006-06-23 00:00:00,,0,2006,1163780.2006.6.23,,19.8,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,31.9,0,3.2,,24,0,,,10.5,,,M,1163780,0,M,,BC,2006-06-24 00:00:00,,0,2006,1163780.2006.6.24,,21.2,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,35.5,0,6.9,,25,0,,,14.3,,,M,1163780,0,M,,BC,2006-06-25 00:00:00,,0,2006,1163780.2006.6.25,,24.9,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,38.4,0,8.5,,26,0,,,14.5,,,M,1163780,0,M,,BC,2006-06-26 00:00:00,,0,2006,1163780.2006.6.26,,26.5,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,37.1,0,8.6,,27,22,,,16,,,M,1163780,0,M,,BC,2006-06-27 00:00:00,,0,2006,1163780.2006.6.27,,26.6,57,E,0,E,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,32.7,0,5.4,,28,23,,,14.1,,,M,1163780,0,M,,BC,2006-06-28 00:00:00,,0,2006,1163780.2006.6.28,,23.4,46,E,0,E,0,,6
