x,y,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,HEATING_DEGREE_DAYS,LOCAL_DAY,TOTAL_PRECIPITATION,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,ID,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW,STATION_NAME,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE,SNOW_ON_GROUND,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,PROVINCE_CODE,LOCAL_DATE,LOCAL_YEAR,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST
-122.67888888888889,53.89083333333333,,-1.3,12.6,30,0,4,,0,1096450.1997.4.30,,1096450,0,PRINCE GEORGE A,M,,,5.4,,,12.1,0,,,BC,1997-04-30 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,1.1,10.2,1,0,5,,0,1096450.1997.5.1,,1096450,0,PRINCE GEORGE A,M,,,7.8,,,14.5,0,,,BC,1997-05-01 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,1.6,10.6,2,1.2,5,,0,1096450.1997.5.2,,1096450,0,PRINCE GEORGE A,M,,,7.4,,,13.2,0,,T,BC,1997-05-02 00:00:00,1997,,,M,1.2,0,,,0
-122.67888888888889,53.89083333333333,,3.7,11.1,3,5.2,5,,0,1096450.1997.5.3,,1096450,0,PRINCE GEORGE A,M,,,6.9,,,10.1,0,,,BC,1997-05-03 00:00:00,1997,,,M,5.2,0,,,0
-122.67888888888889,53.89083333333333,,-1.2,12.4,4,1,5,,0,1096450.1997.5.4,,1096450,0,PRINCE GEORGE A,M,,,5.6,,,12.3,0,,,BC,1997-05-04 00:00:00,1997,,,M,1,0,,,0
-122.67888888888889,53.89083333333333,,3.2,8.9,5,7,5,,46,1096450.1997.5.5,,1096450,0,PRINCE GEORGE A,M,,,9.1,,,15,0,,,BC,1997-05-05 00:00:00,1997,,,M,7,0,,,18
-122.67888888888889,53.89083333333333,,3.3,10.8,6,5.1,5,,0,1096450.1997.5.6,,1096450,0,PRINCE GEORGE A,M,,,7.2,,,11,0,,,BC,1997-05-06 00:00:00,1997,,,M,5.1,0,,,0
-122.67888888888889,53.89083333333333,,3.7,8.2,7,0.2,5,,0,1096450.1997.5.7,,1096450,0,PRINCE GEORGE A,M,,,9.8,,,15.8,0,,,BC,1997-05-07 00:00:00,1997,,,M,0.2,0,,,0
-122.67888888888889,53.89083333333333,,-0.2,8.1,8,0,5,,0,1096450.1997.5.8,,1096450,0,PRINCE GEORGE A,M,,,9.9,,,19.9,0,,,BC,1997-05-08 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,7.1,7.3,9,0.4,5,,44,1096450.1997.5.9,,1096450,0,PRINCE GEORGE A,M,,,10.7,E,,14.2,0,,,BC,1997-05-09 00:00:00,1997,,,M,0.4,0,,E,31
-122.67888888888889,53.89083333333333,,-0.2,9.8,10,0,5,,0,1096450.1997.5.10,,1096450,0,PRINCE GEORGE A,M,,,8.2,,,16.6,0,,,BC,1997-05-10 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,0.2,6.9,11,0,5,,0,1096450.1997.5.11,,1096450,0,PRINCE GEORGE A,M,,,11.1,,,21.9,0,,,BC,1997-05-11 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,4.1,4.2,12,0,5,,0,1096450.1997.5.12,,1096450,0,PRINCE GEORGE A,M,,,13.8,,,23.4,0,,,BC,1997-05-12 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,4,3.2,13,0,5,,0,1096450.1997.5.13,,1096450,0,PRINCE GEORGE A,M,,,14.8,,,25.5,0,,,BC,1997-05-13 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,5.6,3.5,14,0,5,T,0,1096450.1997.5.14,,1096450,0,PRINCE GEORGE A,M,,,14.5,,,23.4,0,,,BC,1997-05-14 00:00:00,1997,,,M,0,0,T,,0
-122.67888888888889,53.89083333333333,,11.6,1.9,15,0,5,,0,1096450.1997.5.15,,1096450,0,PRINCE GEORGE A,M,,,16.1,,,20.6,0,,,BC,1997-05-15 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,7.2,6.7,16,3,5,,43,1096450.1997.5.16,,1096450,0,PRINCE GEORGE A,M,,,11.3,,,15.4,0,,,BC,1997-05-16 00:00:00,1997,,,M,3,0,,,18
-122.67888888888889,53.89083333333333,,3.9,8.4,17,0,5,,0,1096450.1997.5.17,,1096450,0,PRINCE GEORGE A,M,,,9.6,,,15.3,0,,,BC,1997-05-17 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,-0.8,9,18,0.6,5,,56,1096450.1997.5.18,,1096450,0,PRINCE GEORGE A,M,,,9,E,,18.8,0,,,BC,1997-05-18 00:00:00,1997,,,M,0.6,0,,E,2
-122.67888888888889,53.89083333333333,,5,10.2,19,1,5,,56,1096450.1997.5.19,,1096450,0,PRINCE GEORGE A,M,,,7.8,E,,10.5,0,,,BC,1997-05-19 00:00:00,1997,,,M,1,0,,E,3
-122.67888888888889,53.89083333333333,,3.8,10.1,20,0,5,,63,1096450.1997.5.20,,1096450,0,PRINCE GEORGE A,M,,,7.9,E,,12,0,,,BC,1997-05-20 00:00:00,1997,,,M,0,0,,E,1
-122.67888888888889,53.89083333333333,,2.3,10.2,21,0,5,,48,1096450.1997.5.21,,1096450,0,PRINCE GEORGE A,M,,,7.8,,,13.2,0,,,BC,1997-05-21 00:00:00,1997,,,M,0,0,,,5
-122.67888888888889,53.89083333333333,,0.4,10.3,22,0,5,,0,1096450.1997.5.22,,1096450,0,PRINCE GEORGE A,M,,,7.7,,,15,0,,,BC,1997-05-22 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,-2.3,10.1,23,0,5,,0,1096450.1997.5.23,,1096450,0,PRINCE GEORGE A,M,,,7.9,,,18,0,,,BC,1997-05-23 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,0.5,7.2,24,0,5,,0,1096450.1997.5.24,,1096450,0,PRINCE GEORGE A,M,,,10.8,,,21.1,0,,,BC,1997-05-24 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,1.4,6.2,25,0,5,,0,1096450.1997.5.25,,1096450,0,PRINCE GEORGE A,M,,,11.8,,,22.2,0,,,BC,1997-05-25 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,5.1,4.3,26,0,5,,33,1096450.1997.5.26,,1096450,0,PRINCE GEORGE A,M,,,13.7,,,22.3,0,,,BC,1997-05-26 00:00:00,1997,,,M,0,0,,,36
-122.67888888888889,53.89083333333333,,4.9,5,27,0,5,T,37,1096450.1997.5.27,,1096450,0,PRINCE GEORGE A,M,,,13,E,,21.1,0,,,BC,1997-05-27 00:00:00,1997,,,M,0,0,T,E,22
-122.67888888888889,53.89083333333333,,7.1,4.4,28,9,5,,46,1096450.1997.5.28,,1096450,0,PRINCE GEORGE A,M,,,13.6,E,,20.1,0,,,BC,1997-05-28 00:00:00,1997,,,M,9,0,,E,18
-122.67888888888889,53.89083333333333,,9.2,3.6,29,8.8,5,,37,1096450.1997.5.29,,1096450,0,PRINCE GEORGE A,M,,,14.4,E,,19.6,0,,,BC,1997-05-29 00:00:00,1997,,,M,8.8,0,,E,19
-122.67888888888889,53.89083333333333,,7.7,3.8,30,0,5,,0,1096450.1997.5.30,,1096450,0,PRINCE GEORGE A,M,,,14.2,,,20.6,0,,,BC,1997-05-30 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,M,,,31,,5,M,,1096450.1997.5.31,M,1096450,,PRINCE GEORGE A,M,M,,,M,,,0,M,M,BC,1997-05-31 00:00:00,1997,,M,M,,,M,M,
-122.67888888888889,53.89083333333333,,6.8,5.8,1,1.6,6,,52,1096450.1997.6.1,,1096450,0,PRINCE GEORGE A,M,,,12.2,,,17.5,0,,,BC,1997-06-01 00:00:00,1997,,,M,1.6,0,,,25
-122.67888888888889,53.89083333333333,,6.2,5.4,2,2.2,6,,0,1096450.1997.6.2,,1096450,0,PRINCE GEORGE A,M,,,12.6,,,18.9,0,,,BC,1997-06-02 00:00:00,1997,,,M,2.2,0,,,0
-122.67888888888889,53.89083333333333,,7.5,2.7,3,0,6,T,37,1096450.1997.6.3,,1096450,0,PRINCE GEORGE A,M,,,15.3,,,23,0,,,BC,1997-06-03 00:00:00,1997,,,M,0,0,T,,15
-122.67888888888889,53.89083333333333,,8.8,6.3,4,10.8,6,,0,1096450.1997.6.4,,1096450,0,PRINCE GEORGE A,M,,,11.7,,,14.6,0,,,BC,1997-06-04 00:00:00,1997,,,M,10.8,0,,,0
-122.67888888888889,53.89083333333333,,7.1,6.7,5,3.4,6,,0,1096450.1997.6.5,,1096450,0,PRINCE GEORGE A,M,,,11.3,,,15.5,0,,,BC,1997-06-05 00:00:00,1997,,,M,3.4,0,,,0
-122.67888888888889,53.89083333333333,,4.4,5.9,6,4.6,6,,0,1096450.1997.6.6,,1096450,0,PRINCE GEORGE A,M,,,12.1,,,19.8,0,,,BC,1997-06-06 00:00:00,1997,,,M,4.6,0,,,0
-122.67888888888889,53.89083333333333,,7,7.1,7,3.2,6,,0,1096450.1997.6.7,,1096450,0,PRINCE GEORGE A,M,,,10.9,,,14.8,0,,,BC,1997-06-07 00:00:00,1997,,,M,3.2,0,,,0
-122.67888888888889,53.89083333333333,,5.2,7.2,8,1.4,6,,0,1096450.1997.6.8,,1096450,0,PRINCE GEORGE A,M,,,10.8,,,16.3,0,,,BC,1997-06-08 00:00:00,1997,,,M,1.4,0,,,0
-122.67888888888889,53.89083333333333,,4.4,6.8,9,0,6,,0,1096450.1997.6.9,,1096450,0,PRINCE GEORGE A,M,,,11.2,,,17.9,0,,,BC,1997-06-09 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,5.7,3,10,0,6,,0,1096450.1997.6.10,,1096450,0,PRINCE GEORGE A,M,,,15,,,24.2,0,,,BC,1997-06-10 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,9.7,0.4,11,0,6,,37,1096450.1997.6.11,,1096450,0,PRINCE GEORGE A,M,,,17.6,,,25.5,0,,,BC,1997-06-11 00:00:00,1997,,,M,0,0,,,13
-122.67888888888889,53.89083333333333,,12.8,1,12,0.8,6,,0,1096450.1997.6.12,,1096450,0,PRINCE GEORGE A,M,,,17,,,21.1,0,,,BC,1997-06-12 00:00:00,1997,,,M,0.8,0,,,0
-122.67888888888889,53.89083333333333,,11,2.5,13,4.2,6,,0,1096450.1997.6.13,,1096450,0,PRINCE GEORGE A,M,,,15.5,,,20,0,,,BC,1997-06-13 00:00:00,1997,,,M,4.2,0,,,0
-122.67888888888889,53.89083333333333,,6.6,3.2,14,0,6,,0,1096450.1997.6.14,,1096450,0,PRINCE GEORGE A,M,,,14.8,,,22.9,0,,,BC,1997-06-14 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,10.6,1.5,15,2,6,,37,1096450.1997.6.15,,1096450,0,PRINCE GEORGE A,M,,,16.5,E,,22.4,0,,,BC,1997-06-15 00:00:00,1997,,,M,2,0,,E,27
-122.67888888888889,53.89083333333333,,8.2,4,16,0,6,,0,1096450.1997.6.16,,1096450,0,PRINCE GEORGE A,M,,,14,,,19.7,0,,,BC,1997-06-16 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,10.3,2.1,17,10.6,6,,0,1096450.1997.6.17,,1096450,0,PRINCE GEORGE A,M,,,15.9,,,21.5,0,,,BC,1997-06-17 00:00:00,1997,,,M,10.6,0,,,0
-122.67888888888889,53.89083333333333,,10.3,4.6,18,13.2,6,,37,1096450.1997.6.18,,1096450,0,PRINCE GEORGE A,M,,,13.4,,,16.5,0,,,BC,1997-06-18 00:00:00,1997,,,M,13.2,0,,,21
-122.67888888888889,53.89083333333333,,6.6,5.5,19,0,6,,0,1096450.1997.6.19,,1096450,0,PRINCE GEORGE A,M,,,12.5,,,18.4,0,,,BC,1997-06-19 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,6.8,8,20,1,6,,0,1096450.1997.6.20,,1096450,0,PRINCE GEORGE A,M,,,10,,,13.1,0,,,BC,1997-06-20 00:00:00,1997,,,M,1,0,,,0
-122.67888888888889,53.89083333333333,,8.2,4.4,21,0,6,T,0,1096450.1997.6.21,,1096450,0,PRINCE GEORGE A,M,,,13.6,,,19,0,,,BC,1997-06-21 00:00:00,1997,,,M,0,0,T,,0
-122.67888888888889,53.89083333333333,,11.2,2.1,22,0.4,6,,43,1096450.1997.6.22,,1096450,0,PRINCE GEORGE A,M,,,15.9,,,20.5,0,,,BC,1997-06-22 00:00:00,1997,,,M,0.4,0,,,5
-122.67888888888889,53.89083333333333,,8.8,2.3,23,0,6,,0,1096450.1997.6.23,,1096450,0,PRINCE GEORGE A,M,,,15.7,,,22.6,0,,,BC,1997-06-23 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,7.3,2.2,24,0,6,,41,1096450.1997.6.24,,1096450,0,PRINCE GEORGE A,M,,,15.8,,,24.3,0,,,BC,1997-06-24 00:00:00,1997,,,M,0,0,,,27
-122.67888888888889,53.89083333333333,,8.7,3.3,25,14.6,6,,59,1096450.1997.6.25,,1096450,0,PRINCE GEORGE A,M,,,14.7,,,20.6,0,,,BC,1997-06-25 00:00:00,1997,,,M,14.6,0,,,21
-122.67888888888889,53.89083333333333,,9.7,5.3,26,11.2,6,,32,1096450.1997.6.26,,1096450,0,PRINCE GEORGE A,M,,,12.7,,,15.7,0,,,BC,1997-06-26 00:00:00,1997,,,M,11.2,0,,,19
-122.67888888888889,53.89083333333333,,6.6,6.2,27,1.4,6,,0,1096450.1997.6.27,,1096450,0,PRINCE GEORGE A,M,,,11.8,,,16.9,0,,,BC,1997-06-27 00:00:00,1997,,,M,1.4,0,,,0
-122.67888888888889,53.89083333333333,,8.2,5.6,28,2.8,6,,0,1096450.1997.6.28,,1096450,0,PRINCE GEORGE A,M,,,12.4,,,16.6,0,,,BC,1997-06-28 00:00:00,1997,,,M,2.8,0,,,0
-122.67888888888889,53.89083333333333,,1.2,6.4,29,0,6,,0,1096450.1997.6.29,,1096450,0,PRINCE GEORGE A,M,,,11.6,,,21.9,0,,,BC,1997-06-29 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,4.6,3.6,30,0,6,,37,1096450.1997.6.30,,1096450,0,PRINCE GEORGE A,M,,,14.4,,,24.2,0,,,BC,1997-06-30 00:00:00,1997,,,M,0,0,,,16
-122.67888888888889,53.89083333333333,,6.5,3.9,1,1.8,7,,0,1096450.1997.7.1,,1096450,0,PRINCE GEORGE A,M,,,14.1,,,21.6,0,,,BC,1997-07-01 00:00:00,1997,,,M,1.8,0,,,0
-122.67888888888889,53.89083333333333,,9.1,3.4,2,0,7,,0,1096450.1997.7.2,,1096450,0,PRINCE GEORGE A,M,,,14.6,,,20,0,,,BC,1997-07-02 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,9.8,1.7,3,0,7,,0,1096450.1997.7.3,,1096450,0,PRINCE GEORGE A,M,,,16.3,,,22.8,0,,,BC,1997-07-03 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,6.5,2,4,0,7,,0,1096450.1997.7.4,,1096450,0,PRINCE GEORGE A,M,,,16,,,25.4,0,,,BC,1997-07-04 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,11.9,0,5,1.8,7,,43,1096450.1997.7.5,,1096450,0,PRINCE GEORGE A,M,,,19.7,,,27.4,0,,,BC,1997-07-05 00:00:00,1997,,,M,1.8,1.7,,,19
-122.67888888888889,53.89083333333333,M,,,6,2.4,7,,33,1096450.1997.7.6,M,1096450,0,PRINCE GEORGE A,M,M,,,,,,0,M,,BC,1997-07-06 00:00:00,1997,,M,M,2.4,,,,26
-122.67888888888889,53.89083333333333,,8.9,4.8,7,2.4,7,,0,1096450.1997.7.7,,1096450,0,PRINCE GEORGE A,M,,,13.2,,,17.5,0,,,BC,1997-07-07 00:00:00,1997,,,M,2.4,0,,,0
-122.67888888888889,53.89083333333333,,11,1.7,8,22.6,7,,32,1096450.1997.7.8,,1096450,0,PRINCE GEORGE A,M,,,16.3,,,21.5,0,,,BC,1997-07-08 00:00:00,1997,,,M,22.6,0,,,17
-122.67888888888889,53.89083333333333,,10.2,3.6,9,0.4,7,,0,1096450.1997.7.9,,1096450,0,PRINCE GEORGE A,M,,,14.4,,,18.5,0,,,BC,1997-07-09 00:00:00,1997,,,M,0.4,0,,,0
-122.67888888888889,53.89083333333333,,7.7,5,10,1.6,7,,0,1096450.1997.7.10,,1096450,0,PRINCE GEORGE A,M,,,13,,,18.3,0,,,BC,1997-07-10 00:00:00,1997,,,M,1.6,0,,,0
-122.67888888888889,53.89083333333333,,10.3,1.1,11,2.8,7,,50,1096450.1997.7.11,,1096450,0,PRINCE GEORGE A,M,,,16.9,E,,23.5,0,,,BC,1997-07-11 00:00:00,1997,,,M,2.8,0,,E,6
-122.67888888888889,53.89083333333333,,12.6,0,12,0.4,7,,0,1096450.1997.7.12,,1096450,0,PRINCE GEORGE A,M,,,19.2,,,25.8,0,,,BC,1997-07-12 00:00:00,1997,,,M,0.4,1.2,,,0
-122.67888888888889,53.89083333333333,,13.7,0.1,13,0.6,7,,0,1096450.1997.7.13,,1096450,0,PRINCE GEORGE A,M,,,17.9,,,22.1,0,,,BC,1997-07-13 00:00:00,1997,,,M,0.6,0,,,0
-122.67888888888889,53.89083333333333,,11.4,2.3,14,5.4,7,,0,1096450.1997.7.14,,1096450,0,PRINCE GEORGE A,M,,,15.7,,,20,0,,,BC,1997-07-14 00:00:00,1997,,,M,5.4,0,,,0
-122.67888888888889,53.89083333333333,,10.2,2.3,15,1.8,7,,0,1096450.1997.7.15,,1096450,0,PRINCE GEORGE A,M,,,15.7,,,21.1,0,,,BC,1997-07-15 00:00:00,1997,,,M,1.8,0,,,0
-122.67888888888889,53.89083333333333,,9.2,2.9,16,0,7,,0,1096450.1997.7.16,,1096450,0,PRINCE GEORGE A,M,,,15.1,,,21,0,,,BC,1997-07-16 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,4.3,5.2,17,0,7,,46,1096450.1997.7.17,,1096450,0,PRINCE GEORGE A,M,,,12.8,,,21.3,0,,,BC,1997-07-17 00:00:00,1997,,,M,0,0,,,21
-122.67888888888889,53.89083333333333,,7.8,3.7,18,0,7,,0,1096450.1997.7.18,,1096450,0,PRINCE GEORGE A,M,,,14.3,,,20.7,0,,,BC,1997-07-18 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,8.6,1.3,19,0,7,,0,1096450.1997.7.19,,1096450,0,PRINCE GEORGE A,M,,,16.7,,,24.8,0,,,BC,1997-07-19 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,,,20,0,7,,46,1096450.1997.7.20,,1096450,0,PRINCE GEORGE A,M,N,,,E,,29.4,0,,,BC,1997-07-20 00:00:00,1997,,,M,0,,,E,30
-122.67888888888889,53.89083333333333,,9.8,0,21,4,7,,46,1096450.1997.7.21,,1096450,0,PRINCE GEORGE A,M,,,18.2,E,,26.6,0,,,BC,1997-07-21 00:00:00,1997,,,M,4,0.2,,E,29
-122.67888888888889,53.89083333333333,,10.3,3.4,22,9.4,7,,37,1096450.1997.7.22,,1096450,0,PRINCE GEORGE A,M,,,14.6,E,,18.9,0,,,BC,1997-07-22 00:00:00,1997,,,M,9.4,0,,E,19
-122.67888888888889,53.89083333333333,,8,5,23,1.4,7,,0,1096450.1997.7.23,,1096450,0,PRINCE GEORGE A,M,,,13,,,18,0,,,BC,1997-07-23 00:00:00,1997,,,M,1.4,0,,,0
-122.67888888888889,53.89083333333333,,9.1,5.4,24,9.6,7,,0,1096450.1997.7.24,,1096450,0,PRINCE GEORGE A,M,,,12.6,,,16,0,,,BC,1997-07-24 00:00:00,1997,,,M,9.6,0,,,0
-122.67888888888889,53.89083333333333,,7,5.8,25,2,7,,0,1096450.1997.7.25,,1096450,0,PRINCE GEORGE A,M,,,12.2,,,17.4,0,,,BC,1997-07-25 00:00:00,1997,,,M,2,0,,,0
-122.67888888888889,53.89083333333333,,7.3,4,26,0,7,,0,1096450.1997.7.26,,1096450,0,PRINCE GEORGE A,M,,,14,,,20.7,0,,,BC,1997-07-26 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,6.6,3.1,27,0,7,,0,1096450.1997.7.27,,1096450,0,PRINCE GEORGE A,M,,,14.9,,,23.1,0,,,BC,1997-07-27 00:00:00,1997,,,M,0,0,,,0
-122.67888888888889,53.89083333333333,,9.4,0,28,0,7,T,0,1096450.1997.7.28,,1096450,0,PRINCE GEORGE A,M,,,18.4,,,27.4,0,,,BC,1997-07-28 00:00:00,1997,,,M,0,0.4,T,,0
-122.67888888888889,53.89083333333333,,9.9,0,29,0.6,7,,0,1096450.1997.7.29,,1096450,0,PRINCE GEORGE A,M,,,18.9,,,27.9,0,,,BC,1997-07-29 00:00:00,1997,,,M,0.6,0.9,,,0
-122.67888888888889,53.89083333333333,,12.5,0.5,30,0,7,,0,1096450.1997.7.30,,1096450,0,PRINCE GEORGE A,M,,,17.5,,,22.5,0,,,BC,1997-07-30 00:00:00,1997,,,M,0,0,,,0
