x,y,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,HEATING_DEGREE_DAYS,LOCAL_DAY,TOTAL_PRECIPITATION,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,ID,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW,STATION_NAME,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE,SNOW_ON_GROUND,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,PROVINCE_CODE,LOCAL_DATE,LOCAL_YEAR,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST
-122.67888888888889,53.89083333333333,,10,1.9,8,8.9,6,,,1096450.1947.6.8,,1096450,0,PRINCE GEORGE A,,,,16.1,,,22.2,,,,BC,1947-06-08 00:00:00,1947,,,,8.9,0,,,
-122.67888888888889,53.89083333333333,,10,4.1,9,21.8,6,,,1096450.1947.6.9,,1096450,0,PRINCE GEORGE A,,,,13.9,,,17.8,,,,BC,1947-06-09 00:00:00,1947,,,,21.8,0,,,
-122.67888888888889,53.89083333333333,,6.1,9.4,10,11.4,6,,,1096450.1947.6.10,,1096450,0,PRINCE GEORGE A,,,,8.6,,,11.1,,,,BC,1947-06-10 00:00:00,1947,,,,11.4,0,,,
-122.67888888888889,53.89083333333333,,1.1,8,11,0,6,,,1096450.1947.6.11,,1096450,0,PRINCE GEORGE A,,,,10,,,18.9,,,,BC,1947-06-11 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,7.8,4.4,12,2.8,6,,,1096450.1947.6.12,,1096450,0,PRINCE GEORGE A,,,,13.6,,,19.4,,,,BC,1947-06-12 00:00:00,1947,,,,2.8,0,,,
-122.67888888888889,53.89083333333333,,7.2,6,13,0,6,T,,1096450.1947.6.13,,1096450,0,PRINCE GEORGE A,,,,12,,,16.7,,,,BC,1947-06-13 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,4.4,7.4,14,0,6,,,1096450.1947.6.14,,1096450,0,PRINCE GEORGE A,,,,10.6,,,16.7,,,,BC,1947-06-14 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,0,7.7,15,0,6,,,1096450.1947.6.15,,1096450,0,PRINCE GEORGE A,,,,10.3,,,20.6,,,,BC,1947-06-15 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,8.3,5.8,16,4.1,6,,,1096450.1947.6.16,,1096450,0,PRINCE GEORGE A,,,,12.2,,,16.1,,,,BC,1947-06-16 00:00:00,1947,,,,4.1,0,,,
-122.67888888888889,53.89083333333333,,10,4.4,17,20.6,6,,,1096450.1947.6.17,,1096450,0,PRINCE GEORGE A,,,,13.6,,,17.2,,,,BC,1947-06-17 00:00:00,1947,,,,20.6,0,,,
-122.67888888888889,53.89083333333333,,7.2,6.6,18,15.2,6,,,1096450.1947.6.18,,1096450,0,PRINCE GEORGE A,,,,11.4,,,15.6,,,,BC,1947-06-18 00:00:00,1947,,,,15.2,0,,,
-122.67888888888889,53.89083333333333,,5,8.5,19,0,6,,,1096450.1947.6.19,,1096450,0,PRINCE GEORGE A,,,,9.5,,,13.9,,,,BC,1947-06-19 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,1.1,9.4,20,0,6,T,,1096450.1947.6.20,,1096450,0,PRINCE GEORGE A,,,,8.6,,,16.1,,,,BC,1947-06-20 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,5,7.1,21,0.8,6,,,1096450.1947.6.21,,1096450,0,PRINCE GEORGE A,,,,10.9,,,16.7,,,,BC,1947-06-21 00:00:00,1947,,,,0.8,0,,,
-122.67888888888889,53.89083333333333,,5,5.8,22,0,6,,,1096450.1947.6.22,,1096450,0,PRINCE GEORGE A,,,,12.2,,,19.4,,,,BC,1947-06-22 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,2.8,6,23,0,6,,,1096450.1947.6.23,,1096450,0,PRINCE GEORGE A,,,,12,,,21.1,,,,BC,1947-06-23 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,5.6,5.2,24,0,6,,,1096450.1947.6.24,,1096450,0,PRINCE GEORGE A,,,,12.8,,,20,,,,BC,1947-06-24 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,7.8,4.9,25,2.3,6,,,1096450.1947.6.25,,1096450,0,PRINCE GEORGE A,,,,13.1,,,18.3,,,,BC,1947-06-25 00:00:00,1947,,,,2.3,0,,,
-122.67888888888889,53.89083333333333,,8.3,5.8,26,7.9,6,,,1096450.1947.6.26,,1096450,0,PRINCE GEORGE A,,,,12.2,,,16.1,,,,BC,1947-06-26 00:00:00,1947,,,,7.9,0,,,
-122.67888888888889,53.89083333333333,,7.8,4.9,27,0,6,T,,1096450.1947.6.27,,1096450,0,PRINCE GEORGE A,,,,13.1,,,18.3,,,,BC,1947-06-27 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,1.1,7.1,28,0.5,6,,,1096450.1947.6.28,,1096450,0,PRINCE GEORGE A,,,,10.9,,,20.6,,,,BC,1947-06-28 00:00:00,1947,,,,0.5,0,,,
-122.67888888888889,53.89083333333333,,7.2,5.2,29,0,6,T,,1096450.1947.6.29,,1096450,0,PRINCE GEORGE A,,,,12.8,,,18.3,,,,BC,1947-06-29 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,6.7,5.7,30,0,6,T,,1096450.1947.6.30,,1096450,0,PRINCE GEORGE A,,,,12.3,,,17.8,,,,BC,1947-06-30 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,5.6,7.1,1,4.8,7,,,1096450.1947.7.1,,1096450,0,PRINCE GEORGE A,,,,10.9,,,16.1,,,,BC,1947-07-01 00:00:00,1947,,,,4.8,0,,,
-122.67888888888889,53.89083333333333,,8.3,3.5,2,0,7,,,1096450.1947.7.2,,1096450,0,PRINCE GEORGE A,,,,14.5,,,20.6,,,,BC,1947-07-02 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,3.9,6.6,3,2.3,7,,,1096450.1947.7.3,,1096450,0,PRINCE GEORGE A,,,,11.4,,,18.9,,,,BC,1947-07-03 00:00:00,1947,,,,2.3,0,,,
-122.67888888888889,53.89083333333333,,6.1,5.8,4,9.4,7,,,1096450.1947.7.4,,1096450,0,PRINCE GEORGE A,,,,12.2,,,18.3,,,,BC,1947-07-04 00:00:00,1947,,,,9.4,0,,,
-122.67888888888889,53.89083333333333,,7.2,3.3,5,5.8,7,,,1096450.1947.7.5,,1096450,0,PRINCE GEORGE A,,,,14.7,,,22.2,,,,BC,1947-07-05 00:00:00,1947,,,,5.8,0,,,
-122.67888888888889,53.89083333333333,,6.7,4.9,6,0.5,7,,,1096450.1947.7.6,,1096450,0,PRINCE GEORGE A,,,,13.1,,,19.4,,,,BC,1947-07-06 00:00:00,1947,,,,0.5,0,,,
-122.67888888888889,53.89083333333333,,5,5.8,7,1,7,,,1096450.1947.7.7,,1096450,0,PRINCE GEORGE A,,,,12.2,,,19.4,,,,BC,1947-07-07 00:00:00,1947,,,,1,0,,,
-122.67888888888889,53.89083333333333,,5.6,6.6,8,0.3,7,,,1096450.1947.7.8,,1096450,0,PRINCE GEORGE A,,,,11.4,,,17.2,,,,BC,1947-07-08 00:00:00,1947,,,,0.3,0,,,
-122.67888888888889,53.89083333333333,,1.1,7.1,9,0,7,,,1096450.1947.7.9,,1096450,0,PRINCE GEORGE A,,,,10.9,,,20.6,,,,BC,1947-07-09 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,6.7,3,10,0.3,7,,,1096450.1947.7.10,,1096450,0,PRINCE GEORGE A,,,,15,,,23.3,,,,BC,1947-07-10 00:00:00,1947,,,,0.3,0,,,
-122.67888888888889,53.89083333333333,,8.9,6,11,9.1,7,,,1096450.1947.7.11,,1096450,0,PRINCE GEORGE A,,,,12,,,15,,,,BC,1947-07-11 00:00:00,1947,,,,9.1,0,,,
-122.67888888888889,53.89083333333333,,7.8,5.7,12,9.9,7,,,1096450.1947.7.12,,1096450,0,PRINCE GEORGE A,,,,12.3,,,16.7,,,,BC,1947-07-12 00:00:00,1947,,,,9.9,0,,,
-122.67888888888889,53.89083333333333,,8.3,4.9,13,4.8,7,,,1096450.1947.7.13,,1096450,0,PRINCE GEORGE A,,,,13.1,,,17.8,,,,BC,1947-07-13 00:00:00,1947,,,,4.8,0,,,
-122.67888888888889,53.89083333333333,,8.9,3.8,14,4.1,7,,,1096450.1947.7.14,,1096450,0,PRINCE GEORGE A,,,,14.2,,,19.4,,,,BC,1947-07-14 00:00:00,1947,,,,4.1,0,,,
-122.67888888888889,53.89083333333333,,8.9,6,15,10.9,7,,,1096450.1947.7.15,,1096450,0,PRINCE GEORGE A,,,,12,,,15,,,,BC,1947-07-15 00:00:00,1947,,,,10.9,0,,,
-122.67888888888889,53.89083333333333,,9.4,3.8,16,0,7,T,,1096450.1947.7.16,,1096450,0,PRINCE GEORGE A,,,,14.2,,,18.9,,,,BC,1947-07-16 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,6.7,2.7,17,0,7,,,1096450.1947.7.17,,1096450,0,PRINCE GEORGE A,,,,15.3,,,23.9,,,,BC,1947-07-17 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,9.4,0,18,2,7,,,1096450.1947.7.18,,1096450,0,PRINCE GEORGE A,,,,19.4,,,29.4,,,,BC,1947-07-18 00:00:00,1947,,,,2,1.4,,,
-122.67888888888889,53.89083333333333,,10,0.2,19,0,7,,,1096450.1947.7.19,,1096450,0,PRINCE GEORGE A,,,,17.8,,,25.6,,,,BC,1947-07-19 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,8.3,2.2,20,2,7,,,1096450.1947.7.20,,1096450,0,PRINCE GEORGE A,,,,15.8,,,23.3,,,,BC,1947-07-20 00:00:00,1947,,,,2,0,,,
-122.67888888888889,53.89083333333333,,5.6,3,21,0,7,,,1096450.1947.7.21,,1096450,0,PRINCE GEORGE A,,,,15,,,24.4,,,,BC,1947-07-21 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,6.1,4.1,22,0,7,,,1096450.1947.7.22,,1096450,0,PRINCE GEORGE A,,,,13.9,,,21.7,,,,BC,1947-07-22 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,5.6,4.6,23,1.5,7,,,1096450.1947.7.23,,1096450,0,PRINCE GEORGE A,,,,13.4,,,21.1,,,,BC,1947-07-23 00:00:00,1947,,,,1.5,0,,,
-122.67888888888889,53.89083333333333,,2.8,5.7,24,2.5,7,,,1096450.1947.7.24,,1096450,0,PRINCE GEORGE A,,,,12.3,,,21.7,,,,BC,1947-07-24 00:00:00,1947,,,,2.5,0,,,
-122.67888888888889,53.89083333333333,,9.4,4.1,25,0.5,7,,,1096450.1947.7.25,,1096450,0,PRINCE GEORGE A,,,,13.9,,,18.3,,,,BC,1947-07-25 00:00:00,1947,,,,0.5,0,,,
-122.67888888888889,53.89083333333333,,8.3,3.5,26,0,7,,,1096450.1947.7.26,,1096450,0,PRINCE GEORGE A,,,,14.5,,,20.6,,,,BC,1947-07-26 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,5.6,4.1,27,3.3,7,,,1096450.1947.7.27,,1096450,0,PRINCE GEORGE A,,,,13.9,,,22.2,,,,BC,1947-07-27 00:00:00,1947,,,,3.3,0,,,
-122.67888888888889,53.89083333333333,,7.8,7.7,28,25.1,7,,,1096450.1947.7.28,,1096450,0,PRINCE GEORGE A,,,,10.3,,,12.8,,,,BC,1947-07-28 00:00:00,1947,,,,25.1,0,,,
-122.67888888888889,53.89083333333333,,8.9,5.2,29,1.3,7,,,1096450.1947.7.29,,1096450,0,PRINCE GEORGE A,,,,12.8,,,16.7,,,,BC,1947-07-29 00:00:00,1947,,,,1.3,0,,,
-122.67888888888889,53.89083333333333,,7.8,2.1,30,0,7,,,1096450.1947.7.30,,1096450,0,PRINCE GEORGE A,,,,15.9,,,23.9,,,,BC,1947-07-30 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,5,3,31,0,7,,,1096450.1947.7.31,,1096450,0,PRINCE GEORGE A,,,,15,,,25,,,,BC,1947-07-31 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,5.6,2.4,1,0,8,,,1096450.1947.8.1,,1096450,0,PRINCE GEORGE A,,,,15.6,,,25.6,,,,BC,1947-08-01 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,11.1,0.8,2,0,8,,,1096450.1947.8.2,,1096450,0,PRINCE GEORGE A,,,,17.2,,,23.3,,,,BC,1947-08-02 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,3.3,6.3,3,0,8,,,1096450.1947.8.3,,1096450,0,PRINCE GEORGE A,,,,11.7,,,20,,,,BC,1947-08-03 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,2.2,7.4,4,0,8,,,1096450.1947.8.4,,1096450,0,PRINCE GEORGE A,,,,10.6,,,18.9,,,,BC,1947-08-04 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,0,8.3,5,0,8,T,,1096450.1947.8.5,,1096450,0,PRINCE GEORGE A,,,,9.7,,,19.4,,,,BC,1947-08-05 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,7.2,3.5,6,0,8,,,1096450.1947.8.6,,1096450,0,PRINCE GEORGE A,,,,14.5,,,21.7,,,,BC,1947-08-06 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,8.3,2.7,7,0,8,T,,1096450.1947.8.7,,1096450,0,PRINCE GEORGE A,,,,15.3,,,22.2,,,,BC,1947-08-07 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,5,8,8,5.6,8,,,1096450.1947.8.8,,1096450,0,PRINCE GEORGE A,,,,10,,,15,,,,BC,1947-08-08 00:00:00,1947,,,,5.6,0,,,
-122.67888888888889,53.89083333333333,,8.3,5.2,9,2,8,,,1096450.1947.8.9,,1096450,0,PRINCE GEORGE A,,,,12.8,,,17.2,,,,BC,1947-08-09 00:00:00,1947,,,,2,0,,,
-122.67888888888889,53.89083333333333,,8.3,6.3,10,0.8,8,,,1096450.1947.8.10,,1096450,0,PRINCE GEORGE A,,,,11.7,,,15,,,,BC,1947-08-10 00:00:00,1947,,,,0.8,0,,,
-122.67888888888889,53.89083333333333,,8.9,4.9,11,8.9,8,,,1096450.1947.8.11,,1096450,0,PRINCE GEORGE A,,,,13.1,,,17.2,,,,BC,1947-08-11 00:00:00,1947,,,,8.9,0,,,
-122.67888888888889,53.89083333333333,,3.9,5.5,12,0,8,,,1096450.1947.8.12,,1096450,0,PRINCE GEORGE A,,,,12.5,,,21.1,,,,BC,1947-08-12 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,6.1,4.4,13,0,8,,,1096450.1947.8.13,,1096450,0,PRINCE GEORGE A,,,,13.6,,,21.1,,,,BC,1947-08-13 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,10,3,14,6.6,8,,,1096450.1947.8.14,,1096450,0,PRINCE GEORGE A,,,,15,,,20,,,,BC,1947-08-14 00:00:00,1947,,,,6.6,0,,,
-122.67888888888889,53.89083333333333,,10,3.3,15,8.1,8,,,1096450.1947.8.15,,1096450,0,PRINCE GEORGE A,,,,14.7,,,19.4,,,,BC,1947-08-15 00:00:00,1947,,,,8.1,0,,,
-122.67888888888889,53.89083333333333,,7.8,4.4,16,0.3,8,,,1096450.1947.8.16,,1096450,0,PRINCE GEORGE A,,,,13.6,,,19.4,,,,BC,1947-08-16 00:00:00,1947,,,,0.3,0,,,
-122.67888888888889,53.89083333333333,,9.4,4.4,17,0,8,T,,1096450.1947.8.17,,1096450,0,PRINCE GEORGE A,,,,13.6,,,17.8,,,,BC,1947-08-17 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,5.6,9.6,18,2.3,8,,,1096450.1947.8.18,,1096450,0,PRINCE GEORGE A,,,,8.4,,,11.1,,,,BC,1947-08-18 00:00:00,1947,,,,2.3,0,,,
-122.67888888888889,53.89083333333333,,-1.1,12.7,19,0,8,,,1096450.1947.8.19,,1096450,0,PRINCE GEORGE A,,,,5.3,,,11.7,,,,BC,1947-08-19 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-3.9,12.4,20,0,8,,,1096450.1947.8.20,,1096450,0,PRINCE GEORGE A,,,,5.6,,,15,,,,BC,1947-08-20 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-0.6,10.2,21,0,8,,,1096450.1947.8.21,,1096450,0,PRINCE GEORGE A,,,,7.8,,,16.1,,,,BC,1947-08-21 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-2.2,9.1,22,0,8,,,1096450.1947.8.22,,1096450,0,PRINCE GEORGE A,,,,8.9,,,20,,,,BC,1947-08-22 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-0.6,8,23,0,8,,,1096450.1947.8.23,,1096450,0,PRINCE GEORGE A,,,,10,,,20.6,,,,BC,1947-08-23 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,1.7,6.8,24,8.4,8,,,1096450.1947.8.24,,1096450,0,PRINCE GEORGE A,,,,11.2,,,20.6,,,,BC,1947-08-24 00:00:00,1947,,,,8.4,0,,,
-122.67888888888889,53.89083333333333,,3.9,6.3,25,0,8,,,1096450.1947.8.25,,1096450,0,PRINCE GEORGE A,,,,11.7,,,19.4,,,,BC,1947-08-25 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-0.6,8.8,26,0,8,,,1096450.1947.8.26,,1096450,0,PRINCE GEORGE A,,,,9.2,,,18.9,,,,BC,1947-08-26 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,10.6,3,27,4.6,8,,,1096450.1947.8.27,,1096450,0,PRINCE GEORGE A,,,,15,,,19.4,,,,BC,1947-08-27 00:00:00,1947,,,,4.6,0,,,
-122.67888888888889,53.89083333333333,,8.3,3.8,28,0,8,,,1096450.1947.8.28,,1096450,0,PRINCE GEORGE A,,,,14.2,,,20,,,,BC,1947-08-28 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,8.3,1.6,29,0,8,,,1096450.1947.8.29,,1096450,0,PRINCE GEORGE A,,,,16.4,,,24.4,,,,BC,1947-08-29 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,7.2,3.3,30,0,8,,,1096450.1947.8.30,,1096450,0,PRINCE GEORGE A,,,,14.7,,,22.2,,,,BC,1947-08-30 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,6.7,3.8,31,0,8,,,1096450.1947.8.31,,1096450,0,PRINCE GEORGE A,,,,14.2,,,21.7,,,,BC,1947-08-31 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,7.8,3.8,1,1.8,9,,,1096450.1947.9.1,,1096450,0,PRINCE GEORGE A,,,,14.2,,,20.6,,,,BC,1947-09-01 00:00:00,1947,,,,1.8,0,,,
-122.67888888888889,53.89083333333333,,10,4.9,2,5.3,9,,,1096450.1947.9.2,,1096450,0,PRINCE GEORGE A,,,,13.1,,,16.1,,,,BC,1947-09-02 00:00:00,1947,,,,5.3,0,,,
-122.67888888888889,53.89083333333333,,8.3,5.2,3,7.4,9,,,1096450.1947.9.3,,1096450,0,PRINCE GEORGE A,,,,12.8,,,17.2,,,,BC,1947-09-03 00:00:00,1947,,,,7.4,0,,,
-122.67888888888889,53.89083333333333,,4.4,9.1,4,1.8,9,,,1096450.1947.9.4,,1096450,0,PRINCE GEORGE A,,,,8.9,,,13.3,,,,BC,1947-09-04 00:00:00,1947,,,,1.8,0,,,
-122.67888888888889,53.89083333333333,,3.9,9.6,5,2.3,9,,,1096450.1947.9.5,,1096450,0,PRINCE GEORGE A,,,,8.4,,,12.8,,,,BC,1947-09-05 00:00:00,1947,,,,2.3,0,,,
-122.67888888888889,53.89083333333333,,0.6,10.5,6,0,9,,,1096450.1947.9.6,,1096450,0,PRINCE GEORGE A,,,,7.5,,,14.4,,,,BC,1947-09-06 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,6.7,8.5,7,0,9,T,,1096450.1947.9.7,,1096450,0,PRINCE GEORGE A,,,,9.5,,,12.2,,,,BC,1947-09-07 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,1.1,9.9,8,3,9,,,1096450.1947.9.8,,1096450,0,PRINCE GEORGE A,,,,8.1,,,15,,,,BC,1947-09-08 00:00:00,1947,,,,3,0,,,
-122.67888888888889,53.89083333333333,,6.7,7.7,9,1,9,,,1096450.1947.9.9,,1096450,0,PRINCE GEORGE A,,,,10.3,,,13.9,,,,BC,1947-09-09 00:00:00,1947,,,,1,0,,,
-122.67888888888889,53.89083333333333,,3.3,8,10,0.3,9,,,1096450.1947.9.10,,1096450,0,PRINCE GEORGE A,,,,10,,,16.7,,,,BC,1947-09-10 00:00:00,1947,,,,0.3,0,,,
-122.67888888888889,53.89083333333333,,7.8,3.5,11,1.8,9,,,1096450.1947.9.11,,1096450,0,PRINCE GEORGE A,,,,14.5,,,21.1,,,,BC,1947-09-11 00:00:00,1947,,,,1.8,0,,,
-122.67888888888889,53.89083333333333,,10.6,5.5,12,2,9,,,1096450.1947.9.12,,1096450,0,PRINCE GEORGE A,,,,12.5,,,14.4,,,,BC,1947-09-12 00:00:00,1947,,,,2,0,,,
-122.67888888888889,53.89083333333333,,0.6,10.7,13,0,9,,,1096450.1947.9.13,,1096450,0,PRINCE GEORGE A,,,,7.3,,,13.9,,,,BC,1947-09-13 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,2.2,11.9,14,5.8,9,,,1096450.1947.9.14,,1096450,0,PRINCE GEORGE A,,,,6.1,,,10,,,,BC,1947-09-14 00:00:00,1947,,,,5.8,0,,,
-122.67888888888889,53.89083333333333,,5,10.8,15,0.3,9,,,1096450.1947.9.15,,1096450,0,PRINCE GEORGE A,,,,7.2,,,9.4,,,,BC,1947-09-15 00:00:00,1947,,,,0.3,0,,,
-122.67888888888889,53.89083333333333,,1.1,13.3,16,0,9,,,1096450.1947.9.16,,1096450,0,PRINCE GEORGE A,,,,4.7,,,8.3,,,,BC,1947-09-16 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-6.7,15.8,17,0,9,,,1096450.1947.9.17,,1096450,0,PRINCE GEORGE A,,,,2.2,,,11.1,,,,BC,1947-09-17 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-7.8,14.4,18,0,9,,,1096450.1947.9.18,,1096450,0,PRINCE GEORGE A,,,,3.6,,,15,,,,BC,1947-09-18 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-1.7,8.8,19,0,9,T,,1096450.1947.9.19,,1096450,0,PRINCE GEORGE A,,,,9.2,,,20,,,,BC,1947-09-19 00:00:00,1947,,,,0,0,T,,
-122.67888888888889,53.89083333333333,,10,4.6,20,1.3,9,,,1096450.1947.9.20,,1096450,0,PRINCE GEORGE A,,,,13.4,,,16.7,,,,BC,1947-09-20 00:00:00,1947,,,,1.3,0,,,
-122.67888888888889,53.89083333333333,,11.1,0.2,21,0,9,,,1096450.1947.9.21,,1096450,0,PRINCE GEORGE A,,,,17.8,,,24.4,,,,BC,1947-09-21 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,3.3,4.7,22,0,9,,,1096450.1947.9.22,,1096450,0,PRINCE GEORGE A,,,,13.3,,,23.3,,,,BC,1947-09-22 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,2.2,6,23,0,9,,,1096450.1947.9.23,,1096450,0,PRINCE GEORGE A,,,,12,,,21.7,,,,BC,1947-09-23 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,0,7.7,24,0,9,,,1096450.1947.9.24,,1096450,0,PRINCE GEORGE A,,,,10.3,,,20.6,,,,BC,1947-09-24 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-1.1,8,25,0,9,,,1096450.1947.9.25,,1096450,0,PRINCE GEORGE A,,,,10,,,21.1,,,,BC,1947-09-25 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,0,6.6,26,0,9,,,1096450.1947.9.26,,1096450,0,PRINCE GEORGE A,,,,11.4,,,22.8,,,,BC,1947-09-26 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-1.1,8,27,0,9,,,1096450.1947.9.27,,1096450,0,PRINCE GEORGE A,,,,10,,,21.1,,,,BC,1947-09-27 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-1.1,9.4,28,0,9,,,1096450.1947.9.28,,1096450,0,PRINCE GEORGE A,,,,8.6,,,18.3,,,,BC,1947-09-28 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-0.6,6.9,29,0,9,,,1096450.1947.9.29,,1096450,0,PRINCE GEORGE A,,,,11.1,,,22.8,,,,BC,1947-09-29 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-0.6,6.6,30,0,9,,,1096450.1947.9.30,,1096450,0,PRINCE GEORGE A,,,,11.4,,,23.3,,,,BC,1947-09-30 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,5.6,5.5,1,2.8,10,,,1096450.1947.10.1,,1096450,0,PRINCE GEORGE A,,,,12.5,,,19.4,,,,BC,1947-10-01 00:00:00,1947,,,,2.8,0,,,
-122.67888888888889,53.89083333333333,,8.9,5.5,2,3.6,10,,,1096450.1947.10.2,,1096450,0,PRINCE GEORGE A,,,,12.5,,,16.1,,,,BC,1947-10-02 00:00:00,1947,,,,3.6,0,,,
-122.67888888888889,53.89083333333333,,3.3,8,3,6.9,10,,,1096450.1947.10.3,,1096450,0,PRINCE GEORGE A,,,,10,,,16.7,,,,BC,1947-10-03 00:00:00,1947,,,,6.9,0,,,
-122.67888888888889,53.89083333333333,,-1.1,12.4,4,1.5,10,,,1096450.1947.10.4,,1096450,0,PRINCE GEORGE A,,,,5.6,,,12.2,,,,BC,1947-10-04 00:00:00,1947,,,,1.5,0,,,
-122.67888888888889,53.89083333333333,,0,13.3,5,0,10,,,1096450.1947.10.5,,1096450,0,PRINCE GEORGE A,,,,4.7,,,9.4,,,,BC,1947-10-05 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-6.1,15.2,6,0,10,,,1096450.1947.10.6,,1096450,0,PRINCE GEORGE A,,,,2.8,,,11.7,,,,BC,1947-10-06 00:00:00,1947,,,,0,0,,,
-122.67888888888889,53.89083333333333,,-8.3,16.3,7,0.5,10,,,1096450.1947.10.7,,1096450,0,PRINCE GEORGE A,,,,1.7,,,11.7,,,,BC,1947-10-07 00:00:00,1947,,,,0.5,0,,,
