"Month","LOCAL_YEAR","max_EHF","max_EHF_95","Station"
"01",1938,25.1826666666665,-8.2214000000001,"FortNelson"
"01",1939,-10.3866666666667,-13.6766666666667,"FortNelson"
"01",1940,-8.3766666666667,-11.21,"FortNelson"
"01",1941,-8.63333333333338,-10.9983333333334,"FortNelson"
"01",1942,49.6002222222213,7.56042222222168,"FortNelson"
"01",1943,136.667999999999,70.1779333333331,"FortNelson"
"01",1944,24.4022222222217,-7.03166666666669,"FortNelson"
"01",1945,21.0939999999992,-10.2433333333334,"FortNelson"
"01",1946,-11.1000000000001,-13.355,"FortNelson"
"01",1947,197.541366666665,121.652366666665,"FortNelson"
"01",1948,109.767433333332,61.4630999999992,"FortNelson"
"01",1949,81.4577777777768,49.2310444444438,"FortNelson"
"01",1950,-14.9866666666667,-18.2766666666667,"FortNelson"
"01",1951,-10.0766666666667,-12.0666666666667,"FortNelson"
"01",1952,-15.1766666666667,-18.3316666666667,"FortNelson"
"01",1953,-7.97666666666667,-11.1216666666667,"FortNelson"
"01",1954,200.554666666667,98.2180666666668,"FortNelson"
"01",1955,-7.88297777777757,-10.8007611111114,"FortNelson"
"01",1956,-15.8957777777776,-18.2033944444442,"FortNelson"
"01",1957,28.575111111111,-12.465,"FortNelson"
"01",1958,8.35498888888872,-13.0433333333333,"FortNelson"
"01",1959,-14.9333333333333,-17.2983333333333,"FortNelson"
"01",1960,-4.57666666666666,-7.87666666666665,"FortNelson"
"01",1961,-8.47666666666669,-11.5766666666667,"FortNelson"
"01",1962,7.48066666666599,-14.565,"FortNelson"
"01",1963,-11.9766666666667,-15.0100000000001,"FortNelson"
"01",1964,-5.52102222222282,-10.6650000000001,"FortNelson"
"01",1965,12.6411999999978,-18.6100000000001,"FortNelson"
"01",1966,-18.8433333333334,-20.8333333333334,"FortNelson"
"01",1967,32.7999999999989,8.14533333333239,"FortNelson"
"01",1968,-7.6229666666678,-13.6883333333334,"FortNelson"
"01",1969,-16.6766666666667,-19.8666666666667,"FortNelson"
"01",1970,44.091188888888,14.0983722222214,"FortNelson"
"01",1971,-3.69083333333421,-12.4650000000001,"FortNelson"
"01",1972,62.1799999999987,-15.855900000001,"FortNelson"
"01",1973,-10.01,-13.1433333333334,"FortNelson"
"01",1974,30.490277777777,-8.05555555555619,"FortNelson"
"01",1975,41.3916666666663,-6.78823333333359,"FortNelson"
"01",1976,167.850222222223,90.1770222222228,"FortNelson"
"01",1977,152.519544444445,96.0534444444446,"FortNelson"
"01",1978,-9.40000000000001,-11.51,"FortNelson"
"01",1979,-14.6,-16.71,"FortNelson"
"01",1980,71.4953666666676,15.9542166666676,"FortNelson"
"01",1981,157.480300000001,100.137950000002,"FortNelson"
"01",1982,-15.4333333333333,-17.6883333333333,"FortNelson"
"01",1983,-7.94071111111121,-11.3842444444446,"FortNelson"
"01",1984,-8.61599999999965,-11.7766666666666,"FortNelson"
"01",1985,84.9971111111119,26.8360555555565,"FortNelson"
"01",1986,6.73400000000031,0.973700000000216,"FortNelson"
"01",1987,84.7280000000007,60.1640000000007,"FortNelson"
"01",1988,24.5299666666676,-7.70999999999992,"FortNelson"
"01",1989,-7.41199999999884,-12.2766666666666,"FortNelson"
"01",1990,-7.2999999999999,-9.5999999999999,"FortNelson"
"01",1991,92.690033333336,31.4237000000027,"FortNelson"
"01",1992,-4.29110000000022,-7.24333333333319,"FortNelson"
"01",1993,236.825944444449,154.373527777782,"FortNelson"
"01",1994,39.1789555555581,-14.1883333333332,"FortNelson"
"01",1995,-7.84333333333316,-9.83333333333316,"FortNelson"
"01",1996,-12.7999999999998,-15.6549999999998,"FortNelson"
"01",1997,-10.1468333333309,-17.2433333333331,"FortNelson"
"01",1998,-14.1099999999998,-17.1649999999998,"FortNelson"
"01",1999,-0.252133333330533,-13.0766666666664,"FortNelson"
"01",2000,91.8177777777838,20.7847777777831,"FortNelson"
"01",2001,26.3489333333365,4.98493333333609,"FortNelson"
"01",2002,36.6976666666707,10.5969666666702,"FortNelson"
"01",2003,74.7215333333376,38.3969666666704,"FortNelson"
"01",2004,-7.33333333333308,-9.69833333333307,"FortNelson"
"01",2005,-9.43333333333307,-11.6883333333331,"FortNelson"
"01",2006,-0.618699999997993,-7.64333333333307,"FortNelson"
"01",2007,41.9139777777811,5.92441111111387,"FortNelson"
"01",2008,22.5534222222255,-11.3433333333331,"FortNelson"
"01",2009,21.0452777777836,-18.1649999999997,"FortNelson"
"01",2010,-11.916411111113,-15.798333333333,"FortNelson"
"01",2011,9.96333333333713,-11.7099999999997,"FortNelson"
"01",2012,2.70122222222353,-4.26666666666635,"FortNelson"
"01",2013,0.15086666667007,-13.8412388888909,"FortNelson"
"01",2014,200.934533333341,138.44993333334,"FortNelson"
"01",2015,42.1208888888927,10.7075555555589,"FortNelson"
"01",2016,30.4026666666707,-10.333333333333,"FortNelson"
"01",2017,111.824000000006,63.4312000000051,"FortNelson"
"01",2018,-3.22777777777434,-8.00999999999969,"FortNelson"
"01",2019,53.0871750000041,16.7126291666703,"FortNelson"
"01",2020,-7.24333333333306,-10.388333333333,"FortNelson"
"01",2021,108.196147222228,63.0610680555606,"FortNelson"
"01",2022,158.958916666675,84.0116666666739,"FortNelson"
"01",2023,53.3259305555602,12.2380138888931,"FortNelson"
"01",2024,240.35643611112,154.704556944453,"FortNelson"
"02",1938,161.155944444444,106.397777777777,"FortNelson"
"02",1939,4.41173333333255,-19.2766666666667,"FortNelson"
"02",1940,-16.1333333333334,-18.4533333333334,"FortNelson"
