"Month","LOCAL_YEAR","max_EHF","max_EHF_95","min_ECF_05","Station"
"01",1971,14.2850444444424,-1.84692222222396,-5.09436666666864,"Kelowna"
"01",1972,-9.80000000000016,-10.6000000000002,-79.1093333333365,"Kelowna"
"01",1973,-7.41000000000017,-8.20000000000017,-37.8261000000026,"Kelowna"
"01",1974,16.8379333333313,6.4905999999982,11.9766666666665,"Kelowna"
"01",1975,-4.43333333333352,-5.23333333333352,10.1333333333332,"Kelowna"
"01",1976,2.17777777777647,-5.27725555555636,12.2099999999998,"Kelowna"
"01",1977,-5.83333333333351,-6.93333333333351,11.3999999999998,"Kelowna"
"01",1978,-6.77155555555681,-8.12166666666684,11.2333333333332,"Kelowna"
"01",1979,-13.2000000000002,-14.2100000000002,-17.8417777777799,"Kelowna"
"01",1980,-0.910000000000177,-1.70000000000017,-6.1766666666689,"Kelowna"
