"Month","Day","Percentile_90","Station"
"06","15",26.1,"Prince_George"
"06","16",26.01,"Prince_George"
"06","17",26.1,"Prince_George"
"06","18",26.1,"Prince_George"
"06","19",26.1,"Prince_George"
"06","20",26.01,"Prince_George"
"06","21",26.1,"Prince_George"
"06","22",26.1,"Prince_George"
"06","23",26.1,"Prince_George"
"06","24",26.1,"Prince_George"
"06","25",26.1,"Prince_George"
"06","26",26.11,"Prince_George"
"06","27",26.21,"Prince_George"
"06","28",26.2,"Prince_George"
"06","29",26.1,"Prince_George"
"06","30",26.11,"Prince_George"
"07","01",26.7,"Prince_George"
"07","02",26.7,"Prince_George"
"07","03",26.31,"Prince_George"
"07","04",26.7,"Prince_George"
"07","05",26.7,"Prince_George"
"07","06",26.71,"Prince_George"
"07","07",26.71,"Prince_George"
"07","08",26.7,"Prince_George"
"07","09",26.71,"Prince_George"
"07","10",26.71,"Prince_George"
"07","11",27.2,"Prince_George"
"07","12",27.2,"Prince_George"
"07","13",27.2,"Prince_George"
"07","14",27.31,"Prince_George"
"07","15",27.62,"Prince_George"
"07","16",27.8,"Prince_George"
"07","17",27.8,"Prince_George"
"07","18",27.8,"Prince_George"
"07","19",28.1,"Prince_George"
"07","20",28.3,"Prince_George"
"07","21",28.3,"Prince_George"
"07","22",28.5,"Prince_George"
"07","23",28.9,"Prince_George"
"07","24",29.01,"Prince_George"
"07","25",29.11,"Prince_George"
"07","26",28.91,"Prince_George"
"07","27",28.91,"Prince_George"
"07","28",28.9,"Prince_George"
"07","29",28.9,"Prince_George"
"07","30",28.9,"Prince_George"
"07","31",28.9,"Prince_George"
"08","01",28.9,"Prince_George"
"08","02",28.9,"Prince_George"
"08","03",28.9,"Prince_George"
"08","04",28.9,"Prince_George"
"08","05",29.4,"Prince_George"
"08","06",28.9,"Prince_George"
"08","07",28.9,"Prince_George"
"08","08",28.51,"Prince_George"
"08","09",28.5,"Prince_George"
"08","10",28.31,"Prince_George"
"08","11",28.3,"Prince_George"
"08","12",28.3,"Prince_George"
"08","13",28.3,"Prince_George"
"08","14",28.3,"Prince_George"
"08","15",28.1,"Prince_George"
"08","16",27.9,"Prince_George"
"08","17",27.81,"Prince_George"
"08","18",27.71,"Prince_George"
"08","19",27.2,"Prince_George"
"08","20",27.1,"Prince_George"
"08","21",26.7,"Prince_George"
"08","22",26.7,"Prince_George"
"08","23",26.7,"Prince_George"
"08","24",26.7,"Prince_George"
"08","25",26.1,"Prince_George"
"08","26",26.1,"Prince_George"
"08","27",25.6,"Prince_George"
"08","28",25.02,"Prince_George"
"08","29",24.73,"Prince_George"
"08","30",24.5,"Prince_George"
"08","31",24.31,"Prince_George"
"09","01",23.92,"Prince_George"
"09","02",23.61,"Prince_George"
"09","03",23.5,"Prince_George"
"09","04",23.41,"Prince_George"
"09","05",23.3,"Prince_George"
"09","06",23.3,"Prince_George"
"09","07",22.84,"Prince_George"
"09","08",23.21,"Prince_George"
"09","09",22.84,"Prince_George"
"09","10",22.8,"Prince_George"
"09","11",22.8,"Prince_George"
"09","12",22.8,"Prince_George"
"09","13",22.6,"Prince_George"
"09","14",22.62,"Prince_George"
"09","15",22.8,"Prince_George"
"09","16",22.8,"Prince_George"
"09","17",22.8,"Prince_George"
"09","18",22.8,"Prince_George"
"09","19",22.62,"Prince_George"
"09","20",22.62,"Prince_George"
"09","21",22.2,"Prince_George"
"09","22",21.71,"Prince_George"
