"Year","DayOfYear","variable","value","Percentile_90","Temp_Higher","streak","Heatwave","daily_max_temp","station"
1951,"04-01","Max_Temp_Year",16.7,18.9,"Not Higher",2,"Not Higher",NA,"Kamloops"
1951,"04-02","Max_Temp_Year",18.9,19.3,"Not Higher",2,"Not Higher",NA,"Kamloops"
1951,"04-03","Max_Temp_Year",21.1,19.4,"Not Higher",1,"Not Higher",NA,"Kamloops"
1951,"04-04","Max_Temp_Year",15,19.73,"Not Higher",7,"Not Higher",NA,"Kamloops"
1951,"04-05","Max_Temp_Year",16.7,20,"Not Higher",7,"Not Higher",NA,"Kamloops"
1951,"04-06","Max_Temp_Year",17.8,20.18,"Not Higher",7,"Not Higher",NA,"Kamloops"
1951,"04-07","Max_Temp_Year",16.1,20.3,"Not Higher",7,"Not Higher",NA,"Kamloops"
1951,"04-08","Max_Temp_Year",14.4,20.54,"Not Higher",7,"Not Higher",NA,"Kamloops"
1951,"04-09","Max_Temp_Year",12.8,20.6,"Not Higher",7,"Not Higher",NA,"Kamloops"
1951,"04-10","Max_Temp_Year",17.8,20.6,"Not Higher",7,"Not Higher",NA,"Kamloops"
1951,"04-11","Max_Temp_Year",21.7,20.82,"Not Higher",2,"Not Higher",NA,"Kamloops"
1951,"04-12","Max_Temp_Year",25.6,21.1,"Not Higher",2,"Not Higher",NA,"Kamloops"
1951,"04-13","Max_Temp_Year",16.1,21.3,"Not Higher",3,"Not Higher",NA,"Kamloops"
1951,"04-14","Max_Temp_Year",17.8,21.5,"Not Higher",3,"Not Higher",NA,"Kamloops"
1951,"04-15","Max_Temp_Year",20.6,21.7,"Not Higher",3,"Not Higher",NA,"Kamloops"
1951,"04-16","Max_Temp_Year",23.9,21.7,"Not Higher",2,"Not Higher",NA,"Kamloops"
1951,"04-17","Max_Temp_Year",22.8,22,"Not Higher",2,"Not Higher",NA,"Kamloops"
1951,"04-18","Max_Temp_Year",6.1,22.33,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-19","Max_Temp_Year",8.9,22.6,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-20","Max_Temp_Year",12.2,22.8,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-21","Max_Temp_Year",15.6,22.8,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-22","Max_Temp_Year",15,23.06,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-23","Max_Temp_Year",17.8,23.38,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-24","Max_Temp_Year",22.2,23.6,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-25","Max_Temp_Year",22.2,23.7,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-26","Max_Temp_Year",21.1,23.9,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-27","Max_Temp_Year",15,24.4,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-28","Max_Temp_Year",15,24.4,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-29","Max_Temp_Year",16.7,24.6,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"04-30","Max_Temp_Year",17.8,25,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-01","Max_Temp_Year",12.2,25.52,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-02","Max_Temp_Year",17.8,25.8,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-03","Max_Temp_Year",21.7,26.1,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-04","Max_Temp_Year",24.4,26.2,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-05","Max_Temp_Year",23.3,26.47,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-06","Max_Temp_Year",22.2,26.7,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-07","Max_Temp_Year",24.4,26.7,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-08","Max_Temp_Year",18.3,26.8,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-09","Max_Temp_Year",26.7,27.12,"Not Higher",22,"Not Higher",NA,"Kamloops"
1951,"05-10","Max_Temp_Year",27.8,27.5,"Not Higher",1,"Not Higher",NA,"Kamloops"
1951,"05-11","Max_Temp_Year",23.3,27.8,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-12","Max_Temp_Year",12.8,27.8,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-13","Max_Temp_Year",18.3,27.9,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-14","Max_Temp_Year",23.3,27.9,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-15","Max_Temp_Year",26.7,28.26,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-16","Max_Temp_Year",22.8,28.5,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-17","Max_Temp_Year",19.4,28.6,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-18","Max_Temp_Year",20,28.62,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-19","Max_Temp_Year",22.2,28.9,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-20","Max_Temp_Year",25.6,28.9,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-21","Max_Temp_Year",25,29.26,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-22","Max_Temp_Year",27.2,29.4,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-23","Max_Temp_Year",20.6,29.4,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-24","Max_Temp_Year",21.1,29.4,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-25","Max_Temp_Year",20.6,29.42,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-26","Max_Temp_Year",23.3,29.7,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-27","Max_Temp_Year",20.6,30,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-28","Max_Temp_Year",14.4,30,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-29","Max_Temp_Year",13.3,30.31,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-30","Max_Temp_Year",19.4,30.56,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"05-31","Max_Temp_Year",23.3,30.6,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-01","Max_Temp_Year",25,30.7,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-02","Max_Temp_Year",24.4,30.7,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-03","Max_Temp_Year",17.8,31.1,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-04","Max_Temp_Year",19.4,31.1,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-05","Max_Temp_Year",22.2,31.1,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-06","Max_Temp_Year",17.8,30.71,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-07","Max_Temp_Year",27.2,30.81,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-08","Max_Temp_Year",28.3,31.1,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-09","Max_Temp_Year",26.7,31.1,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-10","Max_Temp_Year",23.9,31.2,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-11","Max_Temp_Year",24.4,31.42,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-12","Max_Temp_Year",27.2,31.66,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-13","Max_Temp_Year",27.8,31.42,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-14","Max_Temp_Year",31.7,31.7,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-15","Max_Temp_Year",24.4,31.7,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-16","Max_Temp_Year",26.1,31.7,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-17","Max_Temp_Year",26.1,31.9,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-18","Max_Temp_Year",26.1,32.2,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-19","Max_Temp_Year",24.4,32.2,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-20","Max_Temp_Year",23.9,32.4,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-21","Max_Temp_Year",25,32.8,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-22","Max_Temp_Year",27.8,33.04,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-23","Max_Temp_Year",20,33.3,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-24","Max_Temp_Year",26.7,33.3,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-25","Max_Temp_Year",28.3,33.5,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-26","Max_Temp_Year",23.9,33.5,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-27","Max_Temp_Year",27.8,33.73,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-28","Max_Temp_Year",29.4,33.73,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-29","Max_Temp_Year",31.1,33.68,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"06-30","Max_Temp_Year",27.8,33.58,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-01","Max_Temp_Year",28.3,33.8,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-02","Max_Temp_Year",32.8,33.9,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-03","Max_Temp_Year",29.4,34.2,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-04","Max_Temp_Year",27.2,34.4,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-05","Max_Temp_Year",26.7,34.4,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-06","Max_Temp_Year",20.6,34.4,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-07","Max_Temp_Year",22.2,34.5,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-08","Max_Temp_Year",25.6,34.5,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-09","Max_Temp_Year",28.3,34.8,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-10","Max_Temp_Year",30.6,34.87,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-11","Max_Temp_Year",34.4,34.9,"Not Higher",62,"Not Higher",NA,"Kamloops"
1951,"07-12","Max_Temp_Year",36.7,35,"Not Higher",1,"Not Higher",NA,"Kamloops"
1951,"07-13","Max_Temp_Year",32.2,35,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"07-14","Max_Temp_Year",32.2,35.4,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"07-15","Max_Temp_Year",32.2,35.5,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"07-16","Max_Temp_Year",32.8,35.5,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"07-17","Max_Temp_Year",36.1,35.6,"Not Higher",1,"Not Higher",NA,"Kamloops"
1951,"07-18","Max_Temp_Year",30.6,35.6,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-19","Max_Temp_Year",26.7,35.6,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-20","Max_Temp_Year",24.4,36,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-21","Max_Temp_Year",29.4,36,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-22","Max_Temp_Year",34.4,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-23","Max_Temp_Year",35,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-24","Max_Temp_Year",34.4,36.2,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-25","Max_Temp_Year",32.8,36.2,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-26","Max_Temp_Year",33.9,36.2,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-27","Max_Temp_Year",32.8,36.2,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-28","Max_Temp_Year",33.3,36.13,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-29","Max_Temp_Year",32.2,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-30","Max_Temp_Year",32.2,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"07-31","Max_Temp_Year",31.7,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-01","Max_Temp_Year",33.3,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-02","Max_Temp_Year",36.1,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-03","Max_Temp_Year",35.6,36.1,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-04","Max_Temp_Year",32.2,36.05,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-05","Max_Temp_Year",25,36,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-06","Max_Temp_Year",27.8,35.8,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-07","Max_Temp_Year",30,35.6,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-08","Max_Temp_Year",31.7,35.6,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-09","Max_Temp_Year",31.7,35.6,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-10","Max_Temp_Year",32.2,35.5,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-11","Max_Temp_Year",29.4,35.5,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-12","Max_Temp_Year",21.7,35.4,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-13","Max_Temp_Year",27.8,35.36,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-14","Max_Temp_Year",27.2,35,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-15","Max_Temp_Year",28.9,35,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-16","Max_Temp_Year",29.4,35,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-17","Max_Temp_Year",28.9,34.7,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-18","Max_Temp_Year",30,34.6,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-19","Max_Temp_Year",30,34.4,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-20","Max_Temp_Year",32.2,34.2,"Not Higher",34,"Not Higher",NA,"Kamloops"
1951,"08-21","Max_Temp_Year",35,33.9,"Not Higher",1,"Not Higher",NA,"Kamloops"
1951,"08-22","Max_Temp_Year",25.6,33.79,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-23","Max_Temp_Year",25.6,33.5,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-24","Max_Temp_Year",27.2,33.3,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-25","Max_Temp_Year",27.2,33.1,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-26","Max_Temp_Year",25.6,32.8,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-27","Max_Temp_Year",18.3,32.5,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-28","Max_Temp_Year",14.4,32.2,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-29","Max_Temp_Year",17.2,32.2,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-30","Max_Temp_Year",24.4,32.2,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"08-31","Max_Temp_Year",26.1,31.76,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-01","Max_Temp_Year",24.4,31.7,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-02","Max_Temp_Year",26.7,31.4,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-03","Max_Temp_Year",27.8,31.24,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-04","Max_Temp_Year",28.9,31.1,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-05","Max_Temp_Year",30,31,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-06","Max_Temp_Year",30.6,30.6,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-07","Max_Temp_Year",25.6,30.5,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-08","Max_Temp_Year",27.2,30.4,"Not Higher",18,"Not Higher",NA,"Kamloops"
1951,"09-09","Max_Temp_Year",30.6,30.27,"Not Higher",1,"Not Higher",NA,"Kamloops"
1951,"09-10","Max_Temp_Year",18.9,30,"Not Higher",5,"Not Higher",NA,"Kamloops"
1951,"09-11","Max_Temp_Year",20.6,30,"Not Higher",5,"Not Higher",NA,"Kamloops"
1951,"09-12","Max_Temp_Year",25.6,29.6,"Not Higher",5,"Not Higher",NA,"Kamloops"
1951,"09-13","Max_Temp_Year",27.2,29.2,"Not Higher",5,"Not Higher",NA,"Kamloops"
1951,"09-14","Max_Temp_Year",27.2,28.9,"Not Higher",5,"Not Higher",NA,"Kamloops"
1951,"09-15","Max_Temp_Year",30,28.8,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"09-16","Max_Temp_Year",28.9,28.6,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"09-17","Max_Temp_Year",28.9,28.3,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"09-18","Max_Temp_Year",29.4,28.3,"Not Higher",4,"Not Higher",NA,"Kamloops"
1951,"09-19","Max_Temp_Year",21.1,27.89,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-20","Max_Temp_Year",25,27.74,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-21","Max_Temp_Year",27.2,27.34,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-22","Max_Temp_Year",24.4,27.1,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-23","Max_Temp_Year",16.1,26.42,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-24","Max_Temp_Year",13.9,26.1,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-25","Max_Temp_Year",8.3,25.7,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-26","Max_Temp_Year",8.9,25.6,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-27","Max_Temp_Year",11.1,25.21,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-28","Max_Temp_Year",15.6,25,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-29","Max_Temp_Year",16.1,24.7,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"09-30","Max_Temp_Year",18.3,24.4,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-01","Max_Temp_Year",20,24.3,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-02","Max_Temp_Year",15,23.91,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-03","Max_Temp_Year",16.1,23.6,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-04","Max_Temp_Year",17.2,23.3,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-05","Max_Temp_Year",15,22.8,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-06","Max_Temp_Year",18.3,22.3,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-07","Max_Temp_Year",21.1,21.81,"Not Higher",19,"Not Higher",NA,"Kamloops"
1951,"10-08","Max_Temp_Year",21.7,21.3,"Not Higher",1,"Not Higher",NA,"Kamloops"
1951,"10-09","Max_Temp_Year",18.9,21,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-10","Max_Temp_Year",18.3,20.64,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-11","Max_Temp_Year",14.4,20.6,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-12","Max_Temp_Year",16.7,20.5,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-13","Max_Temp_Year",15,20.1,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-14","Max_Temp_Year",10.6,19.9,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-15","Max_Temp_Year",7.2,19.4,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-16","Max_Temp_Year",6.1,18.9,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-17","Max_Temp_Year",8.3,18.7,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-18","Max_Temp_Year",6.7,18.3,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-19","Max_Temp_Year",7.8,18.3,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-20","Max_Temp_Year",5.6,17.9,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-21","Max_Temp_Year",2.8,17.8,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-22","Max_Temp_Year",7.8,17.4,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-23","Max_Temp_Year",6.1,17.23,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-24","Max_Temp_Year",5.6,17,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-25","Max_Temp_Year",1.1,16.7,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-26","Max_Temp_Year",5.6,16.6,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-27","Max_Temp_Year",7.8,16.2,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-28","Max_Temp_Year",5.6,16.1,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-29","Max_Temp_Year",6.7,15.7,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-30","Max_Temp_Year",6.1,15.5,"Not Higher",23,"Not Higher",NA,"Kamloops"
1951,"10-31","Max_Temp_Year",3.9,15.28,"Not Higher",23,"Not Higher",NA,"Kamloops"
1952,"04-01","Max_Temp_Year",11.1,18.9,"Not Higher",4,"Not Higher",NA,"Kamloops"
1952,"04-02","Max_Temp_Year",15.6,19.3,"Not Higher",4,"Not Higher",NA,"Kamloops"
1952,"04-03","Max_Temp_Year",6.1,19.4,"Not Higher",4,"Not Higher",NA,"Kamloops"
1952,"04-04","Max_Temp_Year",12.8,19.73,"Not Higher",4,"Not Higher",NA,"Kamloops"
1952,"04-05","Max_Temp_Year",22.8,20,"Not Higher",1,"Not Higher",NA,"Kamloops"
1952,"04-06","Max_Temp_Year",13.3,20.18,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-07","Max_Temp_Year",7.8,20.3,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-08","Max_Temp_Year",10.6,20.54,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-09","Max_Temp_Year",14.4,20.6,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-10","Max_Temp_Year",15,20.6,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-11","Max_Temp_Year",11.1,20.82,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-12","Max_Temp_Year",18.9,21.1,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-13","Max_Temp_Year",19.4,21.3,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-14","Max_Temp_Year",19.4,21.5,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-15","Max_Temp_Year",20,21.7,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-16","Max_Temp_Year",21.1,21.7,"Not Higher",11,"Not Higher",NA,"Kamloops"
1952,"04-17","Max_Temp_Year",22.8,22,"Not Higher",1,"Not Higher",NA,"Kamloops"
1952,"04-18","Max_Temp_Year",16.7,22.33,"Not Higher",3,"Not Higher",NA,"Kamloops"
1952,"04-19","Max_Temp_Year",15.6,22.6,"Not Higher",3,"Not Higher",NA,"Kamloops"
1952,"04-20","Max_Temp_Year",16.1,22.8,"Not Higher",3,"Not Higher",NA,"Kamloops"
1952,"04-21","Max_Temp_Year",23.3,22.8,"Not Higher",1,"Not Higher",NA,"Kamloops"
1952,"04-22","Max_Temp_Year",17.2,23.06,"Not Higher",2,"Not Higher",NA,"Kamloops"
1952,"04-23","Max_Temp_Year",22.2,23.38,"Not Higher",2,"Not Higher",NA,"Kamloops"
1952,"04-24","Max_Temp_Year",26.7,23.6,"Not Higher",1,"Not Higher",NA,"Kamloops"
1952,"04-25","Max_Temp_Year",21.7,23.7,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"04-26","Max_Temp_Year",17.2,23.9,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"04-27","Max_Temp_Year",17.8,24.4,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"04-28","Max_Temp_Year",15,24.4,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"04-29","Max_Temp_Year",17.2,24.6,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"04-30","Max_Temp_Year",15.6,25,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-01","Max_Temp_Year",13.9,25.52,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-02","Max_Temp_Year",14.4,25.8,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-03","Max_Temp_Year",16.1,26.1,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-04","Max_Temp_Year",11.7,26.2,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-05","Max_Temp_Year",16.7,26.47,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-06","Max_Temp_Year",18.9,26.7,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-07","Max_Temp_Year",21.7,26.7,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-08","Max_Temp_Year",25,26.8,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-09","Max_Temp_Year",24.4,27.12,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-10","Max_Temp_Year",20.6,27.5,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-11","Max_Temp_Year",22.8,27.8,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-12","Max_Temp_Year",22.2,27.8,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-13","Max_Temp_Year",15,27.9,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-14","Max_Temp_Year",17.8,27.9,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-15","Max_Temp_Year",24.4,28.26,"Not Higher",21,"Not Higher",NA,"Kamloops"
1952,"05-16","Max_Temp_Year",28.9,28.5,"Not Higher",1,"Not Higher",NA,"Kamloops"
1952,"05-17","Max_Temp_Year",25,28.6,"Not Higher",10,"Not Higher",NA,"Kamloops"
1952,"05-18","Max_Temp_Year",27.2,28.62,"Not Higher",10,"Not Higher",NA,"Kamloops"
1952,"05-19","Max_Temp_Year",23.3,28.9,"Not Higher",10,"Not Higher",NA,"Kamloops"
1952,"05-20","Max_Temp_Year",21.1,28.9,"Not Higher",10,"Not Higher",NA,"Kamloops"
1952,"05-21","Max_Temp_Year",22.2,29.26,"Not Higher",10,"Not Higher",NA,"Kamloops"
