"Month","LOCAL_YEAR","max_EHF","max_EHF_95","Station"
"01",1937,-21.4666666666667,-23.3333333333333,"YVR"
"01",1938,-2.02666666666667,-3.42166666666666,"YVR"
"01",1939,3.10537777777773,-2.27098888888889,"YVR"
"01",1940,10.0256666666667,5.27666666666674,"YVR"
"01",1941,5.53955555555573,3.1075555555557,"YVR"
"01",1942,6.4480000000003,-0.24799999999975,"YVR"
"01",1943,-2.02033333333341,-2.97733333333346,"YVR"
"01",1944,4.48933333333358,-1.77846666666644,"YVR"
"01",1945,11.7736666666671,5.02500000000034,"YVR"
"01",1946,1.52106666666688,-2.99999999999995,"YVR"
"01",1947,2.3890000000004,-4.63155555555521,"YVR"
"01",1948,-0.976666666666632,-2.06666666666663,"YVR"
"01",1949,-5.67666666666663,-6.76666666666663,"YVR"
"01",1950,-6.80999999999997,-7.89999999999996,"YVR"
"01",1951,-1.1433333333333,-2.28833333333329,"YVR"
"01",1952,3.43777777777809,-0.982222222221953,"YVR"
"01",1953,2.48611111111128,0.696111111111245,"YVR"
"01",1954,-0.699999999999964,-2.00999999999995,"YVR"
"01",1955,-3.0433333333333,-4.0333333333333,"YVR"
"01",1956,-3.0800000000002,-3.92000000000027,"YVR"
"01",1957,-1.68666666666664,-2.92166666666663,"YVR"
"01",1958,3.81177777777795,0.112111111111203,"YVR"
"01",1959,9.00777777777794,3.60311111111121,"YVR"
"01",1960,5.35375555555569,-0.210777777777678,"YVR"
"01",1961,12.3570333333335,6.59768333333346,"YVR"
"01",1962,3.60155555555565,-0.947777777777735,"YVR"
"01",1963,0.748133333333369,-1.48721666666669,"YVR"
"01",1964,-0.898711111111133,-2.80999999999998,"YVR"
"01",1965,-5.39999999999999,-6.19999999999999,"YVR"
"01",1966,-0.376666666666613,-5.46166666666666,"YVR"
"01",1967,0.538333333333346,-1.8,"YVR"
"01",1968,12.0683333333333,7.05533333333325,"YVR"
"01",1969,-5.32000000000004,-6.55500000000003,"YVR"
"01",1970,1.68025555555539,-2.94477777777795,"YVR"
"01",1971,-0.492555555555791,-4.65600000000023,"YVR"
"01",1972,-6.05333333333338,-7.28833333333337,"YVR"
"01",1973,2.63977777777754,-2.45122222222246,"YVR"
"01",1974,11.2266666666663,3.82408333333297,"YVR"
"01",1975,-2.70000000000006,-4.00000000000006,"YVR"
"01",1976,3.59999999999981,-0.288000000000182,"YVR"
"01",1977,7.99499999999982,0.916499999999883,"YVR"
"01",1978,-1.75444444444468,-5.13022222222223,"YVR"
"01",1979,-5.71000000000006,-6.85500000000006,"YVR"
"01",1980,-0.786666666666737,-2.02166666666673,"YVR"
"01",1981,22.9032333333328,17.9993333333328,"YVR"
"01",1982,-5.26666666666674,-6.32166666666674,"YVR"
"01",1983,9.50922222222183,4.57533888888855,"YVR"
"01",1984,13.0355333333326,4.20376666666603,"YVR"
"01",1985,-5.66666666666677,-6.56666666666677,"YVR"
"01",1986,9.74688888888815,2.75455555555489,"YVR"
"01",1987,3.72399999999969,0.449983333333073,"YVR"
"01",1988,-0.685555555555908,-4.36666666666676,"YVR"
"01",1989,-1.27472222222228,-2.5151388888889,"YVR"
"01",1990,3.71999999999958,-0.347333333333692,"YVR"
"01",1991,4.91166666666604,-0.701666666667258,"YVR"
"01",1992,13.5107999999995,9.23399999999951,"YVR"
"01",1993,-2.39644444444525,-9.21000000000008,"YVR"
"01",1994,5.01555555555509,0.863599999999627,"YVR"
"01",1995,14.4433333333326,10.7293333333327,"YVR"
"01",1996,10.4422222222216,5.74322222222175,"YVR"
"01",1997,2.78777777777713,-3.0022222222228,"YVR"
"01",1998,4.36799999999943,-4.66210773690051e-13,"YVR"
"01",1999,1.07999999999958,-2.90133333333325,"YVR"
"01",2000,-1.9100000000001,-3.0000000000001,"YVR"
"01",2001,4.1856666666662,-1.48663333333364,"YVR"
"01",2002,21.0877999999992,14.7439999999993,"YVR"
"01",2003,14.1099999999992,9.51999999999932,"YVR"
"01",2004,6.21866666666595,0.971666666666071,"YVR"
"01",2005,36.2822222222209,28.7755555555543,"YVR"
"01",2006,7.98788888888836,3.33822222222185,"YVR"
"01",2007,2.7455999999996,-1.10760000000021,"YVR"
"01",2008,2.04444444444407,-2.97722222222242,"YVR"
"01",2009,-4.80000000000006,-5.70000000000006,"YVR"
"01",2010,22.1539999999995,15.0714333333329,"YVR"
"01",2011,15.7842222222217,8.94078888888845,"YVR"
"01",2012,4.89222222222185,-0.304111111111294,"YVR"
"01",2013,-2.43099999999977,-3.76666666666672,"YVR"
"01",2014,-1.21733333333346,-3.30000000000006,"YVR"
"01",2015,17.0703333333324,11.5173333333326,"YVR"
"01",2016,9.34444444444377,4.29844444444391,"YVR"
"01",2017,3.19475555555488,-5.73333333333341,"YVR"
"01",2018,9.76033333333254,2.22203333333283,"YVR"
"01",2019,1.99439999999968,-0.478800000000112,"YVR"
"01",2020,2.83555555555517,-0.992444444444683,"YVR"
"01",2021,5.38711111111057,1.6805444444441,"YVR"
"01",2022,12.4226666666656,3.06129999999919,"YVR"
"01",2023,14.6033333333324,8.84063333333253,"YVR"
"01",2024,31.0850222222208,23.9115555555544,"YVR"
"02",1937,-6.70167777777779,-11.7333333333333,"YVR"
"02",1938,-4.01199999999999,-4.88409999999998,"YVR"
"02",1939,-5.13333333333334,-5.74222222222219,"YVR"
"02",1940,0.988900000000031,-2.72799999999998,"YVR"
"02",1941,7.49796666666686,2.66200000000016,"YVR"
"02",1942,-2.37666666666663,-3.26666666666663,"YVR"
"02",1943,-3.16266666666644,-4.7333333333333,"YVR"
