"Month","LOCAL_YEAR","max_EHF","max_EHF_95","Station"
"01",1941,32.4926666666667,12.6859666666668,"Prince_George"
"01",1942,44.3473333333332,11.5383333333333,"Prince_George"
"01",1943,48.8999999999998,24.4499999999998,"Prince_George"
"01",1944,50.4365555555551,27.6832222222218,"Prince_George"
"01",1945,20.3785555555552,-5.83000000000025,"Prince_George"
"01",1946,-4.80000000000002,-6.60000000000002,"Prince_George"
"01",1947,21.6387999999996,-3.45300000000024,"Prince_George"
"01",1948,-3.18666666666669,-4.92166666666668,"Prince_George"
"01",1949,-14.1,-15.755,"Prince_George"
"01",1950,-16.92,-18.655,"Prince_George"
"01",1951,-5.2666666666667,-7.12166666666669,"Prince_George"
"01",1952,27.2667777777776,-5.26312222222212,"Prince_George"
"01",1953,-5.96666666666666,-7.72166666666666,"Prince_George"
"01",1954,73.8417333333334,35.937766666667,"Prince_George"
"01",1955,-4.08833333333319,-9.9236666666661,"Prince_George"
"01",1956,-16.1666666666667,-18.3766666666667,"Prince_George"
"01",1957,-7.02,-8.855,"Prince_George"
"01",1958,13.1226666666665,0.785016666666678,"Prince_George"
"01",1959,-7.03333333333332,-9.14333333333331,"Prince_George"
"01",1960,10.6369555555556,-5.38833333333332,"Prince_George"
"01",1961,22.7413333333334,5.64373333333355,"Prince_George"
"01",1962,76.8535555555559,49.0888555555561,"Prince_George"
"01",1963,16.9162000000001,5.54038333333351,"Prince_George"
"01",1964,-3.42799999999969,-6.8766666666666,"Prince_George"
"01",1965,24.8454000000009,-14.0883333333333,"Prince_George"
"01",1966,-14.5104444444446,-16.5144444444446,"Prince_George"
"01",1967,-1.60555555555535,-5.57666666666658,"Prince_George"
"01",1968,78.2760000000012,41.7175500000013,"Prince_George"
"01",1969,-18.4999999999999,-20.2549999999999,"Prince_George"
"01",1970,-8.13333333333325,-9.88833333333324,"Prince_George"
"01",1971,-8.51279999999901,-16.9883333333332,"Prince_George"
"01",1972,-16.5333333333332,-18.4433333333332,"Prince_George"
"01",1973,29.9677333333348,1.4285106431089e-12,"Prince_George"
"01",1974,-9.7659999999984,-17.3433333333332,"Prince_George"
"01",1975,-3.83333333333323,-5.58833333333323,"Prince_George"
"01",1976,16.5424000000011,-1.96933333333227,"Prince_George"
"01",1977,-5.3537777777769,-9.47666666666655,"Prince_George"
"01",1978,-14.0533333333332,-15.9333333333332,"Prince_George"
"01",1979,-18.4866666666665,-20.2216666666665,"Prince_George"
"01",1980,-7.79529999999987,-11.2946499999999,"Prince_George"
"01",1981,46.184000000001,26.104000000001,"Prince_George"
"01",1982,-13.8666666666666,-15.7766666666666,"Prince_George"
"01",1983,-1.65466666666595,-6.95499999999989,"Prince_George"
"01",1984,30.8650333333355,-2.83081666666446,"Prince_George"
"01",1985,-9.32399999999864,-12.4333333333332,"Prince_George"
"01",1986,31.1422222222234,12.6622222222234,"Prince_George"
"01",1987,18.6140000000008,5.60690000000085,"Prince_George"
"01",1988,-6.09955555555429,-13.0766666666665,"Prince_George"
"01",1989,1.28533333333451,-8.78833333333321,"Prince_George"
"01",1990,4.77751111111177,-3.9784555555549,"Prince_George"
"01",1991,50.5160444444471,17.4006777777805,"Prince_George"
"01",1992,19.2495555555565,9.66215555555646,"Prince_George"
"01",1993,59.4905555555586,24.7410722222253,"Prince_George"
"01",1994,5.48608888888961,-5.85499999999988,"Prince_George"
"01",1995,24.358533333335,1.87871666666835,"Prince_George"
"01",1996,65.6030000000021,41.0340333333355,"Prince_George"
"01",1997,16.446000000002,-6.98954999999796,"Prince_George"
"01",1998,47.6764444444464,13.3183111111132,"Prince_George"
"01",1999,0.111866666667634,-7.72166666666654,"Prince_George"
"01",2000,-4.65124444444437,-7.44656111111108,"Prince_George"
"01",2001,19.6777777777791,0.840777777779094,"Prince_George"
"01",2002,32.3359666666679,16.6748166666679,"Prince_George"
"01",2003,48.3593333333346,33.8431666666679,"Prince_George"
"01",2004,22.8266666666682,0.838166666668132,"Prince_George"
"01",2005,74.8762000000024,46.0925500000025,"Prince_George"
"01",2006,15.6966666666676,2.95466666666743,"Prince_George"
"01",2007,28.5805333333348,6.69333333333471,"Prince_George"
"01",2008,6.03000000000112,-7.80999999999988,"Prince_George"
"01",2009,1.20320000000163,-12.6766666666665,"Prince_George"
"01",2010,65.9320000000024,30.2914000000025,"Prince_George"
"01",2011,-7.29999999999988,-9.05499999999988,"Prince_George"
"01",2012,20.8878000000007,7.07490000000079,"Prince_George"
"01",2013,6.94288888889021,-10.4999999999999,"Prince_George"
"01",2014,8.34400000000058,-3.90379999999936,"Prince_George"
"01",2015,19.011111111112,-3.22222222222133,"Prince_George"
"01",2016,22.0146666666677,-0.115866666665532,"Prince_George"
"01",2017,15.0748888888901,-12.8216666666666,"Prince_George"
"01",2018,-3.05199999999921,-10.6099999999999,"Prince_George"
"01",2019,3.10122222222253,-5.4216666666666,"Prince_George"
"01",2020,1.9733333333342,-9.29536666666638,"Prince_George"
"01",2021,3.50422222222251,-3.32166666666659,"Prince_George"
"01",2022,25.4230000000015,-11.1549999999999,"Prince_George"
"01",2023,5.23733333333353,-5.61376666666632,"Prince_George"
"01",2024,76.0316666666672,49.4981666666674,"Prince_George"
"02",1941,26.8788888888889,16.775588888889,"Prince_George"
"02",1942,-1.05376666666666,-2.11931666666663,"Prince_George"
"02",1943,39.0959999999999,24.9779999999999,"Prince_George"
"02",1944,0.936666666666525,-4.12133333333344,"Prince_George"
"02",1945,-3.92360000000017,-8.66897777777737,"Prince_George"
"02",1946,-6.04444444444461,-9.30000000000002,"Prince_George"
