"Year","DayOfYear","variable","value","Percentile_90","Temp_Higher","streak","Heatwave","daily_max_temp","station"
1940,"04-01","Max_Temp_Year",NA,13.56,NA,1,NA,NA,"Prince_George"
1940,"04-02","Max_Temp_Year",NA,13.66,NA,1,NA,NA,"Prince_George"
1940,"04-03","Max_Temp_Year",NA,13.86,NA,1,NA,NA,"Prince_George"
1940,"04-04","Max_Temp_Year",NA,13.96,NA,1,NA,NA,"Prince_George"
1940,"04-05","Max_Temp_Year",NA,14.4,NA,1,NA,NA,"Prince_George"
1940,"04-06","Max_Temp_Year",NA,14.4,NA,1,NA,NA,"Prince_George"
1940,"04-07","Max_Temp_Year",NA,14.7,NA,1,NA,NA,"Prince_George"
1940,"04-08","Max_Temp_Year",NA,15,NA,1,NA,NA,"Prince_George"
1940,"04-09","Max_Temp_Year",NA,15,NA,1,NA,NA,"Prince_George"
1940,"04-10","Max_Temp_Year",NA,15,NA,1,NA,NA,"Prince_George"
1940,"04-11","Max_Temp_Year",NA,15,NA,1,NA,NA,"Prince_George"
1940,"04-12","Max_Temp_Year",NA,15,NA,1,NA,NA,"Prince_George"
1940,"04-13","Max_Temp_Year",NA,15.22,NA,1,NA,NA,"Prince_George"
1940,"04-14","Max_Temp_Year",NA,15.3,NA,1,NA,NA,"Prince_George"
1940,"04-15","Max_Temp_Year",NA,15.56,NA,1,NA,NA,"Prince_George"
1940,"04-16","Max_Temp_Year",NA,15.56,NA,1,NA,NA,"Prince_George"
1940,"04-17","Max_Temp_Year",NA,15.82,NA,1,NA,NA,"Prince_George"
1940,"04-18","Max_Temp_Year",NA,16.1,NA,1,NA,NA,"Prince_George"
1940,"04-19","Max_Temp_Year",13.9,17.1,"Not Higher",2,"Not Higher",NA,"Prince_George"
1940,"04-20","Max_Temp_Year",14.4,17.26,"Not Higher",2,"Not Higher",NA,"Prince_George"
1940,"04-21","Max_Temp_Year",18.9,17.8,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"04-22","Max_Temp_Year",17.2,17.8,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-23","Max_Temp_Year",16.7,18.16,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-24","Max_Temp_Year",15,18.3,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-25","Max_Temp_Year",15.6,18.8,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-26","Max_Temp_Year",11.1,18.9,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-27","Max_Temp_Year",13.9,19.16,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-28","Max_Temp_Year",10,19.4,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-29","Max_Temp_Year",13.3,19.4,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"04-30","Max_Temp_Year",15.6,19.4,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-01","Max_Temp_Year",13.9,19.9,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-02","Max_Temp_Year",18.3,20.26,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-03","Max_Temp_Year",15,20.5,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-04","Max_Temp_Year",17.8,20.6,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-05","Max_Temp_Year",17.2,21.06,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-06","Max_Temp_Year",17.2,21.06,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-07","Max_Temp_Year",20.6,20.84,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-08","Max_Temp_Year",15,21.06,"Not Higher",17,"Not Higher",NA,"Prince_George"
1940,"05-09","Max_Temp_Year",21.7,21.1,"Not Higher",2,"Not Higher",NA,"Prince_George"
1940,"05-10","Max_Temp_Year",22.8,21.1,"Not Higher",2,"Not Higher",NA,"Prince_George"
1940,"05-11","Max_Temp_Year",16.7,21.56,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-12","Max_Temp_Year",16.7,22.2,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-13","Max_Temp_Year",18.9,22.2,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-14","Max_Temp_Year",16.7,22.36,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-15","Max_Temp_Year",14.4,22.76,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-16","Max_Temp_Year",15,22.72,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-17","Max_Temp_Year",21.7,22.3,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-18","Max_Temp_Year",12.8,22.2,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-19","Max_Temp_Year",18.9,22.2,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-20","Max_Temp_Year",22.2,22.3,"Not Higher",10,"Not Higher",NA,"Prince_George"
1940,"05-21","Max_Temp_Year",26.7,22.64,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"05-22","Max_Temp_Year",27.8,23.1,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"05-23","Max_Temp_Year",26.1,23.3,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"05-24","Max_Temp_Year",18.3,23.3,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"05-25","Max_Temp_Year",13.9,23.86,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"05-26","Max_Temp_Year",13.3,23.96,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"05-27","Max_Temp_Year",15.6,24.16,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"05-28","Max_Temp_Year",20.6,24.4,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"05-29","Max_Temp_Year",22.2,24.4,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"05-30","Max_Temp_Year",23.9,24.4,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"05-31","Max_Temp_Year",20,24.52,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-01","Max_Temp_Year",17.8,25,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-02","Max_Temp_Year",22.2,25.06,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-03","Max_Temp_Year",19.4,25.2,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-04","Max_Temp_Year",16.7,25.2,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-05","Max_Temp_Year",18.3,25.26,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-06","Max_Temp_Year",16.7,25.26,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-07","Max_Temp_Year",21.7,25.52,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-08","Max_Temp_Year",23.3,25.6,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-09","Max_Temp_Year",22.2,25.6,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-10","Max_Temp_Year",20,25.6,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-11","Max_Temp_Year",21.7,25.6,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-12","Max_Temp_Year",23.9,25.66,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-13","Max_Temp_Year",17.8,25.86,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-14","Max_Temp_Year",21.7,26,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-15","Max_Temp_Year",16.7,26.06,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-16","Max_Temp_Year",16.1,25.86,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-17","Max_Temp_Year",22.8,25.96,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-18","Max_Temp_Year",25.6,26.1,"Not Higher",26,"Not Higher",NA,"Prince_George"
1940,"06-19","Max_Temp_Year",28.3,25.96,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"06-20","Max_Temp_Year",17.2,25.86,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-21","Max_Temp_Year",16.7,26.1,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-22","Max_Temp_Year",24.4,26.06,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-23","Max_Temp_Year",22.2,26.06,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-24","Max_Temp_Year",22.8,26.06,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-25","Max_Temp_Year",21.7,26.06,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-26","Max_Temp_Year",17.8,26.1,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-27","Max_Temp_Year",20,26.16,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-28","Max_Temp_Year",21.1,26.1,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-29","Max_Temp_Year",22.2,26.1,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"06-30","Max_Temp_Year",24.4,26.1,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"07-01","Max_Temp_Year",27.2,26.58,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"07-02","Max_Temp_Year",23.9,26.58,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"07-03","Max_Temp_Year",21.7,26.26,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"07-04","Max_Temp_Year",17.2,26.7,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"07-05","Max_Temp_Year",24.4,26.7,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"07-06","Max_Temp_Year",27.2,26.86,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"07-07","Max_Temp_Year",24.4,27.04,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"07-08","Max_Temp_Year",25.6,26.76,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"07-09","Max_Temp_Year",21.7,26.8,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"07-10","Max_Temp_Year",21.1,26.8,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"07-11","Max_Temp_Year",26.7,27.2,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"07-12","Max_Temp_Year",28.9,27.2,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"07-13","Max_Temp_Year",17.2,27.2,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-14","Max_Temp_Year",20.6,27.36,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-15","Max_Temp_Year",27.2,27.72,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-16","Max_Temp_Year",25.6,27.8,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-17","Max_Temp_Year",21.1,27.8,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-18","Max_Temp_Year",26.1,27.8,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-19","Max_Temp_Year",25.6,28.1,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-20","Max_Temp_Year",25.6,28.3,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-21","Max_Temp_Year",26.1,28.3,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-22","Max_Temp_Year",26.7,28.5,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-23","Max_Temp_Year",24.4,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-24","Max_Temp_Year",24.4,29.16,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-25","Max_Temp_Year",23.3,29.26,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-26","Max_Temp_Year",21.7,29.06,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-27","Max_Temp_Year",23.9,29.06,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-28","Max_Temp_Year",21.7,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-29","Max_Temp_Year",20.6,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-30","Max_Temp_Year",19.4,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"07-31","Max_Temp_Year",21.7,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-01","Max_Temp_Year",21.7,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-02","Max_Temp_Year",20,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-03","Max_Temp_Year",20.6,29.14,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-04","Max_Temp_Year",23.3,29.4,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-05","Max_Temp_Year",28.3,29.4,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-06","Max_Temp_Year",25,29.2,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-07","Max_Temp_Year",25.6,28.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-08","Max_Temp_Year",21.1,28.76,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-09","Max_Temp_Year",18.9,28.56,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-10","Max_Temp_Year",22.2,28.5,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-11","Max_Temp_Year",25.6,28.3,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-12","Max_Temp_Year",17.8,28.3,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-13","Max_Temp_Year",14.4,28.3,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-14","Max_Temp_Year",20.6,28.3,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-15","Max_Temp_Year",18.9,28.22,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-16","Max_Temp_Year",22.2,27.9,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-17","Max_Temp_Year",26.7,27.86,"Not Higher",36,"Not Higher",NA,"Prince_George"
1940,"08-18","Max_Temp_Year",29.4,27.66,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"08-19","Max_Temp_Year",31.7,27.16,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"08-20","Max_Temp_Year",32.2,26.76,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"08-21","Max_Temp_Year",30,26.7,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"08-22","Max_Temp_Year",23.9,26.7,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"08-23","Max_Temp_Year",28.3,26.7,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"08-24","Max_Temp_Year",24.4,26.46,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"08-25","Max_Temp_Year",20.6,26.1,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"08-26","Max_Temp_Year",18.9,25.82,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"08-27","Max_Temp_Year",18.9,25.56,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"08-28","Max_Temp_Year",17.2,25,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"08-29","Max_Temp_Year",26.1,24.56,"Not Higher",2,"Not Higher",NA,"Prince_George"
1940,"08-30","Max_Temp_Year",27.2,24.4,"Not Higher",2,"Not Higher",NA,"Prince_George"
1940,"08-31","Max_Temp_Year",20,24.26,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"09-01","Max_Temp_Year",21.1,23.76,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"09-02","Max_Temp_Year",22.2,23.5,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"09-03","Max_Temp_Year",24.4,23.36,"Not Higher",1,"Not Higher",NA,"Prince_George"
1940,"09-04","Max_Temp_Year",18.3,23.3,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"09-05","Max_Temp_Year",20.6,23.3,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"09-06","Max_Temp_Year",21.1,23.3,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"09-07","Max_Temp_Year",23.3,23.3,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"09-08","Max_Temp_Year",23.3,23.3,"Not Higher",5,"Not Higher",NA,"Prince_George"
1940,"09-09","Max_Temp_Year",26.7,23.3,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"09-10","Max_Temp_Year",26.1,23.04,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"09-11","Max_Temp_Year",27.8,22.8,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"09-12","Max_Temp_Year",25.6,22.8,"Not Higher",4,"Not Higher",NA,"Prince_George"
1940,"09-13","Max_Temp_Year",16.1,22.8,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-14","Max_Temp_Year",20.6,22.8,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-15","Max_Temp_Year",17.8,22.8,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-16","Max_Temp_Year",17.8,22.8,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-17","Max_Temp_Year",8.9,22.8,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-18","Max_Temp_Year",15.6,22.8,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-19","Max_Temp_Year",17.2,22.72,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-20","Max_Temp_Year",22.2,22.6,"Not Higher",8,"Not Higher",NA,"Prince_George"
1940,"09-21","Max_Temp_Year",23.3,22.16,"Higher",9,"Heatwave",23.3,"Prince_George"
1940,"09-22","Max_Temp_Year",24.4,21.7,"Higher",9,"Heatwave",24.4,"Prince_George"
1940,"09-23","Max_Temp_Year",23.9,21.5,"Higher",9,"Heatwave",23.9,"Prince_George"
1940,"09-24","Max_Temp_Year",25,21.1,"Higher",9,"Heatwave",25,"Prince_George"
1940,"09-25","Max_Temp_Year",25,21.1,"Higher",9,"Heatwave",25,"Prince_George"
1940,"09-26","Max_Temp_Year",23.3,21.1,"Higher",9,"Heatwave",23.3,"Prince_George"
1940,"09-27","Max_Temp_Year",23.9,21.1,"Higher",9,"Heatwave",23.9,"Prince_George"
1940,"09-28","Max_Temp_Year",21.1,20.78,"Higher",9,"Heatwave",21.1,"Prince_George"
1940,"09-29","Max_Temp_Year",23.9,19.96,"Higher",9,"Heatwave",23.9,"Prince_George"
1940,"09-30","Max_Temp_Year",18.9,19.32,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-01","Max_Temp_Year",12.8,18.9,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-02","Max_Temp_Year",14.4,18.76,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-03","Max_Temp_Year",15.6,18.36,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-04","Max_Temp_Year",15.6,18.46,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-05","Max_Temp_Year",16.1,18.3,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-06","Max_Temp_Year",17.2,18.3,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-07","Max_Temp_Year",15,18.3,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-08","Max_Temp_Year",15,18.2,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-09","Max_Temp_Year",13.3,18.1,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-10","Max_Temp_Year",16.1,17.78,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-11","Max_Temp_Year",13.9,17,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-12","Max_Temp_Year",13.9,16.7,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-13","Max_Temp_Year",7.2,16.1,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-14","Max_Temp_Year",15,15.42,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-15","Max_Temp_Year",13.3,15,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-16","Max_Temp_Year",10.6,14.96,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-17","Max_Temp_Year",9.4,14.4,"Not Higher",18,"Not Higher",NA,"Prince_George"
1940,"10-18","Max_Temp_Year",16.7,14.1,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"10-19","Max_Temp_Year",19.4,13.9,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"10-20","Max_Temp_Year",21.1,13.86,"Not Higher",3,"Not Higher",NA,"Prince_George"
1940,"10-21","Max_Temp_Year",11.1,13.8,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-22","Max_Temp_Year",11.1,13.3,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-23","Max_Temp_Year",12.8,12.9,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-24","Max_Temp_Year",12.8,12.8,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-25","Max_Temp_Year",10.6,12.8,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-26","Max_Temp_Year",10,12.6,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-27","Max_Temp_Year",8.3,12.3,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-28","Max_Temp_Year",1.7,12.2,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-29","Max_Temp_Year",8.3,12.2,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-30","Max_Temp_Year",11.1,12.16,"Not Higher",11,"Not Higher",NA,"Prince_George"
1940,"10-31","Max_Temp_Year",10,11.7,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"04-01","Max_Temp_Year",18.9,13.56,"Not Higher",3,"Not Higher",NA,"Prince_George"
1941,"04-02","Max_Temp_Year",14.4,13.66,"Not Higher",3,"Not Higher",NA,"Prince_George"
1941,"04-03","Max_Temp_Year",18.3,13.86,"Not Higher",3,"Not Higher",NA,"Prince_George"
1941,"04-04","Max_Temp_Year",11.7,13.96,"Not Higher",1,"Not Higher",NA,"Prince_George"
1941,"04-05","Max_Temp_Year",15,14.4,"Higher",5,"Heatwave",15,"Prince_George"
1941,"04-06","Max_Temp_Year",16.1,14.4,"Higher",5,"Heatwave",16.1,"Prince_George"
1941,"04-07","Max_Temp_Year",18.9,14.7,"Higher",5,"Heatwave",18.9,"Prince_George"
1941,"04-08","Max_Temp_Year",18.3,15,"Higher",5,"Heatwave",18.3,"Prince_George"
1941,"04-09","Max_Temp_Year",17.2,15,"Higher",5,"Heatwave",17.2,"Prince_George"
1941,"04-10","Max_Temp_Year",11.7,15,"Not Higher",1,"Not Higher",NA,"Prince_George"
1941,"04-11","Max_Temp_Year",15.6,15,"Not Higher",1,"Not Higher",NA,"Prince_George"
1941,"04-12","Max_Temp_Year",12.2,15,"Not Higher",1,"Not Higher",NA,"Prince_George"
1941,"04-13","Max_Temp_Year",15.6,15.22,"Not Higher",1,"Not Higher",NA,"Prince_George"
1941,"04-14","Max_Temp_Year",8.9,15.3,"Not Higher",4,"Not Higher",NA,"Prince_George"
1941,"04-15","Max_Temp_Year",7.8,15.56,"Not Higher",4,"Not Higher",NA,"Prince_George"
1941,"04-16","Max_Temp_Year",11.1,15.56,"Not Higher",4,"Not Higher",NA,"Prince_George"
1941,"04-17","Max_Temp_Year",15.6,15.82,"Not Higher",4,"Not Higher",NA,"Prince_George"
1941,"04-18","Max_Temp_Year",18.3,16.1,"Higher",12,"Heatwave",18.3,"Prince_George"
1941,"04-19","Max_Temp_Year",20.6,17.1,"Higher",12,"Heatwave",20.6,"Prince_George"
1941,"04-20","Max_Temp_Year",20.6,17.26,"Higher",12,"Heatwave",20.6,"Prince_George"
1941,"04-21","Max_Temp_Year",20,17.8,"Higher",12,"Heatwave",20,"Prince_George"
1941,"04-22","Max_Temp_Year",21.7,17.8,"Higher",12,"Heatwave",21.7,"Prince_George"
1941,"04-23","Max_Temp_Year",18.3,18.16,"Higher",12,"Heatwave",18.3,"Prince_George"
1941,"04-24","Max_Temp_Year",20.6,18.3,"Higher",12,"Heatwave",20.6,"Prince_George"
1941,"04-25","Max_Temp_Year",23.3,18.8,"Higher",12,"Heatwave",23.3,"Prince_George"
1941,"04-26","Max_Temp_Year",25.6,18.9,"Higher",12,"Heatwave",25.6,"Prince_George"
1941,"04-27","Max_Temp_Year",21.7,19.16,"Higher",12,"Heatwave",21.7,"Prince_George"
1941,"04-28","Max_Temp_Year",20.6,19.4,"Higher",12,"Heatwave",20.6,"Prince_George"
1941,"04-29","Max_Temp_Year",20.6,19.4,"Higher",12,"Heatwave",20.6,"Prince_George"
1941,"04-30","Max_Temp_Year",17.8,19.4,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-01","Max_Temp_Year",16.1,19.9,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-02","Max_Temp_Year",20,20.26,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-03","Max_Temp_Year",12.8,20.5,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-04","Max_Temp_Year",16.1,20.6,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-05","Max_Temp_Year",17.8,21.06,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-06","Max_Temp_Year",15.6,21.06,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-07","Max_Temp_Year",16.7,20.84,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-08","Max_Temp_Year",16.7,21.06,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-09","Max_Temp_Year",17.8,21.1,"Not Higher",10,"Not Higher",NA,"Prince_George"
1941,"05-10","Max_Temp_Year",21.7,21.1,"Not Higher",1,"Not Higher",NA,"Prince_George"
1941,"05-11","Max_Temp_Year",13.9,21.56,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-12","Max_Temp_Year",18.3,22.2,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-13","Max_Temp_Year",16.7,22.2,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-14","Max_Temp_Year",18.3,22.36,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-15","Max_Temp_Year",14.4,22.76,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-16","Max_Temp_Year",17.8,22.72,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-17","Max_Temp_Year",16.1,22.3,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-18","Max_Temp_Year",13.9,22.2,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-19","Max_Temp_Year",13.9,22.2,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-20","Max_Temp_Year",13.9,22.3,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-21","Max_Temp_Year",17.8,22.64,"Not Higher",11,"Not Higher",NA,"Prince_George"
1941,"05-22","Max_Temp_Year",24.4,23.1,"Not Higher",1,"Not Higher",NA,"Prince_George"
1941,"05-23","Max_Temp_Year",21.1,23.3,"Not Higher",7,"Not Higher",NA,"Prince_George"
1941,"05-24","Max_Temp_Year",20,23.3,"Not Higher",7,"Not Higher",NA,"Prince_George"
