x,y,SPEED_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,STATION_NAME,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,LOCAL_DAY,MIN_TEMPERATURE_FLAG,ID,LOCAL_MONTH,TOTAL_SNOW_FLAG,PROVINCE_CODE,TOTAL_SNOW,LOCAL_YEAR,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,SNOW_ON_GROUND
-119.37777777777778,49.95722222222222,0,,,,2013-05-26 00:00:00,0,,,,,,KELOWNA,0,,,19.7,,6.2,26,,1123939.2013.5.26,5,M,BC,,2013,,M,,11.8,3.9,1123939,0.8,
-119.37777777777778,49.95722222222222,0,,,,2013-05-27 00:00:00,0,,,,,,KELOWNA,0,,,15.8,,5.7,27,,1123939.2013.5.27,5,M,BC,,2013,,M,,12.3,8.8,1123939,6.3,
-119.37777777777778,49.95722222222222,0,,,,2013-05-28 00:00:00,0,,,,,,KELOWNA,0,,,20.2,,2.7,28,,1123939.2013.5.28,5,M,BC,,2013,,M,,15.3,10.4,1123939,4.8,
-119.37777777777778,49.95722222222222,0,,,,2013-05-29 00:00:00,0,,,,,,KELOWNA,0,,,17.9,,3.8,29,,1123939.2013.5.29,5,M,BC,,2013,,M,,14.2,10.4,1123939,5.9,
-119.37777777777778,49.95722222222222,0,,,,2013-05-30 00:00:00,0,,,,,,KELOWNA,0,,,19.5,,3.6,30,,1123939.2013.5.30,5,M,BC,,2013,,M,,14.4,9.3,1123939,2.3,
-119.37777777777778,49.95722222222222,0,,,,2013-05-31 00:00:00,0,,,,,,KELOWNA,0,,,20.5,,6,31,,1123939.2013.5.31,5,M,BC,,2013,,M,,12,3.4,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-01 00:00:00,0,,,,,,KELOWNA,0,,,19.1,,5.7,1,,1123939.2013.6.1,6,M,BC,,2013,,M,,12.3,5.4,1123939,0.3,
-119.37777777777778,49.95722222222222,0,,,,2013-06-02 00:00:00,0,,,,,,KELOWNA,0,,,19.3,,3.6,2,,1123939.2013.6.2,6,M,BC,,2013,,M,,14.4,9.4,1123939,0.5,
-119.37777777777778,49.95722222222222,0,,,,2013-06-03 00:00:00,0,,,,,,KELOWNA,0,,,23.5,,3.3,3,,1123939.2013.6.3,6,M,BC,,2013,,M,,14.7,5.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-04 00:00:00,0,,,,,,KELOWNA,0,,,26.8,,1.4,4,,1123939.2013.6.4,6,M,BC,,2013,,M,,16.6,6.4,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-05 00:00:00,1.5,,,,,,KELOWNA,0,,,27.4,,0,5,,1123939.2013.6.5,6,M,BC,,2013,,M,,19.5,11.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-06 00:00:00,0,,,,,,KELOWNA,0,,,28,,0.4,6,,1123939.2013.6.6,6,M,BC,,2013,,M,,17.6,7.2,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-07 00:00:00,2.4,,,,,,KELOWNA,0,,,25.8,,0,7,,1123939.2013.6.7,6,M,BC,,2013,,M,,20.4,14.9,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-08 00:00:00,0,,,,,,KELOWNA,0,,,23.2,,2.7,8,,1123939.2013.6.8,6,M,BC,,2013,,M,,15.3,7.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-09 00:00:00,0,,,,,,KELOWNA,0,,,22,,3.3,9,,1123939.2013.6.9,6,M,BC,,2013,,M,,14.7,7.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-10 00:00:00,0,,,,,,KELOWNA,0,,,23.3,,3.3,10,,1123939.2013.6.10,6,M,BC,,2013,,M,,14.7,6.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-11 00:00:00,0,,,,,,KELOWNA,0,,,23.9,,2.7,11,,1123939.2013.6.11,6,M,BC,,2013,,M,,15.3,6.6,1123939,4,
-119.37777777777778,49.95722222222222,0,,,,2013-06-12 00:00:00,0,,,,,,KELOWNA,0,,,21.9,,4.6,12,,1123939.2013.6.12,6,M,BC,,2013,,M,,13.4,4.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-13 00:00:00,0,,,,,,KELOWNA,0,,,21.9,,2.8,13,,1123939.2013.6.13,6,M,BC,,2013,,M,,15.2,8.4,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-14 00:00:00,0,,,,,,KELOWNA,0,,,21.8,,1.5,14,,1123939.2013.6.14,6,M,BC,,2013,,M,,16.5,11.2,1123939,5.3,
-119.37777777777778,49.95722222222222,0,,,,2013-06-15 00:00:00,0,,,,,,KELOWNA,0,,,24.7,,2.3,15,,1123939.2013.6.15,6,M,BC,,2013,,M,,15.7,6.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-16 00:00:00,0.1,,,,,,KELOWNA,0,,,28,,0,16,,1123939.2013.6.16,6,M,BC,,2013,,M,,18.1,8.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-17 00:00:00,1.4,,,,,,KELOWNA,0,,,24.5,,0,17,,1123939.2013.6.17,6,M,BC,,2013,,M,,19.4,14.2,1123939,6.1,
-119.37777777777778,49.95722222222222,0,,,,2013-06-18 00:00:00,0,,,,,,KELOWNA,0,,,20.4,,1.9,18,,1123939.2013.6.18,6,M,BC,,2013,,M,,16.1,11.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-19 00:00:00,0,,,,,,KELOWNA,0,,,15.8,,4.2,19,,1123939.2013.6.19,6,M,BC,,2013,,M,,13.8,11.8,1123939,10.5,
-119.37777777777778,49.95722222222222,0,,,,2013-06-20 00:00:00,0,,,,,,KELOWNA,0,,,15.5,,4.7,20,,1123939.2013.6.20,6,M,BC,,2013,,M,,13.3,11,1123939,23.4,
-119.37777777777778,49.95722222222222,0,,,,2013-06-21 00:00:00,0,,,,,,KELOWNA,0,,,20.9,,2.2,21,,1123939.2013.6.21,6,M,BC,,2013,,M,,15.8,10.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-22 00:00:00,0,,,,,,KELOWNA,0,,,23,,1.1,22,,1123939.2013.6.22,6,M,BC,,2013,,M,,16.9,10.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-23 00:00:00,1.5,,,,,,KELOWNA,0,,,25.8,,0,23,,1123939.2013.6.23,6,M,BC,,2013,,M,,19.5,13.2,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-24 00:00:00,0,,,,,,KELOWNA,0,,,20.4,,0.7,24,,1123939.2013.6.24,6,M,BC,,2013,,M,,17.3,14.2,1123939,12.8,
-119.37777777777778,49.95722222222222,0,,,,2013-06-25 00:00:00,0,,,,,,KELOWNA,0,,,20.5,,1.2,25,,1123939.2013.6.25,6,M,BC,,2013,,M,,16.8,13.1,1123939,1.8,
-119.37777777777778,49.95722222222222,0,,,,2013-06-26 00:00:00,0,,,,,,KELOWNA,0,,,21.3,,1.3,26,,1123939.2013.6.26,6,M,BC,,2013,,M,,16.7,12,1123939,4.8,
-119.37777777777778,49.95722222222222,0,,,,2013-06-27 00:00:00,0,,,,,,KELOWNA,0,,,21.1,,2.3,27,,1123939.2013.6.27,6,M,BC,,2013,,M,,15.7,10.3,1123939,0.6,
-119.37777777777778,49.95722222222222,0,,,,2013-06-28 00:00:00,0.7,,,,,,KELOWNA,0,,,26.6,,0,28,,1123939.2013.6.28,6,M,BC,,2013,,M,,18.7,10.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-06-29 00:00:00,1.2,,,,,,KELOWNA,0,,,24.8,,0,29,,1123939.2013.6.29,6,M,BC,,2013,,M,,19.2,13.5,1123939,1.5,
-119.37777777777778,49.95722222222222,0,,,,2013-06-30 00:00:00,4.5,,,,,,KELOWNA,0,,,31.8,,0,30,,1123939.2013.6.30,6,M,BC,,2013,,M,,22.5,13.2,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-01 00:00:00,5.8,,,,,,KELOWNA,0,,,33.5,,0,1,,1123939.2013.7.1,7,M,BC,,2013,,M,,23.8,14.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-02 00:00:00,8.3,,,,,,KELOWNA,0,,,36.6,,0,2,,1123939.2013.7.2,7,M,BC,,2013,,M,,26.3,15.9,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-03 00:00:00,3.5,,,,,,KELOWNA,0,,,29.9,,0,3,,1123939.2013.7.3,7,M,BC,,2013,,M,,21.5,13.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-04 00:00:00,2.6,,,,,,KELOWNA,0,,,29.3,,0,4,,1123939.2013.7.4,7,M,BC,,2013,,M,,20.6,11.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-05 00:00:00,1.7,,,,,,KELOWNA,0,,,27.5,,0,5,,1123939.2013.7.5,7,M,BC,,2013,,M,,19.7,11.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-06 00:00:00,1.8,,,,,,KELOWNA,0,,,26.3,,0,6,,1123939.2013.7.6,7,M,BC,,2013,,M,,19.8,13.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-07 00:00:00,0,,,,,,KELOWNA,0,,,26.7,,0.5,7,,1123939.2013.7.7,7,M,BC,,2013,,M,,17.5,8.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-08 00:00:00,3,,,,,,KELOWNA,0,,,28.4,,0,8,,1123939.2013.7.8,7,M,BC,,2013,,M,,21,13.5,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-09 00:00:00,,,,,M,,KELOWNA,0,M,M,,,,9,E,1123939.2013.7.9,7,M,BC,,2013,M,M,M,,10.9,1123939,,
-119.37777777777778,49.95722222222222,0,,,,2013-07-10 00:00:00,3.8,,,,,,KELOWNA,0,,,32.4,,0,10,,1123939.2013.7.10,7,M,BC,,2013,,M,,21.8,11.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-11 00:00:00,1,,,,,,KELOWNA,0,,,24.4,,0,11,,1123939.2013.7.11,7,M,BC,,2013,,M,,19,13.5,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-12 00:00:00,0,,,,,,KELOWNA,0,,,23,,3.2,12,,1123939.2013.7.12,7,M,BC,,2013,,M,,14.8,6.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-13 00:00:00,0,,,,,,KELOWNA,0,,,26,,1.6,13,,1123939.2013.7.13,7,M,BC,,2013,,M,,16.4,6.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-14 00:00:00,1,,,,,,KELOWNA,0,,,30.3,,0,14,,1123939.2013.7.14,7,M,BC,,2013,,M,,19,7.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-15 00:00:00,0,,,,,,KELOWNA,0,,,23.8,,1.4,15,,1123939.2013.7.15,7,M,BC,,2013,,M,,16.6,9.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-16 00:00:00,0,,,,,,KELOWNA,0,,,29.6,,0.2,16,,1123939.2013.7.16,7,M,BC,,2013,,M,,17.8,5.9,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-17 00:00:00,1.1,,,,,,KELOWNA,0,,,24.2,,0,17,,1123939.2013.7.17,7,M,BC,,2013,,M,,19.1,13.9,1123939,4.9,
-119.37777777777778,49.95722222222222,0,,,,2013-07-18 00:00:00,2.8,,,,,,KELOWNA,0,,,29,,0,18,,1123939.2013.7.18,7,M,BC,,2013,,M,,20.8,12.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-19 00:00:00,4.9,,,,,,KELOWNA,0,,,33.3,,0,19,,1123939.2013.7.19,7,M,BC,,2013,,M,,22.9,12.5,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-20 00:00:00,5.2,,,,,,KELOWNA,0,,,33.7,,0,20,,1123939.2013.7.20,7,M,BC,,2013,,M,,23.2,12.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-21 00:00:00,5.7,,,,,,KELOWNA,0,,,33.6,,0,21,,1123939.2013.7.21,7,M,BC,,2013,,M,,23.7,13.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-22 00:00:00,5.8,,,,,,KELOWNA,0,,,33.1,,0,22,,1123939.2013.7.22,7,M,BC,,2013,,M,,23.8,14.4,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-23 00:00:00,5.6,,,,,,KELOWNA,0,,,34.1,,0,23,,1123939.2013.7.23,7,M,BC,,2013,,M,,23.6,13,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-24 00:00:00,5.2,,,,,,KELOWNA,0,,,34.7,,0,24,,1123939.2013.7.24,7,M,BC,,2013,,M,,23.2,11.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-25 00:00:00,5.6,,,,,,KELOWNA,0,,,35.5,,0,25,,1123939.2013.7.25,7,M,BC,,2013,,M,,23.6,11.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-26 00:00:00,3.8,,,,,,KELOWNA,0,,,34,,0,26,,1123939.2013.7.26,7,M,BC,,2013,,M,,21.8,9.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-27 00:00:00,2.1,,,,,,KELOWNA,0,,,28.4,,0,27,,1123939.2013.7.27,7,M,BC,,2013,,M,,20.1,11.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-28 00:00:00,0,,,,,,KELOWNA,0,,,27.7,,0,28,,1123939.2013.7.28,7,M,BC,,2013,,M,,18,8.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-29 00:00:00,0.3,,,,,,KELOWNA,0,,,27.8,,0,29,,1123939.2013.7.29,7,M,BC,,2013,,M,,18.3,8.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-30 00:00:00,1.2,,,,,,KELOWNA,0,,,30.2,,0,30,,1123939.2013.7.30,7,M,BC,,2013,,M,,19.2,8.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-07-31 00:00:00,3.3,,,,,,KELOWNA,0,,,32.2,,0,31,,1123939.2013.7.31,7,M,BC,,2013,,M,,21.3,10.4,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-01 00:00:00,5.9,,,,,,KELOWNA,0,,,30.2,,0,1,,1123939.2013.8.1,8,M,BC,,2013,,M,,23.9,17.5,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-02 00:00:00,2.2,,,,,,KELOWNA,0,,,24.4,,0,2,,1123939.2013.8.2,8,M,BC,,2013,,M,,20.2,16,1123939,1.9,
-119.37777777777778,49.95722222222222,0,,,,2013-08-03 00:00:00,3.2,,,,,,KELOWNA,0,,,27.4,,0,3,,1123939.2013.8.3,8,M,BC,,2013,,M,,21.2,15,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-04 00:00:00,4.1,,,,,,KELOWNA,0,,,27.4,,0,4,,1123939.2013.8.4,8,M,BC,,2013,,M,,22.1,16.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-05 00:00:00,2.4,,,,,,KELOWNA,0,,,30.1,,0,5,,1123939.2013.8.5,8,M,BC,,2013,,M,,20.4,10.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-06 00:00:00,4,,,,,,KELOWNA,0,,,33.6,,0,6,,1123939.2013.8.6,8,M,BC,,2013,,M,,22,10.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-07 00:00:00,3.8,,,,,,KELOWNA,0,,,32,,0,7,,1123939.2013.8.7,8,M,BC,,2013,,M,,21.8,11.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-08 00:00:00,4.7,,,,,,KELOWNA,0,,,33.1,,0,8,,1123939.2013.8.8,8,M,BC,,2013,,M,,22.7,12.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-09 00:00:00,5.9,,,,,,KELOWNA,0,,,35,,0,9,,1123939.2013.8.9,8,M,BC,,2013,,M,,23.9,12.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-10 00:00:00,5.1,,,,,,KELOWNA,0,,,31.4,,0,10,,1123939.2013.8.10,8,M,BC,,2013,,M,,23.1,14.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-11 00:00:00,4,,,,,,KELOWNA,0,,,31,,0,11,,1123939.2013.8.11,8,M,BC,,2013,,M,,22,12.9,1123939,0.8,
-119.37777777777778,49.95722222222222,0,,,,2013-08-12 00:00:00,4.8,,,,,,KELOWNA,0,,,32.1,,0,12,,1123939.2013.8.12,8,M,BC,,2013,,M,,22.8,13.5,1123939,2.3,
-119.37777777777778,49.95722222222222,0,,,,2013-08-13 00:00:00,4.3,,,,,,KELOWNA,0,,,32.4,,0,13,,1123939.2013.8.13,8,M,BC,,2013,,M,,22.3,12.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-14 00:00:00,3.1,,,,,,KELOWNA,0,,,31,,0,14,,1123939.2013.8.14,8,M,BC,,2013,,M,,21.1,11.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-15 00:00:00,6,,,,,,KELOWNA,0,,,30.7,,0,15,,1123939.2013.8.15,8,M,BC,,2013,,M,,24,17.2,1123939,2.3,
-119.37777777777778,49.95722222222222,0,,,,2013-08-16 00:00:00,2.5,,,,,,KELOWNA,0,,,29.4,,0,16,,1123939.2013.8.16,8,M,BC,,2013,,M,,20.5,11.5,1123939,1,
-119.37777777777778,49.95722222222222,0,,,,2013-08-17 00:00:00,3.9,,,,,,KELOWNA,0,,,29.6,,0,17,,1123939.2013.8.17,8,M,BC,,2013,,M,,21.9,14.2,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-18 00:00:00,0.8,,,,,,KELOWNA,0,,,27.8,,0,18,,1123939.2013.8.18,8,M,BC,,2013,,M,,18.8,9.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-19 00:00:00,1,,,,,,KELOWNA,0,,,27.8,,0,19,,1123939.2013.8.19,8,M,BC,,2013,,M,,19,10.2,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-20 00:00:00,0,,,,,,KELOWNA,0,,,25.5,,1.3,20,,1123939.2013.8.20,8,M,BC,,2013,,M,,16.7,7.9,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-21 00:00:00,0,,,,,,KELOWNA,0,,,28.6,,0.8,21,,1123939.2013.8.21,8,M,BC,,2013,,M,,17.2,5.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-22 00:00:00,0.5,,,,,,KELOWNA,0,,,29.3,,0,22,,1123939.2013.8.22,8,M,BC,,2013,,M,,18.5,7.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-23 00:00:00,0,,,,,,KELOWNA,0,,,22.4,,0.2,23,,1123939.2013.8.23,8,M,BC,,2013,,M,,17.8,13.1,1123939,2.8,
-119.37777777777778,49.95722222222222,0,,,,2013-08-24 00:00:00,1.1,,,,,,KELOWNA,0,,,27.3,,0,24,,1123939.2013.8.24,8,M,BC,,2013,,M,,19.1,10.9,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-25 00:00:00,0.4,,,,,,KELOWNA,0,,,27,,0,25,,1123939.2013.8.25,8,M,BC,,2013,,M,,18.4,9.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-26 00:00:00,0.8,,,,,,KELOWNA,0,,,22.3,,0,26,,1123939.2013.8.26,8,M,BC,,2013,,M,,18.8,15.2,1123939,3.9,
-119.37777777777778,49.95722222222222,0,,,,2013-08-27 00:00:00,1.6,,,,,,KELOWNA,0,,,25,,0,27,,1123939.2013.8.27,8,M,BC,,2013,,M,,19.6,14.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-28 00:00:00,0,,,,,,KELOWNA,0,,,21.5,,1.1,28,,1123939.2013.8.28,8,M,BC,,2013,,M,,16.9,12.2,1123939,0.3,
-119.37777777777778,49.95722222222222,0,,,,2013-08-29 00:00:00,0.3,,,,,,KELOWNA,0,,,23.6,,0,29,,1123939.2013.8.29,8,M,BC,,2013,,M,,18.3,13,1123939,4.8,
-119.37777777777778,49.95722222222222,0,,,,2013-08-30 00:00:00,0.6,,,,,,KELOWNA,0,,,25.4,,0,30,,1123939.2013.8.30,8,M,BC,,2013,,M,,18.6,11.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-08-31 00:00:00,0,,,,,,KELOWNA,0,,,26.2,,1.4,31,,1123939.2013.8.31,8,M,BC,,2013,,M,,16.6,7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-01 00:00:00,0.6,,,,,,KELOWNA,0,,,29.6,,0,1,,1123939.2013.9.1,9,M,BC,,2013,,M,,18.6,7.6,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-02 00:00:00,2.8,,,,,,KELOWNA,0,,,31.8,,0,2,,1123939.2013.9.2,9,M,BC,,2013,,M,,20.8,9.7,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-03 00:00:00,2.9,,,,,,KELOWNA,0,,,29.3,,0,3,,1123939.2013.9.3,9,M,BC,,2013,,M,,20.9,12.5,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-04 00:00:00,0,,,,,,KELOWNA,0,,,22,,1.1,4,,1123939.2013.9.4,9,M,BC,,2013,,M,,16.9,11.7,1123939,7.6,
-119.37777777777778,49.95722222222222,0,,,,2013-09-05 00:00:00,0.7,,,,,,KELOWNA,0,,,24,,0,5,,1123939.2013.9.5,9,M,BC,,2013,,M,,18.7,13.3,1123939,2,
-119.37777777777778,49.95722222222222,0,,,,2013-09-06 00:00:00,0,,,,,,KELOWNA,0,,,18.7,,1.7,6,,1123939.2013.9.6,9,M,BC,,2013,,M,,16.3,13.9,1123939,13.9,
-119.37777777777778,49.95722222222222,0,,,,2013-09-07 00:00:00,0,,,,,,KELOWNA,0,,,20.4,,1.6,7,,1123939.2013.9.7,9,M,BC,,2013,,M,,16.4,12.4,1123939,4.4,
-119.37777777777778,49.95722222222222,0,,,,2013-09-08 00:00:00,0,,,,,,KELOWNA,0,,,24.5,,0.1,8,,1123939.2013.9.8,9,M,BC,,2013,,M,,17.9,11.3,1123939,1.3,
-119.37777777777778,49.95722222222222,0,,,,2013-09-09 00:00:00,1,,,,,,KELOWNA,0,,,26.7,,0,9,,1123939.2013.9.9,9,M,BC,,2013,,M,,19,11.2,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-10 00:00:00,1.1,,,,,,KELOWNA,0,,,27.2,,0,10,,1123939.2013.9.10,9,M,BC,,2013,,M,,19.1,10.9,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-11 00:00:00,0.3,,,,,,KELOWNA,0,,,28.2,,0,11,,1123939.2013.9.11,9,M,BC,,2013,,M,,18.3,8.3,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-12 00:00:00,2.5,,,,,,KELOWNA,0,,,30.6,,0,12,,1123939.2013.9.12,9,M,BC,,2013,,M,,20.5,10.4,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-13 00:00:00,2.9,,,,,,KELOWNA,0,,,30.7,,0,13,,1123939.2013.9.13,9,M,BC,,2013,,M,,20.9,11.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-14 00:00:00,1.6,,,,,,KELOWNA,0,,,29.1,,0,14,,1123939.2013.9.14,9,M,BC,,2013,,M,,19.6,10.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-15 00:00:00,2.4,,,,,,KELOWNA,0,,,29.6,,0,15,,1123939.2013.9.15,9,M,BC,,2013,,M,,20.4,11.2,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-16 00:00:00,0.2,,,,,,KELOWNA,0,,,23.9,,0,16,,1123939.2013.9.16,9,M,BC,,2013,,M,,18.2,12.5,1123939,17.9,
-119.37777777777778,49.95722222222222,0,,,,2013-09-17 00:00:00,0,,,,,,KELOWNA,0,,,20.7,,3.1,17,,1123939.2013.9.17,9,M,BC,,2013,,M,,14.9,9.1,1123939,0.5,
-119.37777777777778,49.95722222222222,0,,,,2013-09-18 00:00:00,0,,,,,,KELOWNA,0,,,21.1,,2.5,18,,1123939.2013.9.18,9,M,BC,,2013,,M,,15.5,9.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-19 00:00:00,0,,,,,,KELOWNA,0,,,20.3,,5.9,19,,1123939.2013.9.19,9,M,BC,,2013,,M,,12.1,3.8,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-20 00:00:00,0,,,,,,KELOWNA,0,,,21.4,,4.8,20,,1123939.2013.9.20,9,M,BC,,2013,,M,,13.2,5,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-21 00:00:00,0,,,,,,KELOWNA,0,,,21.6,,2.3,21,,1123939.2013.9.21,9,M,BC,,2013,,M,,15.7,9.7,1123939,5.5,
-119.37777777777778,49.95722222222222,0,,,,2013-09-22 00:00:00,0,,,,,,KELOWNA,0,,,15.9,,6.8,22,,1123939.2013.9.22,9,M,BC,,2013,,M,,11.2,6.5,1123939,1.1,
-119.37777777777778,49.95722222222222,0,,,,2013-09-23 00:00:00,0,,,,,,KELOWNA,0,,,16.7,,5.9,23,,1123939.2013.9.23,9,M,BC,,2013,,M,,12.1,7.5,1123939,1.8,
-119.37777777777778,49.95722222222222,0,,,,2013-09-24 00:00:00,0,,,,,,KELOWNA,0,,,16.7,,8.6,24,,1123939.2013.9.24,9,M,BC,,2013,,M,,9.4,2.1,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-25 00:00:00,0,,,,,,KELOWNA,0,,,17.4,,9.3,25,,1123939.2013.9.25,9,M,BC,,2013,,M,,8.7,0,1123939,0,
-119.37777777777778,49.95722222222222,0,,,,2013-09-26 00:00:00,0,,,,,,KELOWNA,0,,,15.9,,7.6,26,,1123939.2013.9.26,9,M,BC,,2013,,M,,10.4,4.8,1123939,1.5,
-119.37777777777778,49.95722222222222,0,,,,2013-09-27 00:00:00,0,,,,,,KELOWNA,0,,,12.2,,11.3,27,,1123939.2013.9.27,9,M,BC,,2013,,M,,6.7,1.2,1123939,3,
-119.37777777777778,49.95722222222222,0,,,,2013-09-28 00:00:00,0,,,,,,KELOWNA,0,,,13.9,,8.4,28,,1123939.2013.9.28,9,M,BC,,2013,,M,,9.6,5.3,1123939,3.6,
-119.37777777777778,49.95722222222222,0,,,,2013-09-29 00:00:00,0,,,,,,KELOWNA,0,,,13.7,,8.4,29,,1123939.2013.9.29,9,M,BC,,2013,,M,,9.6,5.5,1123939,1,
