x,y,SPEED_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,STATION_NAME,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,LOCAL_DAY,MIN_TEMPERATURE_FLAG,ID,LOCAL_MONTH,TOTAL_SNOW_FLAG,PROVINCE_CODE,TOTAL_SNOW,LOCAL_YEAR,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,SNOW_ON_GROUND
-119.37777777777778,49.95611111111111,,,,,1968-11-13 00:00:00,0,,,,,0,KELOWNA A,,,T,7.2,,14.9,13,,1123970.1968.11.13,11,,BC,0,1968,,T,,3.1,-1.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-14 00:00:00,0,,,,,0,KELOWNA A,,,,4.4,,17.4,14,,1123970.1968.11.14,11,,BC,0,1968,,,,0.6,-3.3,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-15 00:00:00,0,,,,,0,KELOWNA A,,,,2.2,,16.9,15,,1123970.1968.11.15,11,,BC,0.8,1968,,,,1.1,0,1123970,0.8,
-119.37777777777778,49.95611111111111,,,,,1968-11-16 00:00:00,0,,,,,0,KELOWNA A,,,,1.7,,19.1,16,,1123970.1968.11.16,11,,BC,0,1968,,,,-1.1,-3.9,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-17 00:00:00,0,,,,,0,KELOWNA A,,,,-1.1,,22.7,17,,1123970.1968.11.17,11,,BC,1.3,1968,,,,-4.7,-8.3,1123970,1.3,
-119.37777777777778,49.95611111111111,,,,,1968-11-18 00:00:00,0,,,,,0,KELOWNA A,,,,3.3,,17.4,18,,1123970.1968.11.18,11,,BC,0,1968,,,,0.6,-2.2,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-19 00:00:00,0,,,,,0.3,KELOWNA A,,,,6.1,,14.6,19,,1123970.1968.11.19,11,,BC,0,1968,,,,3.4,0.6,1123970,0.3,
-119.37777777777778,49.95611111111111,,,,,1968-11-20 00:00:00,0,,,,,0.8,KELOWNA A,,,,10,,11.9,20,,1123970.1968.11.20,11,,BC,0,1968,,,,6.1,2.2,1123970,0.8,
-119.37777777777778,49.95611111111111,,,,,1968-11-21 00:00:00,0,,,,,0.5,KELOWNA A,,,,9.4,,13.6,21,,1123970.1968.11.21,11,,BC,0,1968,,,,4.4,-0.6,1123970,0.5,
-119.37777777777778,49.95611111111111,,,,,1968-11-22 00:00:00,0,,,,,0,KELOWNA A,,,,12.2,,12.2,22,,1123970.1968.11.22,11,,BC,0,1968,,,,5.8,-0.6,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-23 00:00:00,0,,,,,0,KELOWNA A,,,,10.6,,13.5,23,,1123970.1968.11.23,11,,BC,0,1968,,,,4.5,-1.7,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-24 00:00:00,0,,,,,0,KELOWNA A,,,,3.3,,19.2,24,,1123970.1968.11.24,11,,BC,0,1968,,,,-1.2,-5.6,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-25 00:00:00,0,,,,,0,KELOWNA A,,,T,2.8,,19.7,25,,1123970.1968.11.25,11,T,BC,0,1968,,,,-1.7,-6.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-26 00:00:00,0,,,,,0,KELOWNA A,,,,7.2,,14.9,26,,1123970.1968.11.26,11,,BC,0,1968,,,,3.1,-1.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-27 00:00:00,0,,,,,0,KELOWNA A,,,,7.8,,15.5,27,,1123970.1968.11.27,11,,BC,0,1968,,,,2.5,-2.8,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-28 00:00:00,0,,,,,0,KELOWNA A,,,T,6.1,,17.4,28,,1123970.1968.11.28,11,,BC,0,1968,,T,,0.6,-5,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-11-29 00:00:00,0,,,,,1.3,KELOWNA A,,,,6.1,,16.3,29,,1123970.1968.11.29,11,,BC,1.5,1968,,,,1.7,-2.8,1123970,2.8,
-119.37777777777778,49.95611111111111,,,,,1968-11-30 00:00:00,0,,,,,0,KELOWNA A,,,,1.1,,20.5,30,,1123970.1968.11.30,11,,BC,0,1968,,,,-2.5,-6.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-01 00:00:00,0,,,,,0,KELOWNA A,,,T,3.3,,17.2,1,,1123970.1968.12.1,12,T,BC,0,1968,,,,0.8,-1.7,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-02 00:00:00,0,,,,,0,KELOWNA A,,,,3.3,,17.2,2,,1123970.1968.12.2,12,,BC,2.3,1968,,,,0.8,-1.7,1123970,2.3,
-119.37777777777778,49.95611111111111,,,,,1968-12-03 00:00:00,0,,,,,3.6,KELOWNA A,,,,6.7,,15.2,3,,1123970.1968.12.3,12,,BC,0,1968,,,,2.8,-1.1,1123970,3.6,
-119.37777777777778,49.95611111111111,,,,,1968-12-04 00:00:00,0,,,,,0,KELOWNA A,,,,-0.6,,22.5,4,,1123970.1968.12.4,12,,BC,0,1968,,,,-4.5,-8.3,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-05 00:00:00,0,,,,,0,KELOWNA A,,,T,2.2,,20.8,5,,1123970.1968.12.5,12,T,BC,0,1968,,,,-2.8,-7.8,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-06 00:00:00,0,,,,,0,KELOWNA A,,,T,-1.1,,23.3,6,,1123970.1968.12.6,12,T,BC,0,1968,,,,-5.3,-9.4,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-07 00:00:00,0,,,,,0,KELOWNA A,,,,2.8,,19.1,7,,1123970.1968.12.7,12,,BC,6.1,1968,,,,-1.1,-5,1123970,6.1,
-119.37777777777778,49.95611111111111,,,,,1968-12-08 00:00:00,0,,,,,0,KELOWNA A,,,,5,,16.6,8,,1123970.1968.12.8,12,,BC,0,1968,,,,1.4,-2.2,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-09 00:00:00,0,,,,,1.3,KELOWNA A,,,,2.2,,18.3,9,,1123970.1968.12.9,12,,BC,2.5,1968,,,,-0.3,-2.8,1123970,3.8,
-119.37777777777778,49.95611111111111,,,,,1968-12-10 00:00:00,0,,,,,2,KELOWNA A,,,,2.8,,17.4,10,,1123970.1968.12.10,12,,BC,0,1968,,,,0.6,-1.7,1123970,2,
-119.37777777777778,49.95611111111111,,,,,1968-12-11 00:00:00,0,,,,,0,KELOWNA A,,,,2.2,,18,11,,1123970.1968.12.11,12,,BC,0,1968,,,,0,-2.2,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-12 00:00:00,0,,,,,0,KELOWNA A,,,,-2.2,,23.8,12,,1123970.1968.12.12,12,,BC,0,1968,,,,-5.8,-9.4,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-13 00:00:00,0,,,,,0,KELOWNA A,,,T,-1.1,,24.1,13,,1123970.1968.12.13,12,T,BC,0,1968,,,,-6.1,-11.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-14 00:00:00,0,,,,,0,KELOWNA A,,,,1.1,,19.7,14,,1123970.1968.12.14,12,,BC,0.5,1968,,,,-1.7,-4.4,1123970,0.5,
-119.37777777777778,49.95611111111111,,,,,1968-12-15 00:00:00,0,,,,,0,KELOWNA A,,,T,2.2,,18.3,15,,1123970.1968.12.15,12,T,BC,0,1968,,T,,-0.3,-2.8,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-16 00:00:00,0,,,,,0,KELOWNA A,,,,5,,15.8,16,,1123970.1968.12.16,12,,BC,0,1968,,,,2.2,-0.6,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-17 00:00:00,0,,,,,0,KELOWNA A,,,,0.6,,21.3,17,,1123970.1968.12.17,12,,BC,0.5,1968,,,,-3.3,-7.2,1123970,0.5,
-119.37777777777778,49.95611111111111,,,,,1968-12-18 00:00:00,0,,,,,0,KELOWNA A,,,T,1.1,,19.1,18,,1123970.1968.12.18,12,T,BC,0,1968,,,,-1.1,-3.3,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-19 00:00:00,0,,,,,0,KELOWNA A,,,,-0.6,,19.7,19,,1123970.1968.12.19,12,,BC,0,1968,,,,-1.7,-2.8,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-20 00:00:00,0,,,,,0,KELOWNA A,,,T,-4.4,,25.8,20,,1123970.1968.12.20,12,T,BC,0,1968,,,,-7.8,-11.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-21 00:00:00,0,,,,,0,KELOWNA A,,,T,-5.6,,25.5,21,,1123970.1968.12.21,12,T,BC,0,1968,,,,-7.5,-9.4,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-22 00:00:00,0,,,,,0,KELOWNA A,,,,-3.9,,23.6,22,,1123970.1968.12.22,12,,BC,2.5,1968,,,,-5.6,-7.2,1123970,2.5,
-119.37777777777778,49.95611111111111,,,,,1968-12-23 00:00:00,0,,,,,0,KELOWNA A,,,,-1.1,,21.4,23,,1123970.1968.12.23,12,,BC,7.1,1968,,,,-3.4,-5.6,1123970,7.1,
-119.37777777777778,49.95611111111111,,,,,1968-12-24 00:00:00,0,,,,,0,KELOWNA A,,,,0.6,,19.7,24,,1123970.1968.12.24,12,,BC,10.4,1968,,,,-1.7,-3.9,1123970,10.4,
-119.37777777777778,49.95611111111111,,,,,1968-12-25 00:00:00,0,,,,,0,KELOWNA A,,,,0.6,,19.1,25,,1123970.1968.12.25,12,,BC,11.2,1968,,,,-1.1,-2.8,1123970,11.2,
-119.37777777777778,49.95611111111111,,,,,1968-12-26 00:00:00,0,,,,,0,KELOWNA A,,,,-6.7,,27.2,26,,1123970.1968.12.26,12,,BC,5.1,1968,,,,-9.2,-11.7,1123970,5.1,
-119.37777777777778,49.95611111111111,,,,,1968-12-27 00:00:00,0,,,,,0,KELOWNA A,,,,-16.1,,36.1,27,,1123970.1968.12.27,12,,BC,0,1968,,,,-18.1,-20,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-28 00:00:00,0,,,,,0,KELOWNA A,,,T,-24.4,,43,28,,1123970.1968.12.28,12,T,BC,0,1968,,,,-25,-25.6,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-29 00:00:00,0,,,,,0,KELOWNA A,,,T,-25,,45.2,29,,1123970.1968.12.29,12,T,BC,0,1968,,,,-27.2,-29.4,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1968-12-30 00:00:00,0,,,,,0,KELOWNA A,,,,-22.2,,47.2,30,,1123970.1968.12.30,12,,BC,5.1,1968,,,,-29.2,-36.1,1123970,5.1,
-119.37777777777778,49.95611111111111,,,,,1968-12-31 00:00:00,0,,,,,0,KELOWNA A,,,,-12.2,,40,31,,1123970.1968.12.31,12,,BC,1.8,1968,,,,-22,-31.7,1123970,1.8,
-119.37777777777778,49.95611111111111,,,,,1969-01-01 00:00:00,0,,,,,0,KELOWNA A,,,,-9.4,,29.9,1,,1123970.1969.1.1,1,,BC,5.8,1969,,,,-11.9,-14.4,1123970,5.8,
-119.37777777777778,49.95611111111111,,,,,1969-01-02 00:00:00,0,,,,,0,KELOWNA A,,,,-6.7,,30.3,2,,1123970.1969.1.2,1,,BC,1.8,1969,,,,-12.3,-17.8,1123970,1.8,
-119.37777777777778,49.95611111111111,,,,,1969-01-03 00:00:00,0,,,,,0,KELOWNA A,,,,-1.7,,24.4,3,,1123970.1969.1.3,1,,BC,1.5,1969,,T,,-6.4,-11.1,1123970,1.5,
-119.37777777777778,49.95611111111111,,,,,1969-01-04 00:00:00,0,,,,,0,KELOWNA A,,,,0,,19.7,4,,1123970.1969.1.4,1,,BC,0,1969,,,,-1.7,-3.3,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-05 00:00:00,0,,,,,0,KELOWNA A,,,,-1.1,,20.5,5,,1123970.1969.1.5,1,,BC,0,1969,,,,-2.5,-3.9,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-06 00:00:00,0,,,,,0,KELOWNA A,,,,0.6,,20.2,6,,1123970.1969.1.6,1,,BC,2.8,1969,,,,-2.2,-5,1123970,2.8,
-119.37777777777778,49.95611111111111,,,,,1969-01-07 00:00:00,0,,,,,0,KELOWNA A,,,T,0.6,,20.5,7,,1123970.1969.1.7,1,T,BC,0,1969,,,,-2.5,-5.6,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-08 00:00:00,0,,,,,0,KELOWNA A,,,,-5.6,,29.4,8,,1123970.1969.1.8,1,,BC,4.3,1969,,,,-11.4,-17.2,1123970,4.3,
-119.37777777777778,49.95611111111111,,,,,1969-01-09 00:00:00,0,,,,,0,KELOWNA A,,,,-3.3,,23.3,9,,1123970.1969.1.9,1,,BC,6.6,1969,,,,-5.3,-7.2,1123970,6.6,
-119.37777777777778,49.95611111111111,,,,,1969-01-10 00:00:00,0,,,,,0,KELOWNA A,,,,-2.8,,25.8,10,,1123970.1969.1.10,1,,BC,0.5,1969,,,,-7.8,-12.8,1123970,0.5,
-119.37777777777778,49.95611111111111,,,,,1969-01-11 00:00:00,0,,,,,0,KELOWNA A,,,T,-6.1,,29.1,11,,1123970.1969.1.11,1,T,BC,0,1969,,,,-11.1,-16.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-12 00:00:00,0,,,,,0,KELOWNA A,,,,-8.3,,30,12,,1123970.1969.1.12,1,,BC,0.5,1969,,,,-12,-15.6,1123970,0.5,
-119.37777777777778,49.95611111111111,,,,,1969-01-13 00:00:00,0,,,,,0,KELOWNA A,,,,-4.4,,26.9,13,,1123970.1969.1.13,1,,BC,0.3,1969,,,,-8.9,-13.3,1123970,0.3,
-119.37777777777778,49.95611111111111,,,,,1969-01-14 00:00:00,0,,,,,0,KELOWNA A,,,T,1.1,,23.6,14,,1123970.1969.1.14,1,T,BC,0,1969,,,,-5.6,-12.2,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-15 00:00:00,0,,,,,0,KELOWNA A,,,,-4.4,,28,15,,1123970.1969.1.15,1,,BC,1,1969,,,,-10,-15.6,1123970,1,
-119.37777777777778,49.95611111111111,,,,,1969-01-16 00:00:00,0,,,,,0,KELOWNA A,,,,-3.3,,23.8,16,,1123970.1969.1.16,1,,BC,1.8,1969,,,,-5.8,-8.3,1123970,1.8,
-119.37777777777778,49.95611111111111,,,,,1969-01-17 00:00:00,0,,,,,0,KELOWNA A,,,T,-2.2,,25.5,17,,1123970.1969.1.17,1,T,BC,0,1969,,,,-7.5,-12.8,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-18 00:00:00,0,,,,,0,KELOWNA A,,,,-8.3,,31.3,18,,1123970.1969.1.18,1,,BC,1,1969,,,,-13.3,-18.3,1123970,1,
-119.37777777777778,49.95611111111111,,,,,1969-01-19 00:00:00,0,,,,,0,KELOWNA A,,,,-8.3,,30,19,,1123970.1969.1.19,1,,BC,1,1969,,,,-12,-15.6,1123970,1,
-119.37777777777778,49.95611111111111,,,,,1969-01-20 00:00:00,0,,,,,0,KELOWNA A,,,,-12.2,,34.7,20,,1123970.1969.1.20,1,,BC,1,1969,,,,-16.7,-21.1,1123970,1,
-119.37777777777778,49.95611111111111,,,,,1969-01-21 00:00:00,0,,,,,0,KELOWNA A,,,T,-14.4,,38.3,21,,1123970.1969.1.21,1,T,BC,0,1969,,,,-20.3,-26.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-22 00:00:00,0,,,,,0,KELOWNA A,,,,-16.7,,41.9,22,,1123970.1969.1.22,1,,BC,0,1969,,,,-23.9,-31.1,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-23 00:00:00,0,,,,,0,KELOWNA A,,,,-18.3,,43,23,,1123970.1969.1.23,1,,BC,0.5,1969,,,,-25,-31.7,1123970,0.5,
-119.37777777777778,49.95611111111111,,,,,1969-01-24 00:00:00,0,,,,,0,KELOWNA A,,,T,-16.1,,38.9,24,,1123970.1969.1.24,1,T,BC,0,1969,,,,-20.9,-25.6,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-25 00:00:00,0,,,,,0,KELOWNA A,,,,-15,,39.4,25,,1123970.1969.1.25,1,,BC,4.1,1969,,,,-21.4,-27.8,1123970,4.1,
-119.37777777777778,49.95611111111111,,,,,1969-01-26 00:00:00,0,,,,,0,KELOWNA A,,,,-15,,34.7,26,,1123970.1969.1.26,1,,BC,2,1969,,,,-16.7,-18.3,1123970,2,
-119.37777777777778,49.95611111111111,,,,,1969-01-27 00:00:00,0,,,,,0,KELOWNA A,,,T,-17.8,,41.9,27,,1123970.1969.1.27,1,T,BC,0,1969,,,,-23.9,-30,1123970,0,
-119.37777777777778,49.95611111111111,,,,,1969-01-28 00:00:00,0,,,,,0,KELOWNA A,,,T,-18.9,,42.5,28,,1123970.1969.1.28,1,T,BC,0,1969,,,,-24.5,-30,1123970,0,
