x,y,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,LOCAL_DATE,MIN_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,LOCAL_DAY,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY_FLAG,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,ID,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,SNOW_ON_GROUND,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG
-119.4666667,49.9,KELOWNA,,28.3,,,,,8,2.6,,1954-08-13 0:00,,0,,1123930,20.6,0,,0,1954,13,,,,BC,,,1123930.1954.8.13,,0,,12.8,,
-119.4666667,49.9,KELOWNA,,25,,,,,8,0.4,,1954-08-14 0:00,,0,,1123930,18.4,0,,0,1954,14,,,,BC,,,1123930.1954.8.14,,0,,11.7,,
-119.4666667,49.9,KELOWNA,,26.1,,,,,8,1.5,,1954-08-15 0:00,,0,,1123930,19.5,13.7,,0,1954,15,,,,BC,,,1123930.1954.8.15,,13.7,,12.8,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,8,0,,1954-08-16 0:00,,0,,1123930,15.8,6.4,,2.2,1954,16,,,,BC,,,1123930.1954.8.16,,6.4,,13.3,,
-119.4666667,49.9,KELOWNA,,22.8,,,,,8,0,,1954-08-17 0:00,,0,,1123930,17.8,0.3,,0.2,1954,17,,,,BC,,,1123930.1954.8.17,,0.3,,12.8,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,8,0,,1954-08-18 0:00,,0,,1123930,17.5,3.8,,0.5,1954,18,,,,BC,,,1123930.1954.8.18,,3.8,,13.9,,
-119.4666667,49.9,KELOWNA,,20,,,,,8,0,,1954-08-19 0:00,,0,,1123930,15.6,2,,2.4,1954,19,,,,BC,,,1123930.1954.8.19,,2,,11.1,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,8,0,,1954-08-20 0:00,,0,,1123930,15,2.8,,3,1954,20,,,,BC,,,1123930.1954.8.20,,2.8,,9.4,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,8,0,,1954-08-21 0:00,,0,,1123930,17.2,0.3,,0.8,1954,21,,,,BC,,,1123930.1954.8.21,,0.3,,13.3,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,8,0,,1954-08-22 0:00,,0,,1123930,15,1.3,,3,1954,22,,,,BC,,,1123930.1954.8.22,,1.3,,11.7,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,8,0,,1954-08-23 0:00,,0,,1123930,17.2,3,,0.8,1954,23,,,,BC,,,1123930.1954.8.23,,3,,13.3,,
-119.4666667,49.9,KELOWNA,,16.1,,,,,8,0,,1954-08-24 0:00,,0,,1123930,12.2,3.6,,5.8,1954,24,,,,BC,,,1123930.1954.8.24,,3.6,,8.3,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,8,0,,1954-08-25 0:00,,0,,1123930,14.7,1.3,,3.3,1954,25,,,,BC,,,1123930.1954.8.25,,1.3,,11.1,,
-119.4666667,49.9,KELOWNA,,18.9,,,,,8,0,,1954-08-26 0:00,,0,,1123930,13.9,1,,4.1,1954,26,,,,BC,,,1123930.1954.8.26,,1,,8.9,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,8,0,,1954-08-27 0:00,,0,,1123930,15.6,0,,2.4,1954,27,,,,BC,,,1123930.1954.8.27,,0,,10,,
-119.4666667,49.9,KELOWNA,,22.8,,,,,8,0,,1954-08-28 0:00,,0,,1123930,16.4,0,,1.6,1954,28,,,,BC,,,1123930.1954.8.28,,0,,10,,
-119.4666667,49.9,KELOWNA,,23.3,,T,,,8,0,,1954-08-29 0:00,,0,,1123930,17.8,0,,0.2,1954,29,T,,,BC,,,1123930.1954.8.29,,0,,12.2,,
-119.4666667,49.9,KELOWNA,,23.9,,,,,8,0.9,,1954-08-30 0:00,,0,,1123930,18.9,0,,0,1954,30,,,,BC,,,1123930.1954.8.30,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,23.9,,,,,8,0,,1954-08-31 0:00,,0,,1123930,15.9,0,,2.1,1954,31,,,,BC,,,1123930.1954.8.31,,0,,7.8,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,9,0,,1954-09-01 0:00,,0,,1123930,15.3,0,,2.7,1954,1,,,,BC,,,1123930.1954.9.1,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,23.9,,,,,9,0.1,,1954-09-02 0:00,,0,,1123930,18.1,6.9,,0,1954,2,,,,BC,,,1123930.1954.9.2,,6.9,,12.2,,
-119.4666667,49.9,KELOWNA,,18.9,,T,,,9,0,,1954-09-03 0:00,,0,,1123930,13.1,0,,4.9,1954,3,T,,,BC,,,1123930.1954.9.3,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,20,,,,,9,0,,1954-09-04 0:00,,0,,1123930,13.9,0,,4.1,1954,4,,,,BC,,,1123930.1954.9.4,,0,,7.8,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,9,0,,1954-09-05 0:00,,0,,1123930,13.1,0,,4.9,1954,5,,,,BC,,,1123930.1954.9.5,,0,,5.6,,
-119.4666667,49.9,KELOWNA,,20,,,,,9,0,,1954-09-06 0:00,,0,,1123930,15.6,0.5,,2.4,1954,6,,,,BC,,,1123930.1954.9.6,,0.5,,11.1,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,9,0,,1954-09-07 0:00,,0,,1123930,15.6,0,,2.4,1954,7,,,,BC,,,1123930.1954.9.7,,0,,10.6,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,9,0,,1954-09-08 0:00,,0,,1123930,15.3,0,,2.7,1954,8,,,,BC,,,1123930.1954.9.8,,0,,9.4,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,9,0,,1954-09-09 0:00,,0,,1123930,14.8,0,,3.2,1954,9,,,,BC,,,1123930.1954.9.9,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,9,0,,1954-09-10 0:00,,0,,1123930,15.6,5.3,,2.4,1954,10,,,,BC,,,1123930.1954.9.10,,5.3,,10.6,,
-119.4666667,49.9,KELOWNA,,19.4,,,,,9,0,,1954-09-11 0:00,,0,,1123930,13.9,0.5,,4.1,1954,11,,,,BC,,,1123930.1954.9.11,,0.5,,8.3,,
-119.4666667,49.9,KELOWNA,,17.8,,T,,,9,0,,1954-09-12 0:00,,0,,1123930,14.2,0,,3.8,1954,12,T,,,BC,,,1123930.1954.9.12,,0,,10.6,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,9,0,,1954-09-13 0:00,,0,,1123930,15.3,0,,2.7,1954,13,,,,BC,,,1123930.1954.9.13,,0,,10,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,9,0,,1954-09-14 0:00,,0,,1123930,15.6,0,,2.4,1954,14,,,,BC,,,1123930.1954.9.14,,0,,10.6,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,9,0,,1954-09-15 0:00,,0,,1123930,14.5,7.4,,3.5,1954,15,,,,BC,,,1123930.1954.9.15,,7.4,,10.6,,
-119.4666667,49.9,KELOWNA,,13.9,,,,,9,0,,1954-09-16 0:00,,0,,1123930,12,10.9,,6,1954,16,,,,BC,,,1123930.1954.9.16,,10.9,,10,,
-119.4666667,49.9,KELOWNA,,16.7,,,,,9,0,,1954-09-17 0:00,,0,,1123930,13.4,1.3,,4.6,1954,17,,,,BC,,,1123930.1954.9.17,,1.3,,10,,
-119.4666667,49.9,KELOWNA,,17.2,,,,,9,0,,1954-09-18 0:00,,0,,1123930,14.2,0.3,,3.8,1954,18,,,,BC,,,1123930.1954.9.18,,0.3,,11.1,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,9,0,,1954-09-19 0:00,,0,,1123930,15,0.5,,3,1954,19,,,,BC,,,1123930.1954.9.19,,0.5,,8.9,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,9,0,,1954-09-20 0:00,,0,,1123930,13.9,0,,4.1,1954,20,,,,BC,,,1123930.1954.9.20,,0,,6.7,,
-119.4666667,49.9,KELOWNA,,19.4,,,,,9,0,,1954-09-21 0:00,,0,,1123930,12.8,0,,5.2,1954,21,,,,BC,,,1123930.1954.9.21,,0,,6.1,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,9,0,,1954-09-22 0:00,,0,,1123930,15,0,,3,1954,22,,,,BC,,,1123930.1954.9.22,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,20,,T,,,9,0,,1954-09-23 0:00,,0,,1123930,14.2,0,,3.8,1954,23,T,,,BC,,,1123930.1954.9.23,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,9,0,,1954-09-24 0:00,,0,,1123930,14.5,0,,3.5,1954,24,,,,BC,,,1123930.1954.9.24,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,23.3,,,,,9,0,,1954-09-25 0:00,,0,,1123930,15.8,0,,2.2,1954,25,,,,BC,,,1123930.1954.9.25,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,22.2,,,,,9,0,,1954-09-26 0:00,,0,,1123930,15,0,,3,1954,26,,,,BC,,,1123930.1954.9.26,,0,,7.8,,
-119.4666667,49.9,KELOWNA,,17.8,,,,,9,0,,1954-09-27 0:00,,0,,1123930,12.3,0,,5.7,1954,27,,,,BC,,,1123930.1954.9.27,,0,,6.7,,
-119.4666667,49.9,KELOWNA,,17.2,,,,,9,0,,1954-09-28 0:00,,0,,1123930,10.3,0,,7.7,1954,28,,,,BC,,,1123930.1954.9.28,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,15,,,,,9,0,,1954-09-29 0:00,,0,,1123930,8.4,0,,9.6,1954,29,,,,BC,,,1123930.1954.9.29,,0,,1.7,,
-119.4666667,49.9,KELOWNA,,13.3,,,,,9,0,,1954-09-30 0:00,,0,,1123930,7.5,0,,10.5,1954,30,,,,BC,,,1123930.1954.9.30,,0,,1.7,,
-119.4666667,49.9,KELOWNA,,12.8,,,,,10,0,,1954-10-01 0:00,,0,,1123930,7.5,0,,10.5,1954,1,,,,BC,,,1123930.1954.10.1,,0,,2.2,,
-119.4666667,49.9,KELOWNA,,12.2,,,,,10,0,,1954-10-02 0:00,,0,,1123930,7.8,0,,10.2,1954,2,,,,BC,,,1123930.1954.10.2,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,6.7,,,,,10,0,,1954-10-03 0:00,,0,,1123930,3.7,0,,14.3,1954,3,,,,BC,,,1123930.1954.10.3,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,9.4,,,,,10,0,,1954-10-04 0:00,,0,,1123930,5.8,0,,12.2,1954,4,,,,BC,,,1123930.1954.10.4,,0,,2.2,,
-119.4666667,49.9,KELOWNA,,10,,,,,10,0,,1954-10-05 0:00,,0,,1123930,4.5,0,,13.5,1954,5,,,,BC,,,1123930.1954.10.5,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,11.1,,,,,10,0,,1954-10-06 0:00,,0,,1123930,7.8,0,,10.2,1954,6,,,,BC,,,1123930.1954.10.6,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,17.2,,,,,10,0,,1954-10-07 0:00,,0,,1123930,12.2,0,,5.8,1954,7,,,,BC,,,1123930.1954.10.7,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,20,,,,,10,0,,1954-10-08 0:00,,0,,1123930,12,0,,6,1954,8,,,,BC,,,1123930.1954.10.8,,0,,3.9,,
-119.4666667,49.9,KELOWNA,,17.8,,,,,10,0,,1954-10-09 0:00,,0,,1123930,11.1,0,,6.9,1954,9,,,,BC,,,1123930.1954.10.9,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,16.7,,,,,10,0,,1954-10-10 0:00,,0,,1123930,12.8,1.3,,5.2,1954,10,,,,BC,,,1123930.1954.10.10,,1.3,,8.9,,
-119.4666667,49.9,KELOWNA,,15.6,,,,,10,0,,1954-10-11 0:00,,0,,1123930,9.8,0,,8.2,1954,11,,,,BC,,,1123930.1954.10.11,,0,,3.9,,
-119.4666667,49.9,KELOWNA,,12.8,,,,,10,0,,1954-10-12 0:00,,0,,1123930,6.1,3.3,,11.9,1954,12,,,,BC,,,1123930.1954.10.12,,3.3,,-0.6,,
-119.4666667,49.9,KELOWNA,,12.2,,,,,10,0,,1954-10-13 0:00,,0,,1123930,6.7,0,,11.3,1954,13,,,,BC,,,1123930.1954.10.13,,0,,1.1,,
-119.4666667,49.9,KELOWNA,,11.1,,,,,10,0,,1954-10-14 0:00,,0,,1123930,5.9,0,,12.1,1954,14,,,,BC,,,1123930.1954.10.14,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,13.3,,,,,10,0,,1954-10-15 0:00,,0,,1123930,7,0,,11,1954,15,,,,BC,,,1123930.1954.10.15,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,16.7,,,,,10,0,,1954-10-16 0:00,,0,,1123930,10,0,,8,1954,16,,,,BC,,,1123930.1954.10.16,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,15,,,,,10,0,,1954-10-17 0:00,,0,,1123930,10.6,0,,7.4,1954,17,,,,BC,,,1123930.1954.10.17,,0,,6.1,,
-119.4666667,49.9,KELOWNA,,12.8,,T,,,10,0,,1954-10-18 0:00,,0,,1123930,8.4,0,,9.6,1954,18,T,,,BC,,,1123930.1954.10.18,,0,,3.9,,
-119.4666667,49.9,KELOWNA,,15,,,,,10,0,,1954-10-19 0:00,,0,,1123930,8.6,0.3,,9.4,1954,19,,,,BC,,,1123930.1954.10.19,,0.3,,2.2,,
-119.4666667,49.9,KELOWNA,,10.6,,T,,,10,0,,1954-10-20 0:00,,0,,1123930,5.9,0,,12.1,1954,20,T,,,BC,,,1123930.1954.10.20,,0,,1.1,,
-119.4666667,49.9,KELOWNA,,14.4,,,,,10,0,,1954-10-21 0:00,,0,,1123930,5.8,0,,12.2,1954,21,,,,BC,,,1123930.1954.10.21,,0,,-2.8,,
-119.4666667,49.9,KELOWNA,,9.4,,,,,10,0,,1954-10-22 0:00,,0,,1123930,4.2,1.5,,13.8,1954,22,,,,BC,,,1123930.1954.10.22,,1.5,,-1.1,,
-119.4666667,49.9,KELOWNA,,11.1,,,,,10,0,,1954-10-23 0:00,,0,,1123930,3.9,0,,14.1,1954,23,,,,BC,,,1123930.1954.10.23,,0,,-3.3,,
-119.4666667,49.9,KELOWNA,,6.7,,,,,10,0,,1954-10-24 0:00,,0,,1123930,2.8,0,,15.2,1954,24,,,,BC,,,1123930.1954.10.24,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,7.8,,,,,10,0,,1954-10-25 0:00,,0,,1123930,2,0,,16,1954,25,,,,BC,,,1123930.1954.10.25,,0,,-3.9,,
-119.4666667,49.9,KELOWNA,,8.3,,,,,10,0,,1954-10-26 0:00,,0,,1123930,2.8,0,,15.2,1954,26,,,,BC,,,1123930.1954.10.26,,0,,-2.8,,
-119.4666667,49.9,KELOWNA,,10,,,,,10,0,,1954-10-27 0:00,,0,,1123930,5,0,,13,1954,27,,,,BC,,,1123930.1954.10.27,,0,,0,,
-119.4666667,49.9,KELOWNA,,6.1,,,,,10,0,,1954-10-28 0:00,,0,,1123930,3.9,0,,14.1,1954,28,,,,BC,,,1123930.1954.10.28,,0,,1.7,,
-119.4666667,49.9,KELOWNA,,7.2,,,,,10,0,,1954-10-29 0:00,,0,,1123930,3.1,0,,14.9,1954,29,,,,BC,,,1123930.1954.10.29,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,6.1,,,,,10,0,,1954-10-30 0:00,,0,,1123930,2.5,0,,15.5,1954,30,,,,BC,,,1123930.1954.10.30,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,8.3,,,,,10,0,,1954-10-31 0:00,,0,,1123930,3.9,0,,14.1,1954,31,,,,BC,,,1123930.1954.10.31,,0,,-0.6,,
-119.4666667,49.9,KELOWNA,,5,,,,,11,0,,1954-11-01 0:00,,0,,1123930,3.1,0,,14.9,1954,1,,,,BC,,,1123930.1954.11.1,,0,,1.1,,
-119.4666667,49.9,KELOWNA,,6.7,,,,,11,0,,1954-11-02 0:00,,0,,1123930,4.8,0,,13.2,1954,2,,,,BC,,,1123930.1954.11.2,,0,,2.8,,
-119.4666667,49.9,KELOWNA,,7.2,,,,,11,0,,1954-11-03 0:00,,0,,1123930,5.3,0,,12.7,1954,3,,,,BC,,,1123930.1954.11.3,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,10,,T,,,11,0,,1954-11-04 0:00,,0,,1123930,7.8,0,,10.2,1954,4,T,,,BC,,,1123930.1954.11.4,,0,,5.6,,
-119.4666667,49.9,KELOWNA,,12.2,,,,,11,0,,1954-11-05 0:00,,0,,1123930,8.3,0.5,,9.7,1954,5,,,,BC,,,1123930.1954.11.5,,0.5,,4.4,,
-119.4666667,49.9,KELOWNA,,15,,,,,11,0,,1954-11-06 0:00,,0,,1123930,6.4,0,,11.6,1954,6,,,,BC,,,1123930.1954.11.6,,0,,-2.2,,
-119.4666667,49.9,KELOWNA,,5.6,,,,,11,0,,1954-11-07 0:00,,0,,1123930,2.5,0.3,,15.5,1954,7,,,,BC,,,1123930.1954.11.7,,0.3,,-0.6,,
-119.4666667,49.9,KELOWNA,,6.7,,,,,11,0,,1954-11-08 0:00,,0,,1123930,4.5,2.8,,13.5,1954,8,,,,BC,,,1123930.1954.11.8,,2.8,,2.2,,
-119.4666667,49.9,KELOWNA,M,,,,,,11,,,1954-11-09 0:00,,0,,1123930,,0,,,1954,9,,,,BC,M,,1123930.1954.11.9,M,0,,2.2,,M
-119.4666667,49.9,KELOWNA,,11.1,,,,,11,0,,1954-11-10 0:00,,0,,1123930,6.4,0.5,,11.6,1954,10,,,,BC,,,1123930.1954.11.10,,0.5,,1.7,,
-119.4666667,49.9,KELOWNA,,8.3,,,,,11,0,,1954-11-11 0:00,,0,,1123930,5.3,1.3,,12.7,1954,11,,,,BC,,,1123930.1954.11.11,,1.3,,2.2,,
-119.4666667,49.9,KELOWNA,,12.8,,,,,11,0,,1954-11-12 0:00,,0,,1123930,6.4,0,,11.6,1954,12,,,,BC,,,1123930.1954.11.12,,0,,0,,
-119.4666667,49.9,KELOWNA,M,,,,,,11,,,1954-11-13 0:00,,0,,1123930,,1.8,,,1954,13,,,,BC,M,,1123930.1954.11.13,M,1.8,,1.7,,M
-119.4666667,49.9,KELOWNA,,9.4,,,,,11,0,,1954-11-14 0:00,,0,,1123930,7.2,0.3,,10.8,1954,14,,,,BC,,,1123930.1954.11.14,,0.3,,5,,
-119.4666667,49.9,KELOWNA,,8.9,,,,,11,0,,1954-11-15 0:00,,0,,1123930,7,10.7,,11,1954,15,,,,BC,,,1123930.1954.11.15,,10.7,,5,,
-119.4666667,49.9,KELOWNA,,13.3,,,,,11,0,,1954-11-16 0:00,,0,,1123930,7,1,,11,1954,16,,,,BC,,,1123930.1954.11.16,,1,,0.6,,
-119.4666667,49.9,KELOWNA,,11.1,,,,,11,0,,1954-11-17 0:00,,0,,1123930,7,3.8,,11,1954,17,,,,BC,,,1123930.1954.11.17,,3.8,,2.8,,
-119.4666667,49.9,KELOWNA,,12.2,,,,,11,0,,1954-11-18 0:00,,0,,1123930,9.5,4.1,,8.5,1954,18,,,,BC,,,1123930.1954.11.18,,4.1,,6.7,,
-119.4666667,49.9,KELOWNA,,13.3,,T,,,11,0,,1954-11-19 0:00,,0,,1123930,9.5,0,,8.5,1954,19,T,,,BC,,,1123930.1954.11.19,,0,,5.6,,
-119.4666667,49.9,KELOWNA,,10,,,,,11,0,,1954-11-20 0:00,,0,,1123930,7.8,0,,10.2,1954,20,,,,BC,,,1123930.1954.11.20,,0,,5.6,,
-119.4666667,49.9,KELOWNA,,12.2,,,,,11,0,,1954-11-21 0:00,,0,,1123930,9.2,1.8,,8.8,1954,21,,,,BC,,,1123930.1954.11.21,,1.8,,6.1,,
-119.4666667,49.9,KELOWNA,,13.3,,,,,11,0,,1954-11-22 0:00,,0,,1123930,7,0,,11,1954,22,,,,BC,,,1123930.1954.11.22,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,7.8,,,,,11,0,,1954-11-23 0:00,,0,,1123930,5.3,0,,12.7,1954,23,,,,BC,,,1123930.1954.11.23,,0,,2.8,,
-119.4666667,49.9,KELOWNA,,8.3,,,,,11,0,,1954-11-24 0:00,,0,,1123930,6.4,1.3,,11.6,1954,24,,,,BC,,,1123930.1954.11.24,,1.3,,4.4,,
-119.4666667,49.9,KELOWNA,,11.7,,,,,11,0,,1954-11-25 0:00,,0,,1123930,8.1,0,,9.9,1954,25,,,,BC,,,1123930.1954.11.25,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,8.9,,,,,11,0,,1954-11-26 0:00,,0,,1123930,4.8,1.5,,13.2,1954,26,,,,BC,,,1123930.1954.11.26,,1.5,,0.6,,
-119.4666667,49.9,KELOWNA,,11.1,,,,,11,0,,1954-11-27 0:00,,0,,1123930,5.9,0,,12.1,1954,27,,,,BC,,,1123930.1954.11.27,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,6.7,,,,,11,0,,1954-11-28 0:00,,0,,1123930,2.5,0,,15.5,1954,28,,,,BC,,,1123930.1954.11.28,,0,,-1.7,,
-119.4666667,49.9,KELOWNA,,6.1,,,,,11,0,,1954-11-29 0:00,,0,,1123930,2.8,0.5,T,15.2,1954,29,,,,BC,,,1123930.1954.11.29,,0.5,,-0.6,,
-119.4666667,49.9,KELOWNA,,6.1,,,,,11,0,,1954-11-30 0:00,,0,,1123930,0.3,0,,17.7,1954,30,,,,BC,,,1123930.1954.11.30,,0,,-5.6,,
-119.4666667,49.9,KELOWNA,,3.9,,,,,12,0,,1954-12-01 0:00,,0,,1123930,-1.1,0,,19.1,1954,1,,,,BC,,,1123930.1954.12.1,,0,,-6.1,,
-119.4666667,49.9,KELOWNA,,2.8,,,,,12,0,,1954-12-02 0:00,,0,,1123930,-2,0,,20,1954,2,,,,BC,,,1123930.1954.12.2,,0,,-6.7,,
-119.4666667,49.9,KELOWNA,,3.3,,,,,12,0,,1954-12-03 0:00,,0,,1123930,0.3,0,,17.7,1954,3,,,,BC,,,1123930.1954.12.3,,0,,-2.8,,
-119.4666667,49.9,KELOWNA,,3.9,,,,,12,0,,1954-12-04 0:00,,0,,1123930,2,0,,16,1954,4,,,,BC,,,1123930.1954.12.4,,0,,0,,
-119.4666667,49.9,KELOWNA,,6.7,,,,,12,0,,1954-12-05 0:00,,0,,1123930,3.9,2.5,,14.1,1954,5,,,,BC,,,1123930.1954.12.5,,2.5,,1.1,,
-119.4666667,49.9,KELOWNA,,6.7,,,,,12,0,,1954-12-06 0:00,,0,,1123930,3.4,0.8,,14.6,1954,6,,,,BC,,,1123930.1954.12.6,,0.8,,0,,
-119.4666667,49.9,KELOWNA,,7.8,,,,,12,0,,1954-12-07 0:00,,0,,1123930,2.8,0,,15.2,1954,7,,,,BC,,,1123930.1954.12.7,,0,,-2.2,,
-119.4666667,49.9,KELOWNA,,3.9,,,,,12,0,,1954-12-08 0:00,,0,,1123930,1.1,0,,16.9,1954,8,,,,BC,,,1123930.1954.12.8,,0,,-1.7,,
-119.4666667,49.9,KELOWNA,,3.3,,,,,12,0,,1954-12-09 0:00,,0,,1123930,1.4,2.8,,16.6,1954,9,,,,BC,,,1123930.1954.12.9,,2.8,,-0.6,,
-119.4666667,49.9,KELOWNA,,5.6,,,,,12,0,,1954-12-10 0:00,,0,,1123930,2.3,0,,15.7,1954,10,,,,BC,,,1123930.1954.12.10,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,5,,,,,12,0,,1954-12-11 0:00,,0,,1123930,1.7,0,,16.3,1954,11,,,,BC,,,1123930.1954.12.11,,0,,-1.7,,
-119.4666667,49.9,KELOWNA,,3.9,,T,,,12,0,,1954-12-12 0:00,,0,,1123930,1.7,0,,16.3,1954,12,T,,,BC,,,1123930.1954.12.12,,0,,-0.6,,
-119.4666667,49.9,KELOWNA,,3.3,,,,,12,0,,1954-12-13 0:00,,0,,1123930,2,0,,16,1954,13,,,,BC,,,1123930.1954.12.13,,0,,0.6,,
